"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.016082384261263,0.00336164869513569,1.11809842849591e-05,0.232492067264159,0.575430933001675,-29915.4872097158
"Std.",3.66844805414305e-05,4.72648326093458e-05,1.10436839214513e-05,0.0141849187837122,0.00162206718538152,1.7040793931807
"Acceptance ratio",0.17012,0.14126,0.12452,0.17346,0.28828,0.63082
"0%",0.0159452280088453,0.00318206741453046,4.31163545826861e-10,0.18458186418298,0.568345497985795,-29929.0782867745
"2.5%",0.0160113649883059,0.00327195848707707,2.94693296495824e-07,0.204288591337105,0.572269434327698,-29919.6435265248
"5%",0.0160216912175129,0.00328730402531551,6.20786649199685e-07,0.209574150243031,0.572761656809149,-29918.7096339574
"7.5%",0.0160285937156093,0.00329608798474863,9.61971996782712e-07,0.212485405498521,0.573073139061653,-29918.1438677315
"10%",0.0160348142847835,0.00330482265775714,1.24908041706086e-06,0.214566447561463,0.573332741690031,-29917.7440222948
"12.5%",0.0160394382918594,0.00331022248252519,1.49741806532467e-06,0.216240221595413,0.573532227843824,-29917.4319776581
"15%",0.0160438508086887,0.00331419138501927,1.79308830451362e-06,0.217737747864928,0.573724730411076,-29917.1714179449
"17.5%",0.0160478338411492,0.0033179996650815,2.17244085643438e-06,0.219267519864519,0.573912222681976,-29916.9684872984
"20%",0.0160513240172405,0.00332127098728456,2.53473699062796e-06,0.220709157970321,0.574051515659406,-29916.775339206
"22.5%",0.0160542327762395,0.00332569553265984,2.82060344261268e-06,0.222104631369106,0.574206823620895,-29916.5778213377
"25%",0.0160572057751701,0.00332936837577413,3.16252792149733e-06,0.223027239595949,0.574346639174682,-29916.3972813411
"27.5%",0.0160603119103721,0.0033324967643779,3.5980218877829e-06,0.224023149568122,0.574482103337848,-29916.2491728422
"30%",0.0160630410327964,0.00333590125492995,3.92905850151574e-06,0.224999167590849,0.574594501332896,-29916.1093779904
"32.5%",0.0160658390317978,0.0033386502410221,4.2798265448776e-06,0.225917857314873,0.574699465270498,-29915.9884497973
"35%",0.0160685168095229,0.00334225752822416,4.64424619127549e-06,0.226896194251058,0.574814176884625,-29915.8583917333
"37.5%",0.0160711152298781,0.00334522852879345,5.02275461955365e-06,0.227877237240148,0.574916014966703,-29915.7330244713
"40%",0.0160734699086988,0.00334763091789371,5.60397174671433e-06,0.228844322072071,0.575017554832139,-29915.6085120556
"42.5%",0.0160756547667298,0.00335029946309126,6.13427069555594e-06,0.229647879704943,0.575114963128442,-29915.5043330525
"45%",0.0160780379520868,0.00335349365233634,6.72496977841292e-06,0.230580496821683,0.575211786046355,-29915.3930638338
"47.5%",0.0160801986551527,0.00335648365458228,7.28800944688976e-06,0.231476218736607,0.575313792036973,-29915.2889691327
"50%",0.0160825173536259,0.00335930039264693,7.81240931342017e-06,0.232373100905103,0.575423511457046,-29915.1849416068
"52.5%",0.016084715813745,0.003362585865711,8.45812885808607e-06,0.233248836147637,0.575522182004003,-29915.0787204815
"55%",0.0160867148790335,0.0033656295036338,9.1147687822413e-06,0.234191640402835,0.575618547009223,-29914.9818110118
"57.5%",0.016088944998391,0.00336945989020195,9.73151071862208e-06,0.235127920757788,0.575740556912837,-29914.8902604043
"60%",0.016091391574177,0.00337277068227334,1.04500027256145e-05,0.235885088240265,0.575842334637142,-29914.7959308623
"62.5%",0.0160941268071821,0.00337603853157746,1.11050186130876e-05,0.236839197458833,0.575948049495301,-29914.698805491
"65%",0.0160968123537188,0.00337953478774761,1.18333645620481e-05,0.237756350600454,0.576053293286239,-29914.6056333435
"67.5%",0.0160991209949654,0.0033822702257899,1.26991831287303e-05,0.238811451433297,0.576162956937487,-29914.5163602165
"70%",0.016102075454298,0.00338508238779445,1.3501134375667e-05,0.239823118042613,0.576274881582083,-29914.4238673349
"72.5%",0.0161048424298705,0.00338842059157043,1.45165807987961e-05,0.240916733235104,0.576404169003123,-29914.3230331845
"75%",0.0161077953384187,0.00339222497076591,1.56270504126261e-05,0.242031095760867,0.576526392499315,-29914.2263930489
"77.5%",0.0161104947590638,0.00339620613531664,1.65391939777911e-05,0.243350053026161,0.576659529199234,-29914.125645924
"80%",0.0161134176507603,0.00339978178535309,1.78671603134373e-05,0.244727728377601,0.576796282561444,-29914.0268812675
"82.5%",0.0161168146129714,0.00340411988001692,1.93987283852427e-05,0.245976848362434,0.576959570665504,-29913.9287393942
"85%",0.0161198249832601,0.00341032777413673,2.13866559391563e-05,0.247376372424337,0.577143027472879,-29913.8164601431
"87.5%",0.0161240633003976,0.00341615817409663,2.33244683850705e-05,0.248955401670526,0.577319619486114,-29913.7071331915
"90%",0.0161288087776739,0.00342261862216282,2.58391625066805e-05,0.250961573357249,0.577532928490723,-29913.5948803218
"92.5%",0.0161342483405234,0.00343128847961578,2.90408440714034e-05,0.253055454472281,0.577824658258173,-29913.4758001664
"95%",0.016142601270544,0.0034424549474138,3.36857761376401e-05,0.255803292073109,0.57811221325132,-29913.3285204738
"97.5%",0.0161543801946939,0.00345791434497406,4.06584251295826e-05,0.259502106073677,0.578619400548919,-29913.1271086861
"100%",0.0162278816823532,0.00355619881230941,0.000122073748865031,0.289353239669975,0.582155758370956,-29912.5507877286
