"","Position","C.T","G.A"
"1",1,0.778897659991134,0.492830570583483
"2",2,0.743613814186265,0.50596961970701
"3",3,0.707746332351679,0.525808282939681
"4",4,0.676744992556649,0.538042025570751
"5",5,0.655949725294175,0.537790835609734
"6",6,0.644459174410063,0.52995335018683
"7",7,0.637416058404196,0.52204045546059
"8",8,0.630123285415168,0.520261152619131
"9",9,0.623254150971265,0.521711500238683
"10",10,0.617373559277849,0.524231690199911
"11",11,0.613159832081614,0.526017777361452
"12",12,0.610540362085094,0.526731704455953
"13",-12,0.528130606881308,0.609496533653459
"14",-11,0.527304882978734,0.612203893687162
"15",-10,0.525440659306812,0.616488514255966
"16",-9,0.523240830860948,0.622193603928549
"17",-8,0.522658002189836,0.628573600498131
"18",-7,0.525319320238915,0.635390390642708
"19",-6,0.533148114675349,0.642494744644376
"20",-5,0.540505775534762,0.654313289664723
"21",-4,0.540845809871786,0.675228787272412
"22",-3,0.530270930770119,0.70587561871858
"23",-2,0.51434709379412,0.741133074548399
"24",-1,0.506378499869293,0.776052861683025
