"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0386134597920323,0.0192406047210562,0.000309060339903678,0.127598166672539,0.529223282151954,-18222.7955575885
"Std.",0.000132071692601361,0.000480734510264767,0.000267849076765716,0.0138797719700744,0.00227441229345395,1.63456709931396
"Acceptance ratio",0.2912,0.15686,0.19734,0.27654,0.20348,0.7235
"0%",0.0380059410106538,0.0178279184189574,3.41291205859613e-09,0.0795855678422714,0.520927821830799,-18233.8060169016
"2.5%",0.0383548672959488,0.0183394952394555,7.06894054053988e-06,0.103012241490499,0.524815594221544,-18226.8890058926
"5%",0.0383943223912813,0.018481371224294,1.68441490803761e-05,0.106708080402439,0.525508344124126,-18225.8993188715
"7.5%",0.0384194745986533,0.0185780141544071,2.79907884164369e-05,0.109259337062674,0.525976544818028,-18225.3561756261
"10%",0.0384414212040259,0.0186352239326164,3.59967714457592e-05,0.111080456204956,0.526293695411298,-18224.9625144352
"12.5%",0.0384600956143681,0.0186930991693238,4.61001185887663e-05,0.112509728413529,0.526617471613254,-18224.6477434183
"15%",0.0384757414191533,0.018741095515231,5.92589154472416e-05,0.113927536296086,0.526842749802622,-18224.3912312737
"17.5%",0.0384886853730099,0.0187865230827978,6.96095539713708e-05,0.114977059583417,0.527077181367364,-18224.1652980571
"20%",0.0385016002376018,0.0188216791900967,7.96626146270426e-05,0.116027053975489,0.527276217031632,-18223.9735665203
"22.5%",0.0385135977516949,0.0188578566148081,9.16473258356233e-05,0.117011802347952,0.527487126905804,-18223.7918370199
"25%",0.0385248318242698,0.0189058795854007,0.000104256822375727,0.117926275839733,0.527652709590738,-18223.6377190861
"27.5%",0.0385344538020828,0.0189438244086327,0.000115888091310287,0.118849891073086,0.527830489736513,-18223.4964801989
"30%",0.0385437239370749,0.0189816363317541,0.000127428147780093,0.119593411310546,0.528012118392339,-18223.3582481804
"32.5%",0.0385527606999188,0.0190168571927542,0.000140426403787955,0.120517922042,0.528177450386477,-18223.221963292
"35%",0.0385632904033425,0.0190449346786568,0.000154947181840179,0.121448806449909,0.528323731959593,-18223.1058669366
"37.5%",0.0385731585480787,0.0190771911952651,0.000166761713159978,0.122269353005068,0.528471998058252,-18222.9796462374
"40%",0.0385813783891161,0.0191088293048493,0.000179268499534031,0.123117606208931,0.528610023841934,-18222.8696533844
"42.5%",0.0385897726988967,0.019139988132862,0.000193263431006633,0.124013400044368,0.528764225486532,-18222.7612863605
"45%",0.0385975457264453,0.019168672935419,0.000208411505747563,0.124957064957386,0.528920786957603,-18222.6584205622
"47.5%",0.0386061589677738,0.0191961384603723,0.000222976558791145,0.125710095952331,0.529061048740139,-18222.5585674565
"50%",0.038614316914148,0.0192293302006007,0.000240002562706115,0.126580969050071,0.529195872193994,-18222.4632108043
"52.5%",0.0386223858711419,0.0192615681116461,0.000255833432772828,0.127426028500835,0.529359379446979,-18222.3684502345
"55%",0.0386305209086587,0.0192967536119911,0.000272873178204706,0.128481472803192,0.529483889138832,-18222.2807868355
"57.5%",0.0386396038363094,0.0193318626835797,0.000289325105664677,0.129453328453084,0.529641419710115,-18222.1938251072
"60%",0.0386477708912587,0.0193653573929544,0.000306718329137842,0.130524589564757,0.529761906844447,-18222.1050160719
"62.5%",0.0386566670254331,0.0193931683699892,0.000325891085072228,0.131449132817408,0.529930942207562,-18222.0225955749
"65%",0.0386653720708398,0.0194265855322189,0.000345321854298028,0.132477824365199,0.530071577119333,-18221.9433942015
"67.5%",0.0386748380331134,0.0194584818695461,0.000370742142814542,0.133504074117987,0.530226089854739,-18221.8587131762
"70%",0.0386845952632335,0.0194941690436552,0.000394338035389094,0.134522426175883,0.530405594929639,-18221.7757656379
"72.5%",0.0386937715550668,0.0195237409291627,0.0004208344275981,0.135560484308978,0.530587625107663,-18221.6929983292
"75%",0.0387028974355814,0.0195574014170945,0.000447654449718665,0.136730841268082,0.53077572551731,-18221.6050054166
"77.5%",0.0387131207848579,0.0195959833662295,0.000471891196380398,0.137881192706584,0.530966720137906,-18221.5169687488
"80%",0.0387240264120678,0.019636363473783,0.000500544253441623,0.139203791197916,0.53115682904192,-18221.4291593085
"82.5%",0.038736153478027,0.0196846516442987,0.00053944415649826,0.140681724782167,0.531367511356007,-18221.3413852966
"85%",0.0387500082202321,0.0197217259793916,0.000574304564156198,0.14212428334834,0.531614110064271,-18221.2475833582
"87.5%",0.0387662691877654,0.0197668735740642,0.00062289395576792,0.143995561967705,0.531897495436407,-18221.1440351565
"90%",0.0387845434655489,0.0198204685173044,0.000675194480774388,0.145934017684621,0.532168673666862,-18221.0442666561
"92.5%",0.0388026834513962,0.0199002391997394,0.000745920462544519,0.148253575617126,0.532509449233923,-18220.919548881
"95%",0.0388311371612479,0.0200211129927257,0.000841312536693943,0.151545629731813,0.532948850128062,-18220.7847407751
"97.5%",0.0388704651000315,0.0201802002684063,0.000989675583785531,0.156701056208537,0.533733010846772,-18220.6059907467
"100%",0.0390909674772396,0.0217020780327869,0.00199602806520248,0.183931899022228,0.537451766335796,-18220.0892228843
