filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
mkBAMbaitREF_contam_Albatross/Sgr-AJol_011-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	495087	84.3058	1.65793	917888635	15631053	0.0282335	1.70294
mkBAMbaitREF_contam_Albatross/Sgr-AJol_009-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	748900	87.2347	1.76457	917888635	23032083	0.0442774	2.50925
mkBAMbaitREF_contam_Albatross/Sgr-AJol_020-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1119557	87.4695	1.89827	917888635	32089585	0.0663639	3.49602
mkBAMbaitREF_contam_Albatross/Sgr-AJol_021-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1082083	87.9674	1.84969	917888635	31979486	0.0644437	3.48403
mkBAMbaitREF_contam_Albatross/Sgr-AJol_012-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1162556	86.8619	1.91316	917888635	32808235	0.0683824	3.57432
mkBAMbaitREF_contam_Albatross/Sgr-AJol_010-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1133898	91.2106	1.93261	917888635	33188249	0.0698777	3.61572
mkBAMbaitREF_contam_Albatross/Sgr-AJol_008-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1289708	86.3015	1.85239	917888635	37328382	0.0753324	4.06677
mkBAMbaitREF_contam_Albatross/Sgr-AJol_006-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1439183	87.5995	1.96441	917888635	39893311	0.0853773	4.3462
mkBAMbaitREF_contam_Albatross/Sgr-AJol_022-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	728516	92.5201	1.89844	917888635	21945087	0.0453883	2.39082
mkBAMbaitREF_contam_Albatross/Sgr-AJol_002-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1491458	83.41	1.83925	917888635	41601100	0.0833596	4.53226
mkBAMbaitREF_contam_Albatross/Sgr-AJol_018-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1628570	87.3968	2.03337	917888635	43294791	0.0959096	4.71678
mkBAMbaitREF_contam_Albatross/Sgr-AJol_005-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1798082	85.1162	1.96522	917888635	48234075	0.10327	5.25489
mkBAMbaitREF_contam_Albatross/Sgr-AJol_015-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1819210	86.5011	2.00075	917888635	48633656	0.106008	5.29843
mkBAMbaitREF_contam_Albatross/Sgr-AJol_007-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	2111283	84.6744	2.05142	917888635	53972156	0.120624	5.88003
mkBAMbaitREF_contam_Albatross/Sgr-AJol_023-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1040316	88.0771	1.86219	917888635	30566406	0.0620124	3.33008
mkBAMbaitREF_contam_Albatross/Sgr-AJol_017-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	2229008	84.3363	1.99171	917888635	58336822	0.126584	6.35554
mkBAMbaitREF_contam_Albatross/Sgr-AJol_013-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	2436299	81.6271	1.99926	917888635	61645068	0.13427	6.71596
mkBAMbaitREF_contam_Albatross/Sgr-AJol_024-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	1152805	87.4304	1.95381	917888635	31906282	0.0679154	3.47605
mkBAMbaitREF_contam_Albatross/Sgr-AJol_016-Ex1-cssl.clmp.fp2_repr.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	2517957	87.0909	2.08187	917888635	65143619	0.147753	7.09712
