Sample	Unique Reads	Duplicate Reads
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R1	1492829.0	360863.0
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R2	1524339.0	329353.0
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R1	1859119.0	196010.0
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R2	1885033.0	170096.0
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R1	1119538.0	156120.0
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R2	1138476.0	137182.0
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R1	3648318.0	754982.0
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R2	3798180.0	605120.0
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R1	2354280.0	218868.0
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R2	2362349.0	210799.0
Gmi-ABas_010-Ex1-b-cssl.clmp.fp2_repr.R1	2482057.0	229577.0
Gmi-ABas_010-Ex1-b-cssl.clmp.fp2_repr.R2	2496960.0	214674.0
Gmi-ABas_011-Ex1-b-cssl.clmp.fp2_repr.R1	1439937.0	277253.0
Gmi-ABas_011-Ex1-b-cssl.clmp.fp2_repr.R2	1462647.0	254543.0
Gmi-ABas_012-Ex1-b-cssl.clmp.fp2_repr.R1	2168088.0	344987.0
Gmi-ABas_012-Ex1-b-cssl.clmp.fp2_repr.R2	2195913.0	317162.0
Gmi-ABas_013-Ex1-b-cssl.clmp.fp2_repr.R1	1407471.0	260502.0
Gmi-ABas_013-Ex1-b-cssl.clmp.fp2_repr.R2	1427667.0	240306.0
Gmi-ABas_014-Ex1-b-cssl.clmp.fp2_repr.R1	240195.0	60363.0
Gmi-ABas_014-Ex1-b-cssl.clmp.fp2_repr.R2	247124.0	53434.0
Gmi-ABas_015-Ex1-b-cssl.clmp.fp2_repr.R1	2177602.0	364353.0
Gmi-ABas_015-Ex1-b-cssl.clmp.fp2_repr.R2	2200625.0	341330.0
Gmi-ABas_016-Ex1-b-cssl.clmp.fp2_repr.R1	2263349.0	431570.0
Gmi-ABas_016-Ex1-b-cssl.clmp.fp2_repr.R2	2307590.0	387329.0
Gmi-ABas_017-Ex1-b-cssl2.clmp.fp2_repr.R1	2088535.0	315709.0
Gmi-ABas_017-Ex1-b-cssl2.clmp.fp2_repr.R2	2112556.0	291688.0
Gmi-ABas_018-Ex1-b-cssl2.clmp.fp2_repr.R1	2688039.0	270694.0
Gmi-ABas_018-Ex1-b-cssl2.clmp.fp2_repr.R2	2698083.0	260650.0
Gmi-ABas_019-Ex1-b-cssl2.clmp.fp2_repr.R1	2013618.0	177851.0
Gmi-ABas_019-Ex1-b-cssl2.clmp.fp2_repr.R2	2023883.0	167586.0
Gmi-ABas_022-Ex1-b-cssl2.clmp.fp2_repr.R1	2546009.0	185553.0
Gmi-ABas_022-Ex1-b-cssl2.clmp.fp2_repr.R2	2550363.0	181199.0
Gmi-ABas_024-Ex1-b-cssl.clmp.fp2_repr.R1	1880772.0	295955.0
Gmi-ABas_024-Ex1-b-cssl.clmp.fp2_repr.R2	1897787.0	278940.0
Gmi-ABas_025-Ex1-b-cssl.clmp.fp2_repr.R1	1416999.0	333437.0
Gmi-ABas_025-Ex1-b-cssl.clmp.fp2_repr.R2	1438150.0	312286.0
Gmi-ABas_026-Ex1-b-cssl.clmp.fp2_repr.R1	1183030.0	1212269.0
Gmi-ABas_026-Ex1-b-cssl.clmp.fp2_repr.R2	1289238.0	1106061.0
Gmi-ABas_027-Ex1-b-cssl.clmp.fp2_repr.R1	1201684.0	1401549.0
Gmi-ABas_027-Ex1-b-cssl.clmp.fp2_repr.R2	1316272.0	1286961.0
Gmi-ABas_028-Ex1-b-cssl2.clmp.fp2_repr.R1	1357325.0	1143611.0
Gmi-ABas_028-Ex1-b-cssl2.clmp.fp2_repr.R2	1459094.0	1041842.0
Gmi-ABas_029-Ex1-b-cssl.clmp.fp2_repr.R1	1134856.0	1055343.0
Gmi-ABas_029-Ex1-b-cssl.clmp.fp2_repr.R2	1235882.0	954317.0
Gmi-ABas_030-Ex1-b-cssl2.clmp.fp2_repr.R1	1056496.0	927649.0
Gmi-ABas_030-Ex1-b-cssl2.clmp.fp2_repr.R2	1166138.0	818007.0
Gmi-ABas_031-Ex1-b-cssl.clmp.fp2_repr.R1	1208156.0	1018778.0
Gmi-ABas_031-Ex1-b-cssl.clmp.fp2_repr.R2	1300324.0	926610.0
Gmi-ABas_032-Ex1-b-cssl.clmp.fp2_repr.R1	1179332.0	894437.0
Gmi-ABas_032-Ex1-b-cssl.clmp.fp2_repr.R2	1259742.0	814027.0
Gmi-ABas_033-Ex1-b-cssl2.clmp.fp2_repr.R1	1149054.0	941164.0
Gmi-ABas_033-Ex1-b-cssl2.clmp.fp2_repr.R2	1223012.0	867206.0
Gmi-ABas_034-Ex1-b-cssl2.clmp.fp2_repr.R1	1018523.0	797755.0
Gmi-ABas_034-Ex1-b-cssl2.clmp.fp2_repr.R2	1116557.0	699721.0
Gmi-ABas_035-Ex1-b-cssl2.clmp.fp2_repr.R1	1277144.0	1063082.0
Gmi-ABas_035-Ex1-b-cssl2.clmp.fp2_repr.R2	1367723.0	972503.0
Gmi-ABas_036-Ex1-b-cssl.clmp.fp2_repr.R1	1363954.0	1152404.0
Gmi-ABas_036-Ex1-b-cssl.clmp.fp2_repr.R2	1443648.0	1072710.0
Gmi-ABas_037-Ex1-b-cssl.clmp.fp2_repr.R1	1606642.0	1418074.0
Gmi-ABas_037-Ex1-b-cssl.clmp.fp2_repr.R2	1701941.0	1322775.0
Gmi-ABas_038-Ex1-b-cssl.clmp.fp2_repr.R1	1391716.0	975755.0
Gmi-ABas_038-Ex1-b-cssl.clmp.fp2_repr.R2	1479927.0	887544.0
Gmi-ABas_039-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_039-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_040-Ex1-b-cssl.clmp.fp2_repr.R1	1304234.0	1109769.0
Gmi-ABas_040-Ex1-b-cssl.clmp.fp2_repr.R2	1398402.0	1015601.0
Gmi-ABas_041-Ex1-b-cssl.clmp.fp2_repr.R1	1437905.0	1322286.0
Gmi-ABas_041-Ex1-b-cssl.clmp.fp2_repr.R2	1542390.0	1217801.0
Gmi-ABas_042-Ex1-b-cssl.clmp.fp2_repr.R1	1154684.0	963793.0
Gmi-ABas_042-Ex1-b-cssl.clmp.fp2_repr.R2	1219529.0	898948.0
Gmi-ABas_043-Ex1-b-cssl.clmp.fp2_repr.R1	1173943.0	1044010.0
Gmi-ABas_043-Ex1-b-cssl.clmp.fp2_repr.R2	1245117.0	972836.0
