"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0157274115371359,0.0143139110677922,0.0741066186360726,0.379823153057779,0.744078546554546,-214363.381495237
"Std.",2.7961280632968e-05,4.54373906299534e-05,0.000500009463138068,0.00323918283217385,0.00158083561996642,1.65301222138784
"Acceptance ratio",0.12536,0.14882,0.1476,0.2122,0.2544,0.62626
"0%",0.0156223072632465,0.0141200896892919,0.0721419435399722,0.366792723534594,0.737386040591615,-214374.836305153
"2.5%",0.0156724361877163,0.0142220743553383,0.0731464768582237,0.37353944874813,0.741082312989219,-214367.593840046
"5%",0.0156813139548221,0.0142403536102851,0.0732886316079103,0.374689521632272,0.741496197289288,-214366.583071703
"7.5%",0.0156872005962396,0.0142488426470786,0.0733948669289827,0.37532227540708,0.7418354320014,-214365.943609171
"10%",0.0156915290709282,0.0142562838498621,0.0734728587560465,0.375869976366016,0.742076697296738,-214365.539455879
"12.5%",0.0156956764009188,0.0142625274659934,0.0735425768270053,0.376297825150709,0.74226262199012,-214365.213172815
"15%",0.0156985527051811,0.014268860067609,0.0735970147355673,0.376617894855424,0.742460690854558,-214364.951255439
"17.5%",0.0157012869205366,0.0142730189131084,0.0736416886150232,0.376887211301919,0.742612927814856,-214364.713183373
"20%",0.0157036207918527,0.0142768117243624,0.0736889503500677,0.377147171827734,0.742734632495072,-214364.523393055
"22.5%",0.0157057763875124,0.0142805477926002,0.0737302574503696,0.377420485947441,0.742871329834238,-214364.355885931
"25%",0.0157084665306283,0.0142841281441632,0.0737648132716875,0.377632107097577,0.743006215643164,-214364.191430559
"27.5%",0.0157111920359586,0.0142872836313283,0.073808863215578,0.377850105185081,0.743119548942754,-214364.027012881
"30%",0.0157130089978078,0.0142898541110433,0.0738471491502012,0.378074938074936,0.74323526297472,-214363.886797449
"32.5%",0.0157148107166917,0.0142928958980358,0.0738848816446901,0.378315666780979,0.743347590140141,-214363.760927455
"35%",0.0157167262073535,0.0142962629045649,0.073918167788756,0.378547747362427,0.743453218566479,-214363.638605944
"37.5%",0.0157185779868056,0.0142990558890067,0.0739512853592005,0.378745078448676,0.743544620286863,-214363.526599757
"40%",0.0157203840019482,0.0143020775875801,0.0739824409379756,0.378972312228064,0.743663441958117,-214363.412781551
"42.5%",0.0157224508988522,0.0143050956632079,0.0740146967859315,0.379164110620549,0.743767132372479,-214363.31245072
"45%",0.0157241051597794,0.0143079692415302,0.0740493520510751,0.379346350052867,0.74385722014877,-214363.214086063
"47.5%",0.0157258159738193,0.0143104884419911,0.0740774454188679,0.379516970245144,0.743965251743879,-214363.116822926
"50%",0.0157275230596362,0.0143128548033077,0.0741037628221372,0.379693237826472,0.744050952116194,-214363.021053073
"52.5%",0.0157292884219899,0.0143160165606121,0.0741321511720249,0.379876610293574,0.744162110974552,-214362.930120558
"55%",0.0157311319124143,0.0143187779633552,0.0741573041668282,0.380086423354814,0.744263385293289,-214362.841188026
"57.5%",0.0157331559546626,0.0143218267859189,0.074192954470789,0.380275904386228,0.744368452333049,-214362.757396747
"60%",0.0157346067613266,0.0143245728150737,0.0742214521939056,0.380486349647336,0.744480593727984,-214362.676195553
"62.5%",0.0157362438599723,0.0143276655550883,0.0742510086054422,0.380684710994344,0.744582959231644,-214362.599221642
"65%",0.0157381378794474,0.0143308746220532,0.0742819670372726,0.380924752182831,0.744680299371985,-214362.515894285
"67.5%",0.0157402740802717,0.0143342678331506,0.0743149604582475,0.381172601310244,0.744779945866893,-214362.437798973
"70%",0.0157420188365479,0.0143378097725485,0.0743571808093745,0.381394720234903,0.744907737334264,-214362.357057835
"72.5%",0.0157441110291304,0.0143407188318488,0.0743918184605716,0.381640104121712,0.745014498065074,-214362.279653592
"75%",0.0157459238221638,0.0143440126097319,0.0744291947668169,0.38191178801553,0.745129356419087,-214362.198207963
"77.5%",0.0157483410078701,0.0143483177883444,0.074468785049852,0.382198597813242,0.745265487918621,-214362.106864776
"80%",0.0157514483775328,0.0143522492621023,0.0745119307556438,0.382527978484784,0.745404070277448,-214362.021883825
"82.5%",0.0157539457423818,0.0143564831850473,0.0745619675301219,0.382861796178765,0.745535926822514,-214361.93931765
"85%",0.015756801267875,0.0143607892935021,0.0746198357935644,0.383187158441948,0.745694602977334,-214361.844367965
"87.5%",0.0157603848958472,0.0143659477574506,0.0746710882503509,0.38355184152149,0.745886103468051,-214361.754689063
"90%",0.0157638994705117,0.0143723080417496,0.0747463051192548,0.384012531091889,0.746103413839052,-214361.659321269
"92.5%",0.0157676963082556,0.014380028986876,0.0748382567986099,0.384556735284141,0.746355509684945,-214361.544166418
"95%",0.0157728632254431,0.0143903050793209,0.0749468998136291,0.385229386287765,0.746700951037838,-214361.42530713
"97.5%",0.0157807845144618,0.014403800961665,0.0751047397617636,0.386592621160563,0.747227136969286,-214361.269277187
"100%",0.0158359076547084,0.0144903969551628,0.0760854520287222,0.394081247162145,0.751010679997025,-214360.88618698
