pos	3pG>A
1	0.0163944147932503
2	0.0270847789062007
3	0.0173541346570539
4	0.0197649954916918
5	0.0196156834934023
6	0.0279872886418121
7	0.0307448659419751
8	0.0273543199724489
9	0.0286589066034093
10	0.0301207110313301
11	0.0233935763155955
12	0.0237921154036162
13	0.0257259476865714
14	0.0263984339792699
15	0.0260528865929071
16	0.0269886564296713
17	0.0265094265988321
18	0.0260855904426624
19	0.0261214569110341
20	0.0266540482513136
21	0.0276846942382467
22	0.0279799192720013
23	0.0284227497157005
24	0.0284741232513526
25	0.0282045764292375
