"","Position","C.T","G.A"
"1",1,0.496389443664425,0.411354825480792
"2",2,0.521617133564346,0.445335828519583
"3",3,0.531931126897047,0.481043802301621
"4",4,0.537234678897192,0.510213483594366
"5",5,0.546939759644053,0.526205786731258
"6",6,0.560488442558337,0.532311375126366
"7",7,0.574137003233829,0.533652520599503
"8",8,0.582952626290501,0.53688542555465
"9",9,0.587370889501377,0.542582753254016
"10",10,0.58688114326498,0.551862160685814
"11",11,0.583711391006357,0.562207370938152
"12",12,0.581369911935036,0.570050537348387
"13",-12,0.580146671389166,0.571291276978966
"14",-11,0.570491954369312,0.575497015054897
"15",-10,0.5599506839346,0.578900545437569
"16",-9,0.550608392695697,0.579467699700903
"17",-8,0.544852483489366,0.575088078011145
"18",-7,0.54137238833214,0.566457054035618
"19",-6,0.538909116509913,0.553803583415569
"20",-5,0.532738328024967,0.540336463603866
"21",-4,0.519117492307485,0.528401589205487
"22",-3,0.493373274149415,0.520201917238687
"23",-2,0.460341719337565,0.507985333083541
"24",-1,0.427705945934982,0.481679522423581
