file	#_reads_raw	#_reads_fp1	#_reads_clmp	#_reads_fp2	#_reads_fqscrn	#_reads_repr	%_readsRemaining_fp1	%_readsRemaining_clmp	%_readsRemaining_fp2	%_readsRemaining_fqscrn	%_readsRemaining_repr	%_total_readsRemaining
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_001-Ex1-cssl.1.fq.gz	19826857	19602551	5185230	5126710	4468547	4349827	98.8687	26.4518	98.8714	87.1621	97.3432	21.9391
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_001-Ex1-cssl.2.fq.gz	19826857	19602551	5185230	5126710	4466318	4349827	98.8687	26.4518	98.8714	87.1186	97.3918	21.9391
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_002-Ex1-cssl.1.fq.gz	15425972	15213145	4055786	4006390	3608427	3514999	98.6203	26.6597	98.7821	90.0668	97.4108	22.7862
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_002-Ex1-cssl.2.fq.gz	15425972	15213145	4055786	4006390	3606076	3514999	98.6203	26.6597	98.7821	90.0081	97.4743	22.7862
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_003-Ex1-cssl.1.fq.gz	14371553	14202808	3950342	3905311	3541734	3447779	98.8258	27.8138	98.8601	90.6902	97.3472	23.9903
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_003-Ex1-cssl.2.fq.gz	14371553	14202808	3950342	3905311	3540205	3447779	98.8258	27.8138	98.8601	90.651	97.3892	23.9903
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_004-Ex1-cssl.1.fq.gz	15415014	15229368	4205494	4154136	3802536	3695617	98.7957	27.6144	98.7788	91.5361	97.1882	23.9741
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_004-Ex1-cssl.2.fq.gz	15415014	15229368	4205494	4154136	3798267	3695617	98.7957	27.6144	98.7788	91.4334	97.2975	23.9741
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_005-Ex1-cssl.1.fq.gz	15006327	14818000	4208119	4159680	3802392	3702169	98.745	28.3987	98.8489	91.4107	97.3642	24.6707
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_005-Ex1-cssl.2.fq.gz	15006327	14818000	4208119	4159680	3799557	3702169	98.745	28.3987	98.8489	91.3425	97.4369	24.6707
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_006-Ex1-cssl.1.fq.gz	12142806	11995452	3270969	3233483	2952259	2878407	98.7865	27.2684	98.854	91.3028	97.4985	23.7046
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_006-Ex1-cssl.2.fq.gz	12142806	11995452	3270969	3233483	2950620	2878407	98.7865	27.2684	98.854	91.2521	97.5526	23.7046
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_007-Ex1-cssl.1.fq.gz	14881400	14686751	4008232	3960211	3604737	3514436	98.692	27.2915	98.8019	91.0239	97.4949	23.6163
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_007-Ex1-cssl.2.fq.gz	14881400	14686751	4008232	3960211	3603056	3514436	98.692	27.2915	98.8019	90.9814	97.5404	23.6163
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_008-Ex1-cssl.1.fq.gz	15442150	15233001	3957746	3907402	3498174	3402843	98.6456	25.9814	98.728	89.5269	97.2748	22.0361
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_008-Ex1-cssl.2.fq.gz	15442150	15233001	3957746	3907402	3496988	3402843	98.6456	25.9814	98.728	89.4965	97.3078	22.0361
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_009-Ex1-cssl.1.fq.gz	17702260	17463024	4613700	4556170	4056008	3950096	98.6486	26.4198	98.7531	89.0223	97.3888	22.3141
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_009-Ex1-cssl.2.fq.gz	17702260	17463024	4613700	4556170	4054015	3950096	98.6486	26.4198	98.7531	88.9786	97.4366	22.3141
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_010-Ex1-cssl.1.fq.gz	15793190	15608505	4438703	4386550	3997869	3884707	98.8306	28.4377	98.825	91.1393	97.1694	24.5974
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_010-Ex1-cssl.2.fq.gz	15793190	15608505	4438703	4386550	3994635	3884707	98.8306	28.4377	98.825	91.0655	97.2481	24.5974
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_013-Ex1-cssl.1.fq.gz	16439034	16227948	4279897	4226505	3834218	3733820	98.7159	26.3736	98.7525	90.7184	97.3815	22.7131
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_013-Ex1-cssl.2.fq.gz	16439034	16227948	4279897	4226505	3831305	3733820	98.7159	26.3736	98.7525	90.6495	97.4556	22.7131
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_014-Ex1-cssl.1.fq.gz	9791651	9663925	2563736	2533731	2206037	2147006	98.6956	26.5289	98.8296	87.0667	97.3241	21.9269
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_014-Ex1-cssl.2.fq.gz	9791651	9663925	2563736	2533731	2206686	2147006	98.6956	26.5289	98.8296	87.0924	97.2955	21.9269
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_016-Ex1-cssl.1.fq.gz	16380434	16148058	4265297	4210431	3777557	3673866	98.5814	26.4137	98.7137	89.719	97.2551	22.4284
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_016-Ex1-cssl.2.fq.gz	16380434	16148058	4265297	4210431	3773606	3673866	98.5814	26.4137	98.7137	89.6252	97.3569	22.4284
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_017-Ex1-cssl.1.fq.gz	15338945	15145630	3970549	3918993	3568946	3478604	98.7397	26.2158	98.7015	91.0679	97.4687	22.6782
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_017-Ex1-cssl.2.fq.gz	15338945	15145630	3970549	3918993	3566865	3478604	98.7397	26.2158	98.7015	91.0148	97.5255	22.6782
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_018-Ex1-cssl.1.fq.gz	15118999	14928172	4016471	3967606	3616713	3518782	98.7378	26.9053	98.7834	91.1561	97.2923	23.2739
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_018-Ex1-cssl.2.fq.gz	15118999	14928172	4016471	3967606	3613996	3518782	98.7378	26.9053	98.7834	91.0876	97.3654	23.2739
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_019-Ex1-cssl.1.fq.gz	13615477	13431892	3664201	3618855	3298259	3212264	98.6516	27.2799	98.7625	91.141	97.3927	23.5927
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_019-Ex1-cssl.2.fq.gz	13615477	13431892	3664201	3618855	3294591	3212264	98.6516	27.2799	98.7625	91.0396	97.5011	23.5927
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_020-Ex1-cssl.1.fq.gz	9585581	9468463	2394108	2364107	2077645	2015724	98.7782	25.2851	98.7469	87.8829	97.0197	21.0287
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_020-Ex1-cssl.2.fq.gz	9585581	9468463	2394108	2364107	2076937	2015724	98.7782	25.2851	98.7469	87.8529	97.0527	21.0287
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_021-Ex1-cssl.1.fq.gz	5878691	5802962	1643206	1623521	1478865	1440031	98.7118	28.3167	98.802	91.09	97.3741	24.4958
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_021-Ex1-cssl.2.fq.gz	5878691	5802962	1643206	1623521	1477797	1440031	98.7118	28.3167	98.802	91.0242	97.4444	24.4958
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_022-Ex1-cssl.1.fq.gz	14113653	13941901	3955103	3909803	3569806	3474909	98.7831	28.3685	98.8546	91.304	97.3417	24.6209
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_022-Ex1-cssl.2.fq.gz	14113653	13941901	3955103	3909803	3566628	3474909	98.7831	28.3685	98.8546	91.2227	97.4284	24.6209
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_023-Ex1-cssl.1.fq.gz	12103085	11953467	3186006	3149278	2837787	2763023	98.7638	26.6534	98.8472	90.1091	97.3654	22.8291
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_023-Ex1-cssl.2.fq.gz	12103085	11953467	3186006	3149278	2836303	2763023	98.7638	26.6534	98.8472	90.062	97.4164	22.8291
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_024-Ex1-cssl.1.fq.gz	12529737	12372326	3209509	3172458	2846241	2767310	98.7437	25.941	98.8456	89.7172	97.2268	22.0859
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_024-Ex1-cssl.2.fq.gz	12529737	12372326	3209509	3172458	2844346	2767310	98.7437	25.941	98.8456	89.6575	97.2916	22.0859
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_025-Ex1-cssl.1.fq.gz	14985375	14785575	4050122	4003741	3659828	3576132	98.6667	27.3924	98.8548	91.4102	97.7131	23.8641
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_025-Ex1-cssl.2.fq.gz	14985375	14785575	4050122	4003741	3657954	3576132	98.6667	27.3924	98.8548	91.3634	97.7632	23.8641
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_026-Ex1-cssl.1.fq.gz	19586782	19351184	5072749	5009534	4448678	4326705	98.7972	26.2142	98.7538	88.8042	97.2582	22.0899
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_026-Ex1-cssl.2.fq.gz	19586782	19351184	5072749	5009534	4447432	4326705	98.7972	26.2142	98.7538	88.7794	97.2855	22.0899
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_027-Ex1-cssl.1.fq.gz	16640479	16421451	4515883	4462053	4019423	3895165	98.6838	27.4999	98.808	90.0801	96.9086	23.4078
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_027-Ex1-cssl.2.fq.gz	16640479	16421451	4515883	4462053	4013155	3895165	98.6838	27.4999	98.808	89.9397	97.0599	23.4078
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_028-Ex1-cssl.1.fq.gz	13624201	13445553	3627500	3580899	3209698	3118890	98.6887	26.9792	98.7153	89.6339	97.1708	22.8923
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_028-Ex1-cssl.2.fq.gz	13624201	13445553	3627500	3580899	3205776	3118890	98.6887	26.9792	98.7153	89.5243	97.2897	22.8923
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_029-Ex1-cssl.1.fq.gz	12207271	12051619	3239607	3200056	2893315	2819262	98.7249	26.8811	98.7791	90.4145	97.4405	23.0949
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_029-Ex1-cssl.2.fq.gz	12207271	12051619	3239607	3200056	2891813	2819262	98.7249	26.8811	98.7791	90.3676	97.4912	23.0949
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_030-Ex1-cssl.1.fq.gz	14469727	14087453	4031130	3982429	3527931	3437244	97.3581	28.615	98.7919	88.5874	97.4295	23.7547
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_030-Ex1-cssl.2.fq.gz	14469727	14087453	4031130	3982429	3525771	3437244	97.3581	28.615	98.7919	88.5332	97.4891	23.7547
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_031-Ex1-cssl.1.fq.gz	13177218	13024416	3624164	3584002	1142304	1109687	98.8404	27.8259	98.8918	31.8723	97.1446	8.42125
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_031-Ex1-cssl.2.fq.gz	13177218	13024416	3624164	3584002	1146135	1109687	98.8404	27.8259	98.8918	31.9792	96.8199	8.42125
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_032-Ex1-cssl.1.fq.gz	12801627	12642948	3448530	3408750	3098708	3018152	98.7605	27.2763	98.8465	90.9045	97.4003	23.5763
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_032-Ex1-cssl.2.fq.gz	12801627	12642948	3448530	3408750	3096287	3018152	98.7605	27.2763	98.8465	90.8335	97.4765	23.5763
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_033-Ex1-cssl.1.fq.gz	18479677	18259563	5346593	5286703	4827140	4706353	98.8089	29.2811	98.8798	91.3072	97.4978	25.4677
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/raw_fq_capture/Sfa-ABas_033-Ex1-cssl.2.fq.gz	18479677	18259563	5346593	5286703	4824920	4706353	98.8089	29.2811	98.8798	91.2652	97.5426	25.4677
