Sde-ABul_001-Ex1-cssl	9326646
Sde-ABul_002-Ex1-cssl	9220026
Sde-ABul_003-Ex1-cssl	8862286
Sde-ABul_004-Ex1-cssl	12206146
Sde-ABul_006-Ex1-cssl	4336468
Sde-ABul_007-Ex1-cssl	9749188
Sde-ABul_008-Ex1-cssl	2676400
Sde-ABul_009-Ex1-cssl	8612774
Sde-ABul_011-Ex1-cssl	410388
Sde-ABul_014-Ex1-cssl	11298119
Sde-ABul_016-Ex1-cssl	9259736
Sde-ABul_017-Ex1-cssl	9613386
Sde-ABul_019-Ex1-cssl	13452322
Sde-ABul_020-Ex1-cssl	4363854
Sde-ABul_022-Ex1-cssl	4451247
Sde-ABul_024-Ex1-cssl	4101782
Sde-ABul_027-Ex1-cssl	9824884
Sde-ABul_028-Ex1-cssl	7392489
Sde-ABul_029-Ex1-cssl	6634201
Sde-ABul_030-Ex1-cssl	7953796
Sde-ABul_031-Ex1-cssl	4216584
Sde-ABul_032-Ex1-cssl	471748
Sde-ABul_034-Ex1-cssl	3964624
Sde-ABul_035-Ex1-cssl	9417123
Sde-ABul_039-Ex1-cssl	9991810
Sde-ABul_040-Ex1-cssl	7655078
Sde-ABul_041-Ex1-cssl	8838684
Sde-ABul_042-Ex1-cssl	12324718
Sde-ABul_043-Ex1-cssl	9249676
Sde-ABul_046-Ex1-cssl	1938522
Sde-ABul_047-Ex1-cssl	7595448
Sde-ABul_049-Ex1-cssl	4976679
Sde-ABul_050-Ex1-cssl	7393876
Sde-ABul_051-Ex1-cssl	11479558
Sde-ABul_052-Ex1-cssl	8214611
Sde-ABul_053-Ex1-cssl	10654692
Sde-ABul_054-Ex1-cssl	12653878
Sde-ABul_055-Ex1-cssl	11413152
Sde-ABul_056-Ex1-cssl	8166784
Sde-ABul_057-Ex1-cssl	3067972
Sde-ABul_058-Ex1-cssl	8039494
Sde-ABul_059-Ex1-cssl	9239985
Sde-ABul_060-Ex1-cssl	6886618
Sde-ABul_062-Ex1-cssl	2860387
Sde-ABul_063-Ex1-cssl	13056930
Sde-ABul_065-Ex1-cssl	5525292
Sde-ABul_066-Ex1-cssl	14469823
Sde-ABul_067-Ex1-cssl	11319840
Sde-ABul_068-Ex1-cssl	7237346
Sde-ABul_069-Ex1-cssl	9373342
Sde-ABul_070-Ex1-cssl	8974474
Sde-ABul_071-Ex1-cssl	10469265
Sde-ABul_072-Ex1-cssl	10170386
Sde-ABul_073-Ex1-cssl	9910802
Sde-ABul_074-Ex1-cssl	8821134
Sde-ABul_075-Ex1-cssl	11005303
Sde-ABul_076-Ex1-cssl	9736482
Sde-ABul_077-Ex1-cssl	11220598
Sde-ABul_078-Ex1-cssl	14832750
Sde-ABul_079-Ex1-cssl	9267950
Sde-ABul_080-Ex1-cssl	9366798
Sde-ABul_081-Ex1-cssl	7730804
Sde-ABul_082-Ex1-cssl	3310160
Sde-ABul_083-Ex1-cssl	2783617
Sde-ABul_085-Ex1-cssl	4011192
Sde-ABul_086-Ex1-cssl	6537830
Sde-ABul_087-Ex1-cssl	8706376
Sde-ABul_089-Ex1-cssl	11107935
Sde-ABul_090-Ex1-cssl	11016446
Sde-ABul_091-Ex1-cssl	8115222
Sde-ABul_092-Ex1-cssl	9948318
Sde-ABul_093-Ex1-cssl	9721052
Sde-ABul_094-Ex1-cssl	6400234
Sde-ABul_095-Ex1-cssl	4782021
Sde-ABul_096-Ex1-cssl	7177042
Sde-AGui_001-Ex1-cssl	1461160
Sde-AGui_002-Ex1-cssl	478920
Sde-AGui_003-Ex1-cssl	997986
Sde-AGui_004-Ex1-cssl	918462
Sde-AGui_005-Ex1-cssl	223510
Sde-AGui_006-Ex1-cssl	800332
Sde-AGui_007-Ex1-cssl	1234586
Sde-AGui_008-Ex1-cssl	508138
Sde-AGui_009-Ex1-cssl	672774
Sde-AGui_010-Ex1-cssl	899180
Sde-AGui_011-Ex1-cssl	708188
Sde-AGui_012-Ex1-cssl	127941
Sde-AGui_013-Ex1-cssl	150300
Sde-AGui_014-Ex1-cssl	256704
Sde-AGui_015-Ex1-cssl	617972
Sde-AGui_016-Ex1-cssl	414602
Sde-AGui_017-Ex1-cssl	373206
Sde-AGui_018-Ex1-cssl	343681
Sde-AGui_019-Ex1-cssl	495732
Sde-AGui_020-Ex1-cssl	260414
Sde-AGui_021-Ex1-cssl	314156
Sde-AGui_022-Ex1-cssl	993646
