"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0164587782359309,0.0031225792449821,5.79771564537883e-06,0.217956375956708,0.553639012010651,-39264.2065019517
"Std.",3.19424257610721e-05,3.87621155280537e-05,5.73359345440711e-06,0.0109973087770057,0.00133235136075766,1.69474943590968
"Acceptance ratio",0.14284,0.11672,0.13032,0.26074,0.2413,0.62798
"0%",0.0163395971183211,0.00299482822872017,5.74870805594555e-10,0.178307934898754,0.54858670028638,-39278.0666978781
"2.5%",0.0163978842641152,0.00304914739246307,1.19410450672923e-07,0.197131634837391,0.551059544551811,-39268.2680222384
"5%",0.0164068624169236,0.00306013423419073,2.78042043845991e-07,0.200220381151638,0.551459936428401,-39267.3656620345
"7.5%",0.016412392182503,0.00306616129777677,4.18538533276426e-07,0.20226131747063,0.551711251656636,-39266.8395443725
"10%",0.0164178793809463,0.00307192286858394,5.82286433629103e-07,0.204019282524458,0.551918654054434,-39266.4638333054
"12.5%",0.0164221790282896,0.00307691268706112,7.55810513482602e-07,0.205453615879176,0.552102253261606,-39266.1702491992
"15%",0.016425354394953,0.00308203231084632,9.10626287401916e-07,0.206567890012334,0.552252025692093,-39265.9069407695
"17.5%",0.0164282286406504,0.00308546240511283,1.08867432624865e-06,0.207657393609378,0.552383086372329,-39265.6923041454
"20%",0.0164310571252393,0.00308956648755529,1.26422332322485e-06,0.208640668901203,0.552497925421049,-39265.4957481014
"22.5%",0.0164340709532533,0.00309282398887346,1.49693156475739e-06,0.209572861690922,0.552612239667956,-39265.3092542862
"25%",0.0164366643042539,0.00309588684875538,1.66683982615416e-06,0.210517778636675,0.552728030185289,-39265.135704559
"27.5%",0.0164393455497405,0.00309914039287292,1.88526523261869e-06,0.211346267244871,0.552829954721242,-39264.9757271274
"30%",0.0164416656942079,0.00310179945037443,2.10497945767874e-06,0.212134271930237,0.552922146485472,-39264.8333887906
"32.5%",0.0164438471327148,0.00310429011985116,2.36897268486544e-06,0.212907710728864,0.553021878859677,-39264.695937327
"35%",0.0164459094065339,0.00310748691530359,2.59747024251506e-06,0.213666045840084,0.553106941559922,-39264.5610080455
"37.5%",0.0164482163987341,0.00310977631325943,2.79362860640387e-06,0.214377195555283,0.553188787219973,-39264.4345320411
"40%",0.0164501606185238,0.00311234053131277,2.98492124770541e-06,0.215099872248912,0.553286835892949,-39264.3152137221
"42.5%",0.0164518255191022,0.00311431608202596,3.21510294478721e-06,0.215696254939642,0.553375380340826,-39264.2019379355
"45%",0.0164543240913112,0.00311657113869862,3.51208456565352e-06,0.216435054465397,0.553467182818629,-39264.0951662139
"47.5%",0.0164563317972785,0.0031192427777806,3.80019315217083e-06,0.217136181651961,0.553549705727231,-39263.9887536135
"50%",0.0164587146033425,0.00312175726548742,4.0734162622517e-06,0.217797698958754,0.553635190389015,-39263.8896524966
"52.5%",0.0164605733020792,0.00312496637961422,4.44627656759534e-06,0.21845560206042,0.553725553961255,-39263.7983540976
"55%",0.0164625473711797,0.0031275568065848,4.72105715375543e-06,0.2190950067677,0.553811296404983,-39263.6969182339
"57.5%",0.0164648843169753,0.00312997981767934,5.08561888163363e-06,0.21983147416327,0.553893512484509,-39263.6072498208
"60%",0.0164669531028602,0.00313248669617668,5.40876482172836e-06,0.220545704234477,0.553986262205752,-39263.5100821012
"62.5%",0.0164691389221862,0.00313466582445903,5.75891793463754e-06,0.221244516059361,0.554079890935825,-39263.4134389714
"65%",0.0164712711646453,0.00313700741026341,6.09129906047067e-06,0.221821543560059,0.554169758234384,-39263.324124426
"67.5%",0.0164737402611023,0.00313967052114641,6.51485027512204e-06,0.222574782565173,0.554263831948241,-39263.2323146117
"70%",0.0164761245934929,0.00314267120828162,7.0060909959276e-06,0.22341393064631,0.554359476475062,-39263.142323424
"72.5%",0.0164784535963178,0.00314563671873448,7.43849226838997e-06,0.224263037695781,0.554457374574167,-39263.0449559982
"75%",0.0164814897923045,0.00314854338760996,7.99057464410267e-06,0.225184083893695,0.554566763850072,-39262.9490298514
"77.5%",0.0164838588007854,0.00315178225150767,8.60244796894513e-06,0.226152165725895,0.554672062477408,-39262.8622830708
"80%",0.0164863377251228,0.00315545939749989,9.25799752940834e-06,0.227039057028501,0.554778446917635,-39262.7677604206
"82.5%",0.0164888650529065,0.0031595819325882,9.95624592496192e-06,0.228084875234909,0.554892703974266,-39262.6674209248
"85%",0.0164922162228626,0.00316384773478721,1.08224939706395e-05,0.229230352369131,0.555008030419295,-39262.5642368463
"87.5%",0.0164958696575253,0.00316798132209646,1.20341922882161e-05,0.230644386605145,0.555155715145655,-39262.456511128
"90%",0.0164999740196847,0.0031725811416655,1.32584377641147e-05,0.232172125285669,0.555345926758189,-39262.3439230729
"92.5%",0.0165046304197744,0.00317929935031901,1.5108908685762e-05,0.233986296602188,0.555546664278036,-39262.2233816071
"95%",0.0165112460892148,0.00318747120606277,1.76314488114645e-05,0.236779848698728,0.555841820312318,-39262.0628726487
"97.5%",0.0165214636869619,0.00319870543266945,2.15200387866478e-05,0.240258978511308,0.556257193965901,-39261.8586928564
"100%",0.0165766720338792,0.003275330238676,5.78940361841655e-05,0.268750679976964,0.558855973284976,-39261.2790544
