Sample	Unique Reads	Duplicate Reads
Hmi-ABas_001-Ex1-01A.1	997391.0	17295763.0
Hmi-ABas_001-Ex1-01A.2	1188015.0	17105139.0
Hmi-ABas_002-Ex1-02A.1	1818204.0	29833966.0
Hmi-ABas_002-Ex1-02A.2	2189406.0	29462764.0
Hmi-ABas_003-Ex1-03A.1	459467.0	6863089.0
Hmi-ABas_003-Ex1-03A.2	519650.0	6802906.0
Hmi-ABas_004-Ex1-04A.1	1789262.0	29441120.0
Hmi-ABas_004-Ex1-04A.2	2049255.0	29181127.0
Hmi-ABas_005-Ex1-05A.1	1930906.0	38395926.0
Hmi-ABas_005-Ex1-05A.2	2218857.0	38107975.0
Hmi-ABas_006-Ex1-06A.1	1467380.0	28895580.0
Hmi-ABas_006-Ex1-06A.2	1816310.0	28546650.0
Hmi-ABas_007-Ex1-07A.1	1472951.0	27233842.0
Hmi-ABas_007-Ex1-07A.2	1759194.0	26947599.0
Hmi-ABas_008-Ex1-08A.1	1601856.0	28037124.0
Hmi-ABas_008-Ex1-08A.2	2170365.0	27468615.0
Hmi-ABas_009-Ex1-09A.1	2684259.0	49438618.0
Hmi-ABas_009-Ex1-09A.2	3291350.0	48831527.0
Hmi-ABas_010-Ex1-10A.1	1593112.0	24934628.0
Hmi-ABas_010-Ex1-10A.2	2096080.0	24431660.0
Hmi-ABas_011-Ex1-11A.1	1451006.0	23433810.0
Hmi-ABas_011-Ex1-11A.2	1736548.0	23148268.0
Hmi-ABas_012-Ex1-12A.1	1970463.0	31922879.0
Hmi-ABas_012-Ex1-12A.2	2253059.0	31640283.0
Hmi-ABas_013-Ex1-01B.1	1633051.0	31450620.0
Hmi-ABas_013-Ex1-01B.2	2058248.0	31025423.0
Hmi-ABas_014-Ex1-02B.1	2401810.0	45032911.0
Hmi-ABas_014-Ex1-02B.2	3014097.0	44420624.0
Hmi-ABas_015-Ex1-03B.1	1750876.0	31311912.0
Hmi-ABas_015-Ex1-03B.2	2127401.0	30935387.0
Hmi-ABas_016-Ex1-04B.1	1424791.0	25530251.0
Hmi-ABas_016-Ex1-04B.2	1599567.0	25355475.0
Hmi-ABas_017-Ex1-05B.1	2069465.0	39017694.0
Hmi-ABas_017-Ex1-05B.2	2260147.0	38827012.0
Hmi-ABas_018-Ex1-06B.1	1437134.0	29913577.0
Hmi-ABas_018-Ex1-06B.2	1790268.0	29560443.0
Hmi-ABas_019-Ex1-07B.1	1923273.0	38665527.0
Hmi-ABas_019-Ex1-07B.2	2343537.0	38245263.0
Hmi-ABas_020-Ex1-08B.1	1647252.0	31911212.0
Hmi-ABas_020-Ex1-08B.2	2377387.0	31181077.0
Hmi-ABas_021-Ex1-09B.1	1093518.0	21269810.0
Hmi-ABas_021-Ex1-09B.2	1310597.0	21052731.0
Hmi-ABas_022-Ex1-10B.1	886751.0	15851336.0
Hmi-ABas_022-Ex1-10B.2	1108451.0	15629636.0
Hmi-ABas_023-Ex1-11B.1	1613655.0	31784114.0
Hmi-ABas_023-Ex1-11B.2	2029802.0	31367967.0
Hmi-ABas_024-Ex1-12B.1	1446086.0	26436112.0
Hmi-ABas_024-Ex1-12B.2	1807376.0	26074822.0
Hmi-ABas_026-Ex1-02C.1	62382.0	81354.0
Hmi-ABas_026-Ex1-02C.2	63595.0	80141.0
Hmi-ABas_028-Ex1-04C.1	1646248.0	29227776.0
Hmi-ABas_028-Ex1-04C.2	1883958.0	28990066.0
Hmi-ABas_030-Ex1-06C.1	1917075.0	40392744.0
Hmi-ABas_030-Ex1-06C.2	2424626.0	39885193.0
Hmi-ABas_031-Ex1-07C.1	1545546.0	29133671.0
Hmi-ABas_031-Ex1-07C.2	1875967.0	28803250.0
Hmi-ABas_032-Ex1-08C.1	1754407.0	34170283.0
Hmi-ABas_032-Ex1-08C.2	2097475.0	33827215.0
Hmi-ABas_033-Ex1-09C.1	1534320.0	28735324.0
Hmi-ABas_033-Ex1-09C.2	1814930.0	28454714.0
Hmi-ABas_034-Ex1-10C.1	1702767.0	30036336.0
Hmi-ABas_034-Ex1-10C.2	2072989.0	29666114.0
Hmi-ABas_036-Ex1-12C.1	1840045.0	33503611.0
Hmi-ABas_036-Ex1-12C.2	2257588.0	33086068.0
Hmi-ABas_037-Ex1-01D.1	1593269.0	27651169.0
Hmi-ABas_037-Ex1-01D.2	1996806.0	27247632.0
Hmi-ABas_038-Ex1-02D.1	2157008.0	40576691.0
Hmi-ABas_038-Ex1-02D.2	2747099.0	39986600.0
Hmi-ABas_039-Ex1-03D.1	1366621.0	26342086.0
Hmi-ABas_039-Ex1-03D.2	1704996.0	26003711.0
Hmi-ABas_040-Ex1-04D.1	1790624.0	31538646.0
Hmi-ABas_040-Ex1-04D.2	2059344.0	31269926.0
Hmi-ABas_041-Ex1-05D.1	2022757.0	40957981.0
Hmi-ABas_041-Ex1-05D.2	2339639.0	40641099.0
Hmi-ABas_042-Ex1-06D.1	1351166.0	28163408.0
Hmi-ABas_042-Ex1-06D.2	1649896.0	27864678.0
Hmi-ABas_043-Ex1-07D.1	1739130.0	32304685.0
Hmi-ABas_043-Ex1-07D.2	2017725.0	32026090.0
Hmi-ABas_044-Ex1-08D.1	375202.0	6402413.0
Hmi-ABas_044-Ex1-08D.2	428527.0	6349088.0
Hmi-ABas_045-Ex1-09D.1	1411565.0	28781520.0
Hmi-ABas_045-Ex1-09D.2	1763060.0	28430025.0
Hmi-ABas_046-Ex1-10D.1	1664965.0	28744836.0
Hmi-ABas_046-Ex1-10D.2	2168511.0	28241290.0
Hmi-ABas_047-Ex1-11D.1	1459067.0	26653412.0
Hmi-ABas_047-Ex1-11D.2	1771434.0	26341045.0
Hmi-AMac_001-Ex1-12D.1	1708678.0	29352991.0
Hmi-AMac_001-Ex1-12D.2	2139140.0	28922529.0
Hmi-AMac_002-Ex1-01G.1	1317368.0	21538020.0
Hmi-AMac_002-Ex1-01G.2	1560185.0	21295203.0
Hmi-AMac_003-Ex1-02G.1	1240234.0	23334926.0
Hmi-AMac_003-Ex1-02G.2	1621176.0	22953984.0
Hmi-AMac_004-Ex1-03G.1	1139563.0	21809230.0
Hmi-AMac_004-Ex1-03G.2	1437522.0	21511271.0
Hmi-AMac_005-Ex1-04G.1	1534419.0	27266933.0
Hmi-AMac_005-Ex1-04G.2	1888076.0	26913276.0
Hmi-AMac_006-Ex1-05G.1	1426912.0	27222715.0
Hmi-AMac_006-Ex1-05G.2	1624616.0	27025011.0
Hmi-AMac_007-Ex1-06G.1	1627154.0	33711527.0
Hmi-AMac_007-Ex1-06G.2	2012238.0	33326443.0
Hmi-AMac_008-Ex1-07G.1	1432397.0	25470823.0
Hmi-AMac_008-Ex1-07G.2	1690153.0	25213067.0
Hmi-AMac_009-Ex1-08G.1	1250564.0	23266827.0
Hmi-AMac_009-Ex1-08G.2	1484699.0	23032692.0
Hmi-AMac_010-Ex1-09G.1	1683308.0	33623974.0
Hmi-AMac_010-Ex1-09G.2	2000887.0	33306395.0
Hmi-AMac_011-Ex1-10G.1	1323051.0	22547556.0
Hmi-AMac_011-Ex1-10G.2	1821642.0	22048965.0
Hmi-AMac_012-Ex1-11G.1	1615023.0	28531440.0
Hmi-AMac_012-Ex1-11G.2	2075796.0	28070667.0
Hmi-AMac_013-Ex1-12G.1	1560153.0	25021311.0
Hmi-AMac_013-Ex1-12G.2	1837277.0	24744187.0
Hmi-AMac_014-Ex1-01H.1	1437105.0	26931906.0
Hmi-AMac_014-Ex1-01H.2	1685887.0	26683124.0
Hmi-AMac_015-Ex1-02H.1	1490725.0	26636409.0
Hmi-AMac_015-Ex1-02H.2	1802197.0	26324937.0
Hmi-AMac_016-Ex1-03H.1	1555494.0	25847077.0
Hmi-AMac_016-Ex1-03H.2	1787449.0	25615122.0
Hmi-AMac_017-Ex1-04H.1	1405927.0	24722751.0
Hmi-AMac_017-Ex1-04H.2	1712203.0	24416475.0
Hmi-AMac_018-Ex1-05H.1	1466540.0	28199573.0
Hmi-AMac_018-Ex1-05H.2	1647132.0	28018981.0
Hmi-AMac_019-Ex1-06H.1	2126311.0	43594002.0
Hmi-AMac_019-Ex1-06H.2	2612797.0	43107516.0
Hmi-AMac_020-Ex1-07H.1	1311458.0	24798532.0
Hmi-AMac_020-Ex1-07H.2	1489909.0	24620081.0
Hmi-AMac_021-Ex1-08H.1	1465008.0	28729810.0
Hmi-AMac_021-Ex1-08H.2	1731606.0	28463212.0
Hmi-AMac_022-Ex1-09H.1	1401676.0	23621957.0
Hmi-AMac_022-Ex1-09H.2	1572691.0	23450942.0
Hmi-AMac_023-Ex1-10H.1	1254436.0	19885540.0
Hmi-AMac_023-Ex1-10H.2	1615327.0	19524649.0
Hmi-AMac_024-Ex1-11H.1	1641732.0	26403226.0
Hmi-AMac_024-Ex1-11H.2	1945260.0	26099698.0
Hmi-AMac_025-Ex1-12H.1	940791.0	17021937.0
Hmi-AMac_025-Ex1-12H.2	1120705.0	16842023.0
Hmi-AMac_026-Ex1-01E.1	1116426.0	17669760.0
Hmi-AMac_026-Ex1-01E.2	1289971.0	17496215.0
Hmi-AMac_027-Ex1-02E.1	1418717.0	23019261.0
Hmi-AMac_027-Ex1-02E.2	1809049.0	22628929.0
Hmi-AMac_028-Ex1-03E.1	1652000.0	29118471.0
Hmi-AMac_028-Ex1-03E.2	1986696.0	28783775.0
Hmi-AMac_029-Ex1-04E.1	1431349.0	24674667.0
Hmi-AMac_029-Ex1-04E.2	1584764.0	24521252.0
Hmi-AMac_030-Ex1-05E.1	2151163.0	40309840.0
Hmi-AMac_030-Ex1-05E.2	2417938.0	40043065.0
Hmi-AMac_031-Ex1-06E.1	1674698.0	32074035.0
Hmi-AMac_031-Ex1-06E.2	1981254.0	31767479.0
Hmi-AMac_032-Ex1-07E.1	1832835.0	33733732.0
Hmi-AMac_032-Ex1-07E.2	2143828.0	33422739.0
Hmi-AMac_033-Ex1-08E.1	1562281.0	30055468.0
Hmi-AMac_033-Ex1-08E.2	1802367.0	29815382.0
Hmi-AMac_034-Ex1-09E.1	1679293.0	31943407.0
Hmi-AMac_034-Ex1-09E.2	2039424.0	31583276.0
Hmi-AMac_035-Ex1-10E.1	1559319.0	25597053.0
Hmi-AMac_035-Ex1-10E.2	1859799.0	25296573.0
Hmi-AMac_036-Ex1-11E.1	1540502.0	26058582.0
Hmi-AMac_036-Ex1-11E.2	2225004.0	25374080.0
Hmi-AMac_037-Ex1-12E.1	1978899.0	35645428.0
Hmi-AMac_037-Ex1-12E.2	2392280.0	35232047.0
Hmi-AMac_038-Ex1-01F.1	1609420.0	30134943.0
Hmi-AMac_038-Ex1-01F.2	2041666.0	29702697.0
Hmi-AMac_039-Ex1-02F.1	1737977.0	30795018.0
Hmi-AMac_039-Ex1-02F.2	2282372.0	30250623.0
Hmi-AMac_040-Ex1-03F.1	1584729.0	29699353.0
Hmi-AMac_040-Ex1-03F.2	2009101.0	29274981.0
Hmi-AMac_041-Ex1-04F.1	1771286.0	29903544.0
Hmi-AMac_041-Ex1-04F.2	2064692.0	29610138.0
Hmi-AMac_042-Ex1-05F.1	1873879.0	33930314.0
Hmi-AMac_042-Ex1-05F.2	2004471.0	33799722.0
Hmi-AMac_043-Ex1-06F.1	1855374.0	36949977.0
Hmi-AMac_043-Ex1-06F.2	2341525.0	36463826.0
Hmi-AMac_044-Ex1-07F.1	2121596.0	40880932.0
Hmi-AMac_044-Ex1-07F.2	2491430.0	40511098.0
Hmi-AMac_045-Ex1-08F.1	1872299.0	33759780.0
Hmi-AMac_045-Ex1-08F.2	2202663.0	33429416.0
Hmi-AMac_046-Ex1-09F.1	1349151.0	25278843.0
Hmi-AMac_046-Ex1-09F.2	1633190.0	24994804.0
Hmi-AMac_047-Ex1-10F.1	1948727.0	33957033.0
Hmi-AMac_047-Ex1-10F.2	2519114.0	33386646.0
Hmi-AMac_048-Ex1-11F.1	2174468.0	40846239.0
Hmi-AMac_048-Ex1-11F.2	2719204.0	40301503.0
Hmi-AMac_049-Ex1-12F.1	2562000.0	50958525.0
Hmi-AMac_049-Ex1-12F.2	3264501.0	50256024.0
Hmi-CBas_001-Ex1-01A.1	40569.0	1551931.0
