filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	39885	120.582	1.78441	824955147	1453370	0.0031437	0.176176
./Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	34908	112.982	1.34877	824955147	1505299	0.00246111	0.18247
./Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	51836	109.849	1.45402	824955147	2029747	0.00357752	0.246043
./Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	21926	113.778	1.42261	824955147	918631	0.00158415	0.111355
./Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	45725	112.132	1.40429	824955147	1876881	0.00319494	0.227513
./Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	55142	106.316	1.39391	824955147	2124629	0.00358994	0.257545
./Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	38029	113.934	1.40799	824955147	1607459	0.00274353	0.194854
./Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	37553	119.956	1.70556	824955147	1403796	0.00290229	0.170166
./Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	39790	110.837	1.47986	824955147	1541350	0.00276498	0.18684
./Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	84807	110.328	1.53886	824955147	3112920	0.0058068	0.377344
./Sde-AMar_023-SdA02023-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	20123	118.263	1.47485	824955147	850545	0.0015206	0.103102
./Sde-AMar_022-SdA02022-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	39500	122.208	1.8673	824955147	1475269	0.0033393	0.17883
./Sde-AMar_026-SdA02026-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	10549	120.752	1.35732	824955147	497213	0.000818077	0.0602715
./Sde-AMar_030-SdA02030-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	10072	122.753	1.41358	824955147	465531	0.000797698	0.0564311
./Sde-AMar_032-SdA02032-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	20795	118.756	1.43449	824955147	908405	0.0015796	0.110116
./Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	185060	116.552	1.6998	824955147	6713724	0.0138335	0.813829
./Sde-AMar_031-SdA02031-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	39352	122.546	1.72057	824955147	1501597	0.00313181	0.182022
./Sde-AMar_007-SdA02007-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	300549	101.98	1.48926	824955147	10215521	0.0184417	1.23831
./Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	285944	101.519	1.86821	824955147	7682998	0.0173991	0.931323
./Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	241870	101.405	1.38495	824955147	8841630	0.0148435	1.07177
./Sde-AMar_024-SdA02024-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	130158	109.424	1.49731	824955147	5038025	0.00914412	0.610703
./Sde-AMar_006-SdA02006-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	345116	103.501	1.66152	824955147	10726220	0.0216034	1.30022
./Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	246985	107.538	1.48417	824955147	9407284	0.0169246	1.14034
./Sde-AMar_034-SdA02034-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	12061	120.977	1.39208	824955147	553324	0.000933713	0.0670732
./Sde-AMar_004-SdA02004-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	399558	104.129	1.90022	824955147	10858927	0.0250127	1.31631
./Sde-AMar_014-SdA02014-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	344532	101.311	1.48709	824955147	11701229	0.021093	1.41841
./Sde-AMar_010-SdA02010-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	359402	101.546	1.47855	824955147	12326257	0.0220921	1.49417
