pos	3pG>A
1	0.00637857918900922
2	0.00741978090280475
3	0.00549359706607347
4	0.00631732619611139
5	0.0079013446828313
6	0.00970205705082843
7	0.00929914719340287
8	0.00909242210562276
9	0.00905311247685911
10	0.0091183040321434
11	0.00891891542541503
12	0.0086958781191266
13	0.00916920996200628
14	0.00899528222482163
15	0.00923619671016279
16	0.00924281493877969
17	0.00895803866100896
18	0.00972180480602125
19	0.00940598364933032
20	0.00922507622414677
21	0.0106575656932873
22	0.00906947375857714
23	0.0124411448322077
24	0.00931972466993539
25	0.00920194874995666
