"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0211819972360936,0.00900984318493802,1.24357931054168e-05,0.151725069726234,0.670308102455684,-14186.7688374664
"Std.",7.54361567641996e-05,0.000118079119489076,1.24508407796519e-05,0.00722680417463008,0.00288201542455001,1.72527846023065
"Acceptance ratio",0.16312,0.16948,0.13922,0.16736,0.23972,0.6217
"0%",0.0209118323876976,0.00860596040227224,1.05081254379337e-08,0.125673530199667,0.659833779895349,-14199.184720428
"2.5%",0.0210348974604109,0.00878155779797153,2.27343069127671e-07,0.137664340370771,0.664705654425419,-14190.910171038
"5%",0.0210565879082033,0.00882414945185423,6.01051759955551e-07,0.139760863762379,0.665526447182153,-14190.0380607964
"7.5%",0.021075030295089,0.00884551796111031,1.00868799436414e-06,0.141254449548613,0.666175606711913,-14189.4978370323
"10%",0.0210861161051652,0.0088615868968031,1.24053928481625e-06,0.142361795364084,0.66662945758839,-14189.0848232189
"12.5%",0.0210943652390811,0.00887637179526147,1.59232166332004e-06,0.143401064229334,0.666982326338354,-14188.7662286099
"15%",0.0211034280129379,0.0088878444402132,1.91846909702934e-06,0.144180254960923,0.667301626649916,-14188.4873210097
"17.5%",0.0211106144204618,0.00889879127200025,2.34502883996761e-06,0.144918175618758,0.667652234843305,-14188.2363793225
"20%",0.0211175998798586,0.00891100174726767,2.7334681392699e-06,0.145720525066276,0.667865642821697,-14188.0382652647
"22.5%",0.0211235465176329,0.00891972641004917,3.1439825509131e-06,0.14626272422461,0.668125945334217,-14187.8494818523
"25%",0.0211293169669135,0.0089273045120854,3.5358807940695e-06,0.146869420201084,0.668331638978554,-14187.6690605083
"27.5%",0.0211347340666142,0.00893680113031313,3.98186668331111e-06,0.147427384260352,0.668545718598986,-14187.5200158871
"30%",0.0211396284413053,0.00894539763639773,4.43593168158364e-06,0.148043475303863,0.668738696956783,-14187.3842642972
"32.5%",0.0211456496636379,0.00895257363348425,4.96758526753973e-06,0.148526429009946,0.668922336533506,-14187.2565634349
"35%",0.0211511492888238,0.00896203412381751,5.47544433169704e-06,0.149033245512862,0.669146292517181,-14187.1257039483
"37.5%",0.0211571365068063,0.0089702080848685,5.89429793001102e-06,0.149473196995028,0.66934888574439,-14186.9936782992
"40%",0.0211628538089758,0.00897795057985565,6.42194607892614e-06,0.149952071559673,0.669526324519793,-14186.8734801267
"42.5%",0.0211679341146644,0.00898464948284207,6.99367886568801e-06,0.150455928736809,0.669730629477774,-14186.7575450165
"45%",0.0211728116305258,0.00899161272259147,7.57382547852531e-06,0.15086085591914,0.669924893218488,-14186.6526523348
"47.5%",0.0211775120663751,0.0089989766892549,8.1231949826085e-06,0.151297162508425,0.670115481331897,-14186.5485599478
"50%",0.0211827031055997,0.00900698623967674,8.80283596233964e-06,0.151734317698961,0.67028784036247,-14186.4536135822
"52.5%",0.0211874869042689,0.00901483012833752,9.42021911296576e-06,0.152120488395007,0.670468025663193,-14186.3545650064
"55%",0.0211917832045798,0.0090225246977229,1.00905924196761e-05,0.152595784222406,0.670671855842765,-14186.2527180881
"57.5%",0.0211965556769656,0.00903070427364781,1.08494246350804e-05,0.152957877169323,0.670859880727938,-14186.1522547278
"60%",0.0212016507452851,0.0090386110572355,1.16780611991915e-05,0.15342322550026,0.671058442700983,-14186.0498868451
"62.5%",0.0212068728283169,0.00904657507276932,1.26294315795238e-05,0.153910131632999,0.67123527032395,-14185.9571335156
"65%",0.021212711558009,0.00905419906878969,1.33128546065837e-05,0.154408822688634,0.671428183973399,-14185.8647391847
"67.5%",0.0212176871248436,0.00906226026872384,1.41098611039217e-05,0.154936646439786,0.671648867982428,-14185.7730956054
"70%",0.0212224477852229,0.00907000992209333,1.49817829980173e-05,0.155490417153629,0.671864187433983,-14185.6795779091
"72.5%",0.0212285184685262,0.00907852541683195,1.5921144659296e-05,0.155981404190094,0.672067468078992,-14185.5816254895
"75%",0.0212348036391566,0.00908790429641312,1.71615112219931e-05,0.156544364935343,0.672283008291001,-14185.4945545696
"77.5%",0.0212418041669589,0.00909807943840941,1.84818661853244e-05,0.157125361482342,0.672512674647532,-14185.4025950013
"80%",0.0212480435593937,0.00910838739061786,1.99217129923156e-05,0.157795601582755,0.672756222850917,-14185.3029440479
"82.5%",0.0212543476097702,0.00912056011367425,2.13661616827668e-05,0.158547093684399,0.673008802254349,-14185.2025238682
"85%",0.0212610986984169,0.00913501328985674,2.3111761457847e-05,0.159248318747234,0.67326080121473,-14185.1063309106
"87.5%",0.0212685091898013,0.00914951356206912,2.57852628045806e-05,0.160063427630768,0.673621845660401,-14184.9979017619
"90%",0.0212796068549146,0.00916476661648968,2.8446165476786e-05,0.160906903360874,0.674025551489974,-14184.8830023929
"92.5%",0.0212909309387517,0.00918273937029955,3.15358841558073e-05,0.162019691955676,0.674484200100169,-14184.7635978333
"95%",0.0213050396128858,0.0092038131326291,3.67554087104541e-05,0.163500659939454,0.675110938910709,-14184.6023442747
"97.5%",0.0213260238204309,0.00924461545686213,4.52673102431244e-05,0.166175186226148,0.676000649316891,-14184.4055100176
"100%",0.0214481084529782,0.00951550925258588,0.000117057871130959,0.185733759784515,0.680189527473972,-14183.8365715562
