Tbi-ARos_009_Ex1b_L4_clmp.fp2_repr.R1	1381.0	3971.0	4597.0	5578.0	6320.0	7225.0	7944.0	8892.0	9626.0	10419.0	10869.0	11275.0	11824.0	11797.0	12047.0	11768.0	11906.0	11546.0	12062.0	11344.0	24660.0	179432.0
Tbi-ARos_009_Ex1b_L4_clmp.fp2_repr.R2	1219.0	3446.0	4179.0	5692.0	7297.0	7712.0	8696.0	9762.0	10496.0	11599.0	11885.0	11772.0	12320.0	12612.0	12370.0	12188.0	11980.0	11455.0	11790.0	10706.0	31470.0	165837.0
Tbi-ARos_010_Ex1b_L4_clmp.fp2_repr.R1	648.0	1864.0	2422.0	2750.0	3125.0	3436.0	4148.0	4341.0	4743.0	4968.0	5062.0	5374.0	5238.0	5371.0	5470.0	5090.0	5122.0	5032.0	5104.0	4880.0	9781.0	68596.0
Tbi-ARos_010_Ex1b_L4_clmp.fp2_repr.R2	585.0	1982.0	2298.0	2839.0	3515.0	3775.0	4327.0	4591.0	5144.0	5291.0	5295.0	5595.0	5572.0	5575.0	5637.0	5236.0	5259.0	5210.0	5098.0	4597.0	12728.0	62416.0
Tbi-ARos_011_Ex1b_L4_clmp.fp2_repr.R1	6214.0	17651.0	20483.0	26348.0	28528.0	30387.0	33654.0	35445.0	39949.0	41638.0	43453.0	44068.0	46276.0	46599.0	48143.0	47108.0	46901.0	47651.0	47451.0	44561.0	100634.0	788009.0
Tbi-ARos_011_Ex1b_L4_clmp.fp2_repr.R2	6127.0	17678.0	20677.0	26689.0	32302.0	33693.0	38293.0	40245.0	44141.0	46502.0	47517.0	48200.0	48250.0	49368.0	50160.0	49189.0	47955.0	47816.0	47365.0	42494.0	138540.0	707950.0
Tbi-ARos_012_Ex1b_L4_clmp.fp2_repr.R1	5519.0	16489.0	18988.0	24093.0	27093.0	29514.0	32671.0	35803.0	39365.0	41311.0	44370.0	45268.0	45604.0	46049.0	45378.0	44337.0	43161.0	42431.0	42326.0	38889.0	72591.0	457173.0
Tbi-ARos_012_Ex1b_L4_clmp.fp2_repr.R2	5323.0	15570.0	18569.0	24132.0	30083.0	31746.0	35655.0	38517.0	42285.0	44759.0	46648.0	47283.0	46960.0	47371.0	45988.0	45004.0	43514.0	41687.0	41428.0	36925.0	89986.0	418990.0
Tbi-ARos_013_Ex1b_L4_clmp.fp2_repr.R1	13872.0	42708.0	53656.0	64583.0	74779.0	84082.0	93919.0	108379.0	119983.0	130870.0	140402.0	145429.0	148022.0	148774.0	145960.0	141066.0	136480.0	128339.0	121158.0	113180.0	146948.0	544330.0
Tbi-ARos_013_Ex1b_L4_clmp.fp2_repr.R2	12982.0	40789.0	51446.0	65791.0	81003.0	89859.0	100994.0	114031.0	126035.0	136463.0	143991.0	148520.0	149313.0	150200.0	146512.0	139299.0	133292.0	124712.0	118565.0	108180.0	158566.0	506376.0
Tbi-ARos_014_Ex1b_L4_clmp.fp2_repr.R1	4874.0	15381.0	18878.0	22127.0	25435.0	27119.0	29657.0	32278.0	33914.0	34066.0	33811.0	33775.0	32054.0	30694.0	29228.0	27440.0	25459.0	23697.0	22358.0	20443.0	32936.0	179457.0
Tbi-ARos_014_Ex1b_L4_clmp.fp2_repr.R2	4685.0	14802.0	18366.0	22101.0	26739.0	28428.0	30851.0	33268.0	34769.0	35134.0	34960.0	34605.0	32557.0	31471.0	29483.0	27346.0	25346.0	23477.0	21773.0	19581.0	38421.0	166918.0
Tbi-ARos_015_Ex1b_L4_clmp.fp2_repr.R1	2445.0	7342.0	8925.0	10871.0	12592.0	13325.0	14242.0	15167.0	15178.0	15231.0	15073.0	14729.0	14954.0	14068.0	14296.0	13723.0	13463.0	12923.0	12882.0	12081.0	20055.0	103882.0
Tbi-ARos_015_Ex1b_L4_clmp.fp2_repr.R2	2344.0	7057.0	8768.0	10891.0	13283.0	14117.0	15019.0	15691.0	15921.0	15896.0	15555.0	15110.0	15226.0	14433.0	14513.0	13703.0	13325.0	12975.0	12802.0	11676.0	22803.0	96339.0
Tbi-ARos_016_Ex1b_L4_clmp.fp2_repr.R1	2763.0	8174.0	10488.0	13044.0	15545.0	17631.0	20389.0	23869.0	26545.0	29418.0	31897.0	33284.0	34737.0	36014.0	36880.0	36835.0	35806.0	36588.0	37172.0	34175.0	59698.0	295487.0
Tbi-ARos_016_Ex1b_L4_clmp.fp2_repr.R2	2464.0	7708.0	9902.0	13057.0	16959.0	18995.0	22480.0	25543.0	28440.0	31233.0	33299.0	34197.0	35236.0	36578.0	37485.0	37034.0	35409.0	36156.0	36400.0	33363.0	66254.0	278247.0
Tbi-ARos_017_Ex1b_L4_clmp.fp2_repr.R1	2327.0	7159.0	8991.0	11185.0	12897.0	13658.0	15608.0	17274.0	18993.0	20299.0	21578.0	21778.0	22438.0	21834.0	21608.0	21681.0	21013.0	19942.0	19204.0	18722.0	30202.0	148055.0
Tbi-ARos_017_Ex1b_L4_clmp.fp2_repr.R2	2205.0	6876.0	8726.0	11210.0	13769.0	14429.0	16474.0	18119.0	19862.0	21397.0	22165.0	22261.0	22529.0	21942.0	21369.0	21415.0	19959.0	19484.0	18474.0	17720.0	33060.0	143001.0
Tbi-ARos_018_Ex1b_L4_clmp.fp2_repr.R1	1676.0	5102.0	6103.0	7263.0	8160.0	8931.0	9751.0	10750.0	11827.0	12649.0	13218.0	13009.0	13118.0	12891.0	12751.0	12215.0	12166.0	11595.0	11518.0	10623.0	19879.0	113975.0
Tbi-ARos_018_Ex1b_L4_clmp.fp2_repr.R2	1583.0	4762.0	5887.0	7391.0	8827.0	9419.0	10506.0	11353.0	12459.0	13282.0	13802.0	13213.0	13345.0	13098.0	12996.0	12073.0	11790.0	11372.0	11144.0	10202.0	22724.0	107942.0
Tbi-ARos_019_Ex1b_L4_clmp.fp2_repr.R1	7772.0	22644.0	27329.0	32960.0	38149.0	41119.0	47276.0	52694.0	58791.0	65075.0	69376.0	71591.0	73791.0	74720.0	77178.0	76865.0	74278.0	75846.0	74506.0	72113.0	144420.0	873262.0
Tbi-ARos_019_Ex1b_L4_clmp.fp2_repr.R2	7133.0	21852.0	26298.0	33705.0	42203.0	45872.0	51993.0	57675.0	63568.0	69703.0	72730.0	74840.0	76229.0	77175.0	78002.0	77444.0	74956.0	74224.0	74501.0	69209.0	169821.0	812622.0
Tbi-ARos_020_Ex1b_L4_clmp.fp2_repr.R1	1444.0	4460.0	5783.0	7317.0	8666.0	9355.0	10444.0	11625.0	12849.0	13519.0	13750.0	13352.0	13299.0	12964.0	12071.0	11605.0	10669.0	9909.0	9445.0	8251.0	12346.0	54651.0
Tbi-ARos_020_Ex1b_L4_clmp.fp2_repr.R2	1333.0	4199.0	5473.0	7188.0	9203.0	9960.0	10915.0	12288.0	13175.0	13715.0	14052.0	13567.0	13210.0	12928.0	12164.0	11390.0	10404.0	9839.0	9246.0	7945.0	13134.0	52446.0
Tbi-ARos_021_Ex1b_L4_clmp.fp2_repr.R1	4497.0	13581.0	16493.0	20289.0	23329.0	26083.0	30930.0	35179.0	39552.0	43017.0	45664.0	47427.0	48255.0	48573.0	47883.0	46765.0	45539.0	43779.0	42765.0	39624.0	60111.0	304301.0
Tbi-ARos_021_Ex1b_L4_clmp.fp2_repr.R2	4245.0	12861.0	15942.0	20481.0	25603.0	28119.0	33083.0	37330.0	41555.0	45551.0	47966.0	48615.0	48609.0	49295.0	48022.0	46588.0	44753.0	42704.0	41461.0	38193.0	66065.0	286595.0
Tbi-ARos_022_Ex1b_L4_clmp.fp2_repr.R1	2133.0	6597.0	8529.0	10423.0	12262.0	13818.0	15498.0	17472.0	18935.0	20408.0	20985.0	21130.0	21145.0	20522.0	19791.0	19195.0	18144.0	17605.0	17059.0	15727.0	22449.0	98143.0
Tbi-ARos_022_Ex1b_L4_clmp.fp2_repr.R2	1974.0	6357.0	8323.0	10671.0	12938.0	14315.0	16381.0	18066.0	19705.0	21006.0	21543.0	21476.0	21650.0	20678.0	19876.0	19239.0	17902.0	17261.0	16409.0	15176.0	24435.0	92589.0
Tbi-ARos_023_Ex1b_L4_clmp.fp2_repr.R1	5432.0	16991.0	20371.0	24143.0	27719.0	29964.0	33676.0	36800.0	41151.0	44069.0	45355.0	45586.0	44958.0	43767.0	42217.0	40412.0	37817.0	35392.0	33120.0	31884.0	42648.0	172825.0
Tbi-ARos_023_Ex1b_L4_clmp.fp2_repr.R2	5348.0	16475.0	20146.0	24702.0	29631.0	31483.0	35395.0	38550.0	42547.0	45685.0	45980.0	46229.0	44901.0	43643.0	42091.0	39671.0	37149.0	34675.0	32154.0	30764.0	45610.0	163468.0
Tbi-ARos_024_Ex1b_L4_clmp.fp2_repr.R1	1977.0	5924.0	7010.0	8121.0	9173.0	9944.0	11006.0	12131.0	13126.0	13551.0	14104.0	14609.0	14374.0	14016.0	13415.0	12901.0	12279.0	11313.0	11174.0	9782.0	14089.0	58711.0
Tbi-ARos_024_Ex1b_L4_clmp.fp2_repr.R2	1878.0	5535.0	6889.0	8258.0	9700.0	10509.0	11586.0	12685.0	13515.0	13960.0	14569.0	14785.0	14375.0	13957.0	13434.0	12564.0	11870.0	10985.0	10904.0	9491.0	15045.0	56236.0
Tbi-ARos_025_Ex1b_L4_clmp.fp2_repr.R1	1394.0	4307.0	5422.0	6621.0	7779.0	8644.0	9559.0	10392.0	11731.0	12694.0	13246.0	13166.0	13038.0	13092.0	12752.0	12276.0	12677.0	12036.0	11800.0	10795.0	18598.0	91841.0
Tbi-ARos_025_Ex1b_L4_clmp.fp2_repr.R2	1285.0	4306.0	5387.0	6840.0	8390.0	8921.0	10072.0	10941.0	12259.0	13173.0	13385.0	13212.0	13300.0	13297.0	13045.0	12105.0	12389.0	11794.0	11443.0	10269.0	20420.0	87627.0
Tbi-ARos_026_Ex1b_L4_clmp.fp2_repr.R1	1665.0	5565.0	7135.0	8781.0	10613.0	11646.0	13340.0	15134.0	16849.0	17689.0	18215.0	18839.0	18711.0	18084.0	17705.0	17071.0	16332.0	15896.0	14803.0	13679.0	22187.0	100946.0
Tbi-ARos_026_Ex1b_L4_clmp.fp2_repr.R2	1595.0	5223.0	6876.0	8819.0	11219.0	12300.0	14145.0	15835.0	17393.0	18226.0	18694.0	19127.0	18695.0	18263.0	17732.0	17081.0	15953.0	15325.0	14631.0	12925.0	23956.0	96872.0
Tbi-ARos_028_Ex1b_L4_clmp.fp2_repr.R1	1982.0	6010.0	7150.0	8788.0	10097.0	11102.0	12373.0	13775.0	15107.0	16284.0	17008.0	17273.0	17340.0	17599.0	17616.0	17002.0	16561.0	15756.0	15580.0	14892.0	28972.0	164775.0
Tbi-ARos_028_Ex1b_L4_clmp.fp2_repr.R2	1845.0	5735.0	6883.0	8933.0	10916.0	11736.0	13095.0	14283.0	15500.0	17161.0	17757.0	18035.0	17572.0	17679.0	17696.0	16867.0	16091.0	15448.0	15276.0	14579.0	32872.0	157083.0
Tbi-ARos_029_Ex1b_L4_clmp.fp2_repr.R1	1867.0	5566.0	6760.0	8551.0	10257.0	11318.0	13627.0	14900.0	17094.0	18429.0	19767.0	21121.0	21553.0	21603.0	21867.0	22058.0	21486.0	21415.0	20876.0	19665.0	32638.0	158323.0
Tbi-ARos_029_Ex1b_L4_clmp.fp2_repr.R2	1617.0	5199.0	6345.0	8706.0	11317.0	12258.0	14306.0	15866.0	17945.0	19669.0	20541.0	21540.0	22029.0	22049.0	22211.0	21676.0	21224.0	20957.0	20170.0	18658.0	36200.0	150258.0
Tbi-ARos_030_Ex1b_L4_clmp.fp2_repr.R1	5740.0	17082.0	21905.0	26791.0	31348.0	34476.0	38268.0	42556.0	46262.0	49251.0	49940.0	50061.0	49826.0	48477.0	47079.0	45342.0	40726.0	39189.0	37210.0	33460.0	51880.0	219484.0
Tbi-ARos_030_Ex1b_L4_clmp.fp2_repr.R2	5178.0	15740.0	20333.0	26366.0	33002.0	36060.0	40281.0	44344.0	47675.0	50736.0	50638.0	50433.0	50360.0	49096.0	47266.0	44741.0	40056.0	38071.0	36297.0	32594.0	53822.0	213264.0
Tbi-ARos_032_Ex1b_L4_clmp.fp2_repr.R1	2428.0	7587.0	9625.0	11452.0	13270.0	14086.0	16104.0	17173.0	18624.0	19537.0	19755.0	20060.0	19618.0	19633.0	19041.0	18357.0	17205.0	16773.0	15813.0	14523.0	21838.0	89705.0
Tbi-ARos_032_Ex1b_L4_clmp.fp2_repr.R2	2341.0	7282.0	9180.0	11197.0	13805.0	14697.0	16793.0	17808.0	19376.0	20473.0	20299.0	20361.0	19731.0	19733.0	19093.0	17981.0	16767.0	16311.0	15508.0	14135.0	22422.0	86914.0
Tbi-ARos_033_Ex1b_L4_clmp.fp2_repr.R1	815.0	2504.0	3342.0	4217.0	4805.0	5313.0	6061.0	6899.0	7499.0	7943.0	7972.0	8217.0	8031.0	8115.0	7395.0	7764.0	6997.0	6589.0	6737.0	5857.0	8662.0	37089.0
Tbi-ARos_033_Ex1b_L4_clmp.fp2_repr.R2	752.0	2352.0	3202.0	4111.0	5059.0	5533.0	6374.0	7178.0	7710.0	8262.0	8327.0	8400.0	8071.0	8068.0	7421.0	7494.0	7001.0	6448.0	6463.0	5602.0	9130.0	35865.0
Tbi-CJos_001_Ex1_L4_clmp.fp2_repr.R1	6742.0	19771.0	22625.0	27245.0	30584.0	32334.0	36152.0	42210.0	52427.0	65303.0	77440.0	88433.0	100193.0	111862.0	119260.0	124068.0	128459.0	138483.0	155731.0	167630.0	340754.0	4440270.0
Tbi-CJos_001_Ex1_L4_clmp.fp2_repr.R2	7591.0	22180.0	24958.0	31100.0	37446.0	39462.0	43894.0	51182.0	61797.0	75037.0	86768.0	97205.0	107754.0	120271.0	127594.0	130606.0	133891.0	143423.0	160221.0	164450.0	481525.0	4179621.0
Tbi-CJos_004_Ex1_L4_clmp.fp2_repr.R1	6060.0	16725.0	18839.0	22988.0	26017.0	27036.0	30453.0	34601.0	41261.0	49403.0	58211.0	65009.0	74241.0	81451.0	87314.0	93242.0	97729.0	105524.0	121294.0	128179.0	309408.0	4413419.0
Tbi-CJos_004_Ex1_L4_clmp.fp2_repr.R2	7294.0	20262.0	22128.0	27937.0	33471.0	34291.0	38297.0	43286.0	50737.0	59775.0	67783.0	74227.0	82202.0	91728.0	96846.0	101349.0	104853.0	112365.0	128186.0	126138.0	472252.0	4112997.0
Tbi-CJos_005_Ex1_L4_clmp.fp2_repr.R1	5769.0	16117.0	18401.0	23272.0	26302.0	27673.0	31610.0	36428.0	45269.0	53793.0	63177.0	72149.0	81062.0	89974.0	96534.0	102196.0	106658.0	115475.0	132041.0	139746.0	317620.0	4391191.0
Tbi-CJos_005_Ex1_L4_clmp.fp2_repr.R2	6847.0	19488.0	21861.0	27460.0	33072.0	34343.0	39434.0	44625.0	53623.0	64329.0	72898.0	81167.0	89744.0	99825.0	106351.0	109314.0	113784.0	121997.0	137363.0	137642.0	474297.0	4102993.0
Tbi-CJos_006_Ex1_L4_clmp.fp2_repr.R1	2804.0	7962.0	9056.0	10927.0	12267.0	13107.0	14352.0	16533.0	20061.0	23907.0	27976.0	31761.0	35921.0	40110.0	42847.0	46578.0	47690.0	51118.0	56945.0	58820.0	147178.0	2173342.0
Tbi-CJos_006_Ex1_L4_clmp.fp2_repr.R2	3198.0	8919.0	10114.0	12695.0	15580.0	15866.0	17826.0	20229.0	24106.0	28256.0	32193.0	35642.0	39543.0	44143.0	46842.0	49474.0	50260.0	53418.0	59593.0	58021.0	206338.0	2059006.0
Tbi-CJos_007_Ex1_L4_clmp.fp2_repr.R1	7141.0	19722.0	22039.0	27035.0	30245.0	31236.0	35653.0	40489.0	47419.0	56123.0	65979.0	74599.0	84059.0	93648.0	100230.0	105368.0	110034.0	117546.0	132672.0	139980.0	335423.0	4697385.0
Tbi-CJos_007_Ex1_L4_clmp.fp2_repr.R2	7361.0	20567.0	23312.0	29602.0	36039.0	36368.0	41962.0	47214.0	54523.0	64687.0	73623.0	81612.0	90060.0	101258.0	106802.0	109827.0	114500.0	121185.0	137119.0	138273.0	435970.0	4502161.0
Tbi-CJos_008_Ex1_L4_clmp.fp2_repr.R1	8650.0	23980.0	27760.0	33967.0	39517.0	41323.0	46827.0	54283.0	64909.0	78196.0	92185.0	103377.0	117478.0	129055.0	138079.0	145280.0	150076.0	159484.0	180724.0	192438.0	431463.0	5645318.0
Tbi-CJos_008_Ex1_L4_clmp.fp2_repr.R2	8657.0	24906.0	28375.0	36877.0	45436.0	46751.0	53617.0	61525.0	72528.0	87549.0	100595.0	111504.0	124089.0	137246.0	145150.0	151079.0	155124.0	163886.0	185621.0	190205.0	546360.0	5427289.0
Tbi-CJos_009_Ex1_L4_clmp.fp2_repr.R1	11205.0	30797.0	35716.0	42242.0	48449.0	50717.0	56412.0	64981.0	79037.0	94641.0	111940.0	126753.0	143130.0	157530.0	167753.0	175324.0	181660.0	193163.0	219354.0	235057.0	523779.0	6739215.0
Tbi-CJos_009_Ex1_L4_clmp.fp2_repr.R2	11927.0	33641.0	38238.0	47487.0	58641.0	60945.0	68445.0	77550.0	92138.0	109650.0	125016.0	138489.0	153714.0	170602.0	180216.0	184130.0	190107.0	200579.0	227790.0	230366.0	716238.0	6372946.0
Tbi-CJos_010_Ex1_L4_clmp.fp2_repr.R1	5991.0	17265.0	19362.0	24152.0	27628.0	29323.0	33141.0	38728.0	46884.0	56168.0	66282.0	75228.0	85890.0	95591.0	102240.0	109729.0	112824.0	123740.0	140478.0	150618.0	352104.0	5040106.0
Tbi-CJos_010_Ex1_L4_clmp.fp2_repr.R2	7132.0	20403.0	23064.0	29249.0	35474.0	36831.0	42274.0	48390.0	56853.0	67193.0	77144.0	85097.0	94823.0	105485.0	112596.0	117318.0	120667.0	130538.0	148196.0	147550.0	520829.0	4726366.0
Tbi-CJos_011_Ex1_L4_clmp.fp2_repr.R1	7457.0	20591.0	23154.0	28373.0	32809.0	33156.0	37315.0	42265.0	51109.0	60887.0	71600.0	81106.0	92022.0	101381.0	109078.0	114148.0	119145.0	127555.0	143376.0	153649.0	355880.0	4975925.0
Tbi-CJos_011_Ex1_L4_clmp.fp2_repr.R2	8178.0	23153.0	25669.0	32498.0	39742.0	39875.0	45253.0	50434.0	59055.0	70586.0	81176.0	89052.0	99087.0	110192.0	117013.0	120510.0	124742.0	132771.0	148788.0	151081.0	482256.0	4730870.0
Tbi-CJos_012_Ex1_L4_clmp.fp2_repr.R1	10800.0	29312.0	33661.0	41081.0	47235.0	49095.0	55127.0	63336.0	76635.0	90976.0	106149.0	119692.0	135411.0	148649.0	159225.0	168432.0	174265.0	186575.0	213210.0	229883.0	545370.0	7567619.0
Tbi-CJos_012_Ex1_L4_clmp.fp2_repr.R2	11627.0	32425.0	36933.0	46886.0	57716.0	59249.0	67296.0	75631.0	89182.0	104767.0	119937.0	133037.0	147305.0	162282.0	171559.0	178488.0	183568.0	195119.0	222344.0	226380.0	748910.0	7181097.0
Tbi-CJos_013_Ex1_L4_clmp.fp2_repr.R1	7804.0	22005.0	25611.0	30807.0	34779.0	36701.0	41881.0	47401.0	57236.0	68895.0	81228.0	92194.0	104137.0	115104.0	125487.0	129831.0	135030.0	144518.0	164150.0	175046.0	396081.0	5367679.0
Tbi-CJos_013_Ex1_L4_clmp.fp2_repr.R2	9089.0	25694.0	28970.0	35895.0	43571.0	45308.0	51153.0	57914.0	68388.0	80738.0	92324.0	103195.0	114306.0	126601.0	135485.0	138367.0	143056.0	151063.0	170610.0	171430.0	570263.0	5040185.0
Tbi-CJos_014_Ex1_L4_clmp.fp2_repr.R1	12970.0	35601.0	40021.0	49657.0	56448.0	57976.0	66083.0	74084.0	89820.0	107184.0	127426.0	145465.0	163917.0	180146.0	194279.0	204538.0	212429.0	227222.0	259414.0	282177.0	670573.0	9544448.0
Tbi-CJos_014_Ex1_L4_clmp.fp2_repr.R2	15337.0	42388.0	46938.0	59154.0	71563.0	73213.0	83038.0	92802.0	108617.0	128967.0	147245.0	164460.0	182062.0	200717.0	213610.0	219751.0	227701.0	240585.0	273181.0	276349.0	1004887.0	8929313.0
Tbi-CJos_015_Ex1_L4_clmp.fp2_repr.R1	6089.0	16687.0	19609.0	23894.0	27000.0	28493.0	31693.0	36097.0	43254.0	52162.0	60422.0	68215.0	77748.0	85864.0	92370.0	97734.0	100783.0	108956.0	123529.0	131674.0	309372.0	4244719.0
Tbi-CJos_015_Ex1_L4_clmp.fp2_repr.R2	6992.0	19314.0	22041.0	27596.0	33801.0	34710.0	39058.0	43854.0	51150.0	60621.0	69273.0	76673.0	85183.0	94428.0	100054.0	103687.0	106705.0	114395.0	129551.0	129344.0	442987.0	3994947.0
Tbi-CJos_016_Ex1_L4_clmp.fp2_repr.R1	4421.0	11810.0	13621.0	16951.0	18993.0	20306.0	22453.0	26287.0	31748.0	38963.0	45610.0	52157.0	59432.0	66595.0	71043.0	75717.0	79394.0	85825.0	96256.0	101561.0	231695.0	3253801.0
Tbi-CJos_016_Ex1_L4_clmp.fp2_repr.R2	5146.0	14553.0	16151.0	20559.0	24663.0	25866.0	29044.0	33065.0	39058.0	46748.0	53273.0	59765.0	65997.0	73815.0	78104.0	81170.0	84934.0	91149.0	101284.0	99874.0	353175.0	3027246.0
Tbi-CJos_017_Ex1_L4_clmp.fp2_repr.R1	6110.0	16736.0	20464.0	24844.0	28752.0	30108.0	34625.0	41316.0	50287.0	60558.0	71945.0	82582.0	92889.0	103153.0	111665.0	117327.0	122199.0	130471.0	146446.0	157321.0	340607.0	4427888.0
Tbi-CJos_017_Ex1_L4_clmp.fp2_repr.R2	7032.0	19546.0	22619.0	28641.0	35565.0	37288.0	43049.0	49622.0	59201.0	69926.0	81033.0	91066.0	100614.0	112317.0	119646.0	123964.0	128492.0	135405.0	151611.0	154144.0	486294.0	4161218.0
Tbi-CJos_018_Ex1_L4_clmp.fp2_repr.R1	3029.0	8658.0	9342.0	11898.0	13452.0	14217.0	15703.0	17818.0	21594.0	25654.0	29936.0	33643.0	38255.0	42653.0	45609.0	48252.0	50364.0	53557.0	59521.0	61848.0	154716.0	2253191.0
Tbi-CJos_018_Ex1_L4_clmp.fp2_repr.R2	3338.0	9909.0	10735.0	14006.0	16586.0	17159.0	19536.0	21873.0	25738.0	30289.0	33984.0	37658.0	41978.0	46920.0	50041.0	51495.0	53459.0	56340.0	62735.0	60724.0	219769.0	2128638.0
Tbi-CJos_020_Ex1_L4_clmp.fp2_repr.R1	6733.0	18661.0	21272.0	25527.0	28863.0	30447.0	34180.0	39729.0	47004.0	56283.0	65758.0	75458.0	84316.0	94251.0	100864.0	106202.0	111213.0	119371.0	135947.0	145552.0	327678.0	4478632.0
Tbi-CJos_020_Ex1_L4_clmp.fp2_repr.R2	6640.0	19145.0	21895.0	27714.0	34334.0	35356.0	40535.0	46160.0	53647.0	63363.0	73153.0	82005.0	89850.0	100745.0	107131.0	111149.0	115338.0	122651.0	138742.0	143746.0	421797.0	4298845.0
