Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
Tbi-ARos_001_Ex1b_L4_clmp.fp2_repr.R1	0.0	0.0	0.0	0.00018705679231271406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.613304813862385e-05	0.0	0.0	0.0	0.0	0.0	0.00020374773585328534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011823615306852377	0.0	0.0	0.0005060607095730239	0.00116627898689232	0.0	0.0	0.0	0.0	0.0	0.0003052274784089713	0.0	0.0	0.0	0.0	0.0007118881766052188	0.0018397436133300465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017650640865352087	0.0	0.0
Tbi-ARos_001_Ex1b_L4_clmp.fp2_repr.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009352839615635703	9.352839615635703e-05	0.0003741135846254281	0.0	9.352839615635703e-05	0.0	9.352839615635703e-05	9.352839615635703e-05	0.0	0.0	9.352839615635703e-05	0.0	0.0005629526491144286	0.0	0.0001895368099438592	0.0008577751599750674	0.0	0.00019318743818001977	9.734908701158745e-05	0.0	9.931167080961853e-05	0.0	0.0	0.0003092190569643347	0.0	0.004669871896923191	0.0	0.0	0.0	0.0014833934107664694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013837287338190222	0.0	0.00014655364449603134	0.0022619589771119913	0.0	0.0	0.0	0.0	0.0001759386326049474	0.0	0.0001878777517045209	0.0	0.0	0.0	0.0006465336100497184	0.0	0.0	0.0	0.0	0.00025875162690085413	0.00699439910041267	0.011473377566468634	0.0	0.000602878140241513	0.00031326456131997157	0.0
Tbi-ARos_002_Ex1b_L4_clmp.fp2_repr.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023458580650307043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001443045171643008	0.0007406990421279987	0.001750459114983093	0.00023478311909373717	0.0	0.0	0.0	0.0	0.0004578247282123501	9.474263636544509e-05	9.813003407074783e-05	0.00010174026727168212	0.0	0.0004381818520413249	0.0018221532840896409	0.000118427285646613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407418271894658	0.0	0.0
Tbi-ARos_002_Ex1b_L4_clmp.fp2_repr.R2	0.0	0.00010648141739544323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006388885043726594	0.0	0.0002662035434886081	0.0	0.00010648141739544323	0.0	5.324070869772161e-05	5.324070869772161e-05	0.00010648141739544323	0.0	0.00015972212609316485	0.0	0.00037405251162902543	5.373862286180737e-05	0.0	0.0010346048081897139	0.0	0.00016602121308379977	5.584988444658909e-05	0.0	5.711834521299716e-05	0.0	0.0	0.0002976530651122033	6.0449514681071386e-05	0.004362621062734491	0.0	0.0	0.0	0.002256948247512876	6.78571065051215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003435503396175923	0.0	0.0	0.00010058237193349494	0.0	0.0	0.0	0.0004689491201928319	0.0	0.0	0.0	0.00027629079606285615	0.0	0.0	0.0	0.0	0.0	0.006732952891166366	0.010920586263052017	0.0	0.00042154517383469106	0.0	0.0
Tbi-ARos_003_Ex1b_L4_clmp.fp2_repr.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021800646171152516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.282334856454714e-05	8.445111420577527e-05	0.0	0.00026421359026637133	0.0016212433315109355	0.0	0.0	0.0	0.0	0.0	0.00020984663358784234	0.0	0.0	0.0	0.0	0.00024407924765012704	0.0017662539519932177	0.00013052206214416424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016843417276714186	0.0	0.0
Tbi-ARos_003_Ex1b_L4_clmp.fp2_repr.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005391438664971958	0.0	0.0004717508831850463	0.0	0.0	6.739298331214947e-05	0.0	6.739298331214947e-05	6.739298331214947e-05	0.0	0.00020217894993644842	0.0	0.0004053500805971077	6.783459754411624e-05	0.0	0.0011644362005405725	0.0	0.00013870269977869984	0.0	0.0	0.0	0.0	0.0	7.346286305346921e-05	0.0	0.005501039168906016	0.0	0.0	0.0	0.0023281391745542416	0.0	0.0	0.0	0.0	0.0	9.108231290782105e-05	0.0	0.0	0.0	0.000101030000858755	0.0037394050191125144	0.0	0.0	0.0	0.0	0.0	0.0	0.00025863083422668733	0.0	0.0	0.0	0.0002987107643411038	0.0	0.0	0.0	0.0	0.0	0.007010456949162819	0.014281322212414833	0.0	0.00021570179658026372	0.0	0.0002519304168188746
Tbi-ARos_004_Ex1b_L4_clmp.fp2_repr.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012607097291491217	0.0	0.0	0.0	0.0	0.0	0.00013333368888983704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047322717270425666	0.0006440321565255754	0.0011499558909776103	0.0	0.0	0.0	0.0	0.0	0.0001887087977928619	0.0	0.0	0.0	0.0	0.0	0.001988796446683682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013117119480562068	0.0	0.0
Tbi-ARos_004_Ex1b_L4_clmp.fp2_repr.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000858093414500798	0.00012258477350011402	0.00012258477350011402	0.0	0.0	0.00012258477350011402	0.00012258477350011402	0.0	0.00012258477350011402	0.0	0.000367754320500342	0.0	0.0004918905691050912	0.0	0.0	0.0013753988656710445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013665271897914954	0.003879830562256731	0.0	0.0	0.0	0.000886056134609648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035731815796847697	0.0	0.0	0.0	0.0	0.0	0.0	0.0006812190187267109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076973524186620765	0.014334086138301633	0.0	0.0	0.0007019933100037557	0.0
Tbi-ARos_005_Ex1b_L4_clmp.fp2_repr.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001144076401422087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3337000403377706e-05	3.409778289396067e-05	0.00020953861691940515	0.0005371586670013763	0.0019106443096786993	7.551715088893126e-05	0.0	3.997256283287152e-05	0.0	4.245305647148025e-05	0.00021910172674070844	4.5274353527505976e-05	0.0	0.0	0.00010042051088934915	0.0002083138039142164	0.0018378835365636117	0.00022472705494632676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010427993284372326	0.0	0.0
