pos	3pG>A
1	0.0066570075688325
2	0.00751169710753324
3	0.00556303936830582
4	0.00631015798257848
5	0.00742139590187071
6	0.00966128579343215
7	0.00971414043049233
8	0.0086587259076342
9	0.00915933038361538
10	0.00919473937995783
11	0.00903565377910416
12	0.0088460866096202
13	0.00896581010203028
14	0.00897856320725943
15	0.00938907261469181
16	0.00900037666774601
17	0.009231681483225
18	0.00915472776136782
19	0.00935221031781759
20	0.00930748467574754
21	0.0101413174945033
22	0.00924935793735662
23	0.0117682173827849
24	0.00928161167971235
25	0.00915959486579426
