"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0208123602346786,0.00898209632453233,6.72870104909395e-06,0.149487981651152,0.669707190630706,-25706.6410541355
"Std.",5.35947947985283e-05,8.58659907529476e-05,6.82901590890573e-06,0.00524460515093082,0.00207336764564006,1.73619014975339
"Acceptance ratio",0.11802,0.12296,0.14934,0.23626,0.17874,0.58808
"0%",0.0206118893912898,0.00868024605699942,6.01297380061551e-10,0.131173116033416,0.662142513499485,-25718.0916921688
"2.5%",0.0207085562556915,0.00881452696749867,1.45329814369715e-07,0.139513923516579,0.665783598613958,-25710.8530650778
"5%",0.0207229075470249,0.00883944936122543,3.09819568525574e-07,0.140937441123261,0.666366804593942,-25709.9632564714
"7.5%",0.0207341010095387,0.00886015772435153,4.35283891691629e-07,0.142082547993898,0.666741094772511,-25709.3824244225
"10%",0.0207417879921363,0.00887244299062926,6.5457097078623e-07,0.142779032412865,0.66709395035243,-25708.9735461655
"12.5%",0.0207480221240507,0.00888428498151201,8.33513892139875e-07,0.143456221947994,0.667360071499522,-25708.6401389525
"15%",0.0207550431307359,0.0088940078775413,1.00640576944549e-06,0.144052923005635,0.667589526278465,-25708.3694234774
"17.5%",0.0207612324487075,0.00890176504975857,1.2130281568251e-06,0.144599218761649,0.667773458725342,-25708.1524976053
"20%",0.0207657976455058,0.0089086251453556,1.41219729340964e-06,0.145058629987555,0.667953356053087,-25707.9359071756
"22.5%",0.0207708471841134,0.00891679206140317,1.59979346929638e-06,0.145539982870281,0.668110688843803,-25707.7533050759
"25%",0.0207753551811215,0.00892334210417204,1.77165324347245e-06,0.145923576248146,0.668258638123733,-25707.5827869982
"27.5%",0.0207793731980799,0.00892985012552136,2.0001070600126e-06,0.146320127217201,0.668428347056145,-25707.4349433536
"30%",0.0207837235468749,0.00893591676953722,2.23060713330495e-06,0.146704990807019,0.668587235276134,-25707.2913092579
"32.5%",0.0207874619799046,0.0089425209192748,2.49702571893965e-06,0.147019706233726,0.668710391456925,-25707.1504977788
"35%",0.0207922043467367,0.00894809963731141,2.73913865593187e-06,0.147391168072956,0.668849050345284,-25707.0152953303
"37.5%",0.020795920445113,0.00895297651781387,3.02120618668187e-06,0.147664804248067,0.669001197288728,-25706.8891769313
"40%",0.0207991779816785,0.00895908589659709,3.33032489555614e-06,0.148001004899084,0.669136285925185,-25706.7674972047
"42.5%",0.0208032917302073,0.008964149640774,3.619308172819e-06,0.148343946328256,0.669256160850759,-25706.6484852631
"45%",0.0208065505597337,0.0089710846192528,3.92719277977707e-06,0.148692642116699,0.669378374294538,-25706.5385982187
"47.5%",0.0208090185336712,0.00897573860182744,4.25974653392643e-06,0.1490349175934,0.669492977772497,-25706.4264192625
"50%",0.0208127762100058,0.0089815351383064,4.58806698753464e-06,0.149382428834875,0.669624019752331,-25706.3225470886
"52.5%",0.0208159268982855,0.00898702151184403,4.89916921083676e-06,0.149736504265526,0.669765129114886,-25706.2197190569
"55%",0.0208197263657003,0.00899351190153505,5.26481634390804e-06,0.15009271133357,0.669901352691547,-25706.1192257875
"57.5%",0.0208228380512238,0.00899769198625205,5.63622023217857e-06,0.150399875161091,0.670056732536591,-25706.0323578626
"60%",0.020826523580956,0.00900321175614986,6.0418055478338e-06,0.150748401662884,0.670213195017352,-25705.9307362394
"62.5%",0.0208307502164646,0.00900859729162635,6.46044778455982e-06,0.151077063439532,0.670347425560169,-25705.8389923123
"65%",0.0208340185226718,0.00901510732244456,6.8274912704883e-06,0.151362160587741,0.67048683880562,-25705.7361673296
"67.5%",0.0208377255580285,0.00902108789008724,7.41606594382056e-06,0.151729735149986,0.670637904920566,-25705.6447712985
"70%",0.0208413092569877,0.00902764277437918,7.98467359155831e-06,0.152096468466643,0.670785015088868,-25705.5483199117
"72.5%",0.0208451682630141,0.00903331654005012,8.60955594839079e-06,0.152540500895426,0.670953585591376,-25705.4467614901
"75%",0.0208499288099859,0.00903876779743712,9.37340992769472e-06,0.153026911854314,0.671123520565884,-25705.3547454229
"77.5%",0.0208544532801288,0.00904638935590354,1.01261116534357e-05,0.153459574336068,0.671317018379477,-25705.2587448436
"80%",0.0208593295970899,0.00905365402175,1.110634426139e-05,0.153852200833966,0.671521983824889,-25705.1540792266
"82.5%",0.0208639914768942,0.009061203772235,1.21012471074979e-05,0.154362985364437,0.671711925892699,-25705.0529660862
"85%",0.0208696226315674,0.00907091576134581,1.32310748821142e-05,0.154957894990786,0.671909669065189,-25704.9501143823
"87.5%",0.02087511915669,0.00908095243298865,1.45226749823415e-05,0.155616244046455,0.672172056137076,-25704.8387262617
"90%",0.0208818968213154,0.00909294874439801,1.5993818622721e-05,0.156331278190941,0.672449954572357,-25704.7258495517
"92.5%",0.020889332033551,0.00910644368851412,1.78991934088887e-05,0.157252390871461,0.67274829329703,-25704.5840796348
"95%",0.0208985149079324,0.00912480397313481,2.06968960855581e-05,0.158433585678762,0.6732051625838,-25704.4144004251
"97.5%",0.0209144264428308,0.009151993881539,2.53055295015415e-05,0.160037444775377,0.673826699790994,-25704.226117323
"100%",0.0209905944160277,0.00929742472829774,6.0566027422754e-05,0.169281685201135,0.676948918228362,-25703.6494636298
