pos	5pC>T
1	0.00429526463377449
2	0.00807641630370791
3	0.00555955101871759
4	0.00652880334238142
5	0.00748148573996937
6	0.0100894721557673
7	0.011457800770434
8	0.00933157405872374
9	0.00973403220959216
10	0.0109727843754795
11	0.00875716597989334
12	0.00864441553242594
13	0.0096013516986749
14	0.00946566768414886
15	0.00961428284195347
16	0.00969950510058302
17	0.00972368273856136
18	0.0100740506971135
19	0.0101790959659279
20	0.00967950814747565
21	0.0112841914989766
22	0.0100856185966113
23	0.0110996694434618
24	0.0104011456204998
25	0.00993391620097924
