"","Position","C.T","G.A"
"1",1,0.363683340583688,0.371523805327217
"2",2,0.394244063539775,0.390540830728507
"3",3,0.412706719186634,0.411081184011929
"4",4,0.433823738572495,0.421281273351684
"5",5,0.459558117092621,0.420055576693897
"6",6,0.478189525290458,0.420786088358059
"7",7,0.487662738506005,0.42804845580677
"8",8,0.491137203753907,0.43924294015245
"9",9,0.493376719826819,0.449203456727322
"10",10,0.494714272131112,0.458016875749859
"11",11,0.494014983634574,0.467272536982397
"12",12,0.492293925541081,0.476064022457991
"13",-12,0.493952459091015,0.474344676064669
"14",-11,0.483719019089659,0.477874510222447
"15",-10,0.474777334925617,0.478549312604235
"16",-9,0.467085481386632,0.476364848532044
"17",-8,0.457233652972124,0.474241968364376
"18",-7,0.441654258168291,0.474773339876681
"19",-6,0.425840874634539,0.472421690672315
"20",-5,0.417772841347731,0.460254941856704
"21",-4,0.415922720645061,0.438298580711747
"22",-3,0.406314992119769,0.417166305482576
"23",-2,0.387117564503241,0.39735898583794
"24",-1,0.365963585018152,0.369357457993779
