Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4323694.0	0.0	33-150	44.0	94.89469983795495	125.43177963102846	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R2	Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4323694.0	0.0	33-150	44.0	94.29725138757024	125.87605043280121	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1929928.0	0.0	33-150	48.0	82.93221570186724	130.53945224899581	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R2	Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1929928.0	0.0	33-150	48.0	81.80683917976044	131.18246535622055	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7139334.0	0.0	33-150	42.0	94.384846498046	128.7665453108091	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R2	Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7139334.0	0.0	33-150	42.0	93.890412224909	129.2121531224061	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5779246.0	0.0	33-150	43.0	95.92803457736821	125.83041715130312	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R2	Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5779246.0	0.0	33-150	43.0	95.44883559052309	126.2858006044387	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4657454.0	0.0	33-150	46.0	96.30348004261032	126.44922848406017	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R2	Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4657454.0	0.0	33-150	46.0	95.84113770663957	126.983493127361	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Leq-ABas_006_Ex1_L3_clmp.fp2_repr.R1	Leq-ABas_006_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8584044.0	0.0	33-150	48.0	93.99888742094666	133.7173326464776	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
