Sample	Unique Reads	Duplicate Reads
Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R1	4102957.0	220737.0
Leq-ABas_001_Ex1_L3_clmp.fp2_repr.R2	4077125.0	246569.0
Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R1	1600533.0	329395.0
Leq-ABas_002_Ex1_L3_clmp.fp2_repr.R2	1578814.0	351114.0
Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R1	6738450.0	400884.0
Leq-ABas_003_Ex1_L3_clmp.fp2_repr.R2	6703151.0	436183.0
Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R1	5543918.0	235328.0
Leq-ABas_004_Ex1_L3_clmp.fp2_repr.R2	5516224.0	263022.0
Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R1	4485291.0	172163.0
Leq-ABas_005_Ex1_L3_clmp.fp2_repr.R2	4463757.0	193697.0
Leq-ABas_006_Ex1_L3_clmp.fp2_repr.R1	8068906.0	515138.0
Leq-ABas_006_Ex1_L3_clmp.fp2_repr.R2	7982403.0	601641.0
Leq-ABas_007_Ex1_L3_clmp.fp2_repr.R1	204681.0	5851.0
Leq-ABas_007_Ex1_L3_clmp.fp2_repr.R2	204369.0	6163.0
Leq-ABas_008_Ex1_L3_clmp.fp2_repr.R1	3754654.0	156572.0
Leq-ABas_008_Ex1_L3_clmp.fp2_repr.R2	3732692.0	178534.0
Leq-ABas_009_Ex1_L3_clmp.fp2_repr.R1	16025861.0	953498.0
Leq-ABas_009_Ex1_L3_clmp.fp2_repr.R2	15820718.0	1158641.0
Leq-ABas_010_Ex1_L3_clmp.fp2_repr.R1	4757652.0	158827.0
Leq-ABas_010_Ex1_L3_clmp.fp2_repr.R2	4743232.0	173247.0
Leq-ABas_011_Ex1_L3_clmp.fp2_repr.R1	9286761.0	441347.0
Leq-ABas_011_Ex1_L3_clmp.fp2_repr.R2	9190805.0	537303.0
Leq-ABas_012_Ex1_L3_clmp.fp2_repr.R1	19529030.0	1188569.0
Leq-ABas_012_Ex1_L3_clmp.fp2_repr.R2	19295535.0	1422064.0
Leq-ABas_013_Ex1-1_L3_clmp.fp2_repr.R1	737030.0	43567.0
Leq-ABas_013_Ex1-1_L3_clmp.fp2_repr.R2	732944.0	47653.0
Leq-ABas_013_Ex1-2_L3_clmp.fp2_repr.R1	12890555.0	1025991.0
Leq-ABas_013_Ex1-2_L3_clmp.fp2_repr.R2	12595867.0	1320679.0
Leq-ABas_014_Ex1_L3_clmp.fp2_repr.R1	8270204.0	461902.0
Leq-ABas_014_Ex1_L3_clmp.fp2_repr.R2	8189958.0	542148.0
Leq-ABas_015_Ex1_L3_clmp.fp2_repr.R1	5178672.0	267126.0
Leq-ABas_015_Ex1_L3_clmp.fp2_repr.R2	5142137.0	303661.0
Leq-ABas_016_Ex1_L3_clmp.fp2_repr.R1	6808874.0	265807.0
Leq-ABas_016_Ex1_L3_clmp.fp2_repr.R2	6772040.0	302641.0
Leq-ABas_017_Ex1_L3_clmp.fp2_repr.R1	5131499.0	209044.0
Leq-ABas_017_Ex1_L3_clmp.fp2_repr.R2	5098500.0	242043.0
Leq-ABas_018_Ex1_L3_clmp.fp2_repr.R1	9477146.0	536062.0
Leq-ABas_018_Ex1_L3_clmp.fp2_repr.R2	9409465.0	603743.0
Leq-ABas_019_Ex1_L3_clmp.fp2_repr.R1	7545695.0	324900.0
Leq-ABas_019_Ex1_L3_clmp.fp2_repr.R2	7487753.0	382842.0
Leq-ABas_020_Ex1_L3_clmp.fp2_repr.R1	3026036.0	89983.0
Leq-ABas_020_Ex1_L3_clmp.fp2_repr.R2	3013954.0	102065.0
Leq-ABas_021_Ex1_L3_clmp.fp2_repr.R1	10765162.0	558764.0
Leq-ABas_021_Ex1_L3_clmp.fp2_repr.R2	10665222.0	658704.0
Leq-ABas_022_Ex1_L3_clmp.fp2_repr.R1	8318268.0	418184.0
Leq-ABas_022_Ex1_L3_clmp.fp2_repr.R2	8251798.0	484654.0
Leq-ABas_023_Ex1_L3_clmp.fp2_repr.R1	14817948.0	966568.0
Leq-ABas_023_Ex1_L3_clmp.fp2_repr.R2	14617916.0	1166600.0
Leq-ABas_025_Ex1_L3_clmp.fp2_repr.R1	12797080.0	775241.0
Leq-ABas_025_Ex1_L3_clmp.fp2_repr.R2	12634739.0	937582.0
Leq-ABas_026_Ex1_L3_clmp.fp2_repr.R1	8498703.0	355079.0
Leq-ABas_026_Ex1_L3_clmp.fp2_repr.R2	8453394.0	400388.0
Leq-ABas_027_Ex1_L3_clmp.fp2_repr.R1	3675299.0	144131.0
Leq-ABas_027_Ex1_L3_clmp.fp2_repr.R2	3656207.0	163223.0
Leq-ABas_028_Ex1_L3_clmp.fp2_repr.R1	4906298.0	167495.0
Leq-ABas_028_Ex1_L3_clmp.fp2_repr.R2	4886822.0	186971.0
Leq-ABas_029_Ex1_L3_clmp.fp2_repr.R1	7565790.0	350061.0
Leq-ABas_029_Ex1_L3_clmp.fp2_repr.R2	7521745.0	394106.0
Leq-ABas_030_Ex1_L3_clmp.fp2_repr.R1	6977451.0	282120.0
Leq-ABas_030_Ex1_L3_clmp.fp2_repr.R2	6938415.0	321156.0
Leq-ABas_031_Ex1_L3_clmp.fp2_repr.R1	10771812.0	791285.0
Leq-ABas_031_Ex1_L3_clmp.fp2_repr.R2	10546500.0	1016597.0
Leq-ABas_032_Ex1_L3_clmp.fp2_repr.R1	11757046.0	555446.0
Leq-ABas_032_Ex1_L3_clmp.fp2_repr.R2	11659770.0	652722.0
Leq-ABas_033_Ex1_L3_clmp.fp2_repr.R1	6635692.0	265998.0
Leq-ABas_033_Ex1_L3_clmp.fp2_repr.R2	6597230.0	304460.0
Leq-ABas_034_Ex1_L3_clmp.fp2_repr.R1	16611491.0	1436799.0
Leq-ABas_034_Ex1_L3_clmp.fp2_repr.R2	16239057.0	1809233.0
Leq-ABas_035_Ex1_L3_clmp.fp2_repr.R1	12117529.0	758387.0
Leq-ABas_035_Ex1_L3_clmp.fp2_repr.R2	11963565.0	912351.0
Leq-ABas_036_Ex1_L3_clmp.fp2_repr.R1	8461489.0	395390.0
Leq-ABas_036_Ex1_L3_clmp.fp2_repr.R2	8401141.0	455738.0
Leq-ABas_039_Ex1_L3_clmp.fp2_repr.R1	3726141.0	154677.0
Leq-ABas_039_Ex1_L3_clmp.fp2_repr.R2	3697438.0	183380.0
Leq-ABas_040_Ex1_L3_clmp.fp2_repr.R1	8447048.0	400605.0
Leq-ABas_040_Ex1_L3_clmp.fp2_repr.R2	8380617.0	467036.0
Leq-ABas_041_Ex1_L3_clmp.fp2_repr.R1	500632.0	12681.0
Leq-ABas_041_Ex1_L3_clmp.fp2_repr.R2	499170.0	14143.0
Leq-ABas_042_Ex1_L3_clmp.fp2_repr.R1	9695390.0	435110.0
Leq-ABas_042_Ex1_L3_clmp.fp2_repr.R2	9635799.0	494701.0
Leq-ABas_043_Ex1_L3_clmp.fp2_repr.R1	5694868.0	303512.0
Leq-ABas_043_Ex1_L3_clmp.fp2_repr.R2	5638943.0	359437.0
Leq-ABas_044_Ex1_L3_clmp.fp2_repr.R1	13002569.0	708638.0
Leq-ABas_044_Ex1_L3_clmp.fp2_repr.R2	12862071.0	849136.0
Leq-ABas_045_Ex1_L3_clmp.fp2_repr.R1	403632.0	9577.0
Leq-ABas_045_Ex1_L3_clmp.fp2_repr.R2	402502.0	10707.0
Leq-ABas_046_Ex1_L3_clmp.fp2_repr.R1	11160187.0	648012.0
Leq-ABas_046_Ex1_L3_clmp.fp2_repr.R2	11033338.0	774861.0
Leq-ABas_047_Ex1_L3_clmp.fp2_repr.R1	326234.0	8225.0
Leq-ABas_047_Ex1_L3_clmp.fp2_repr.R2	325552.0	8907.0
Leq-ABas_048_Ex1_L3_clmp.fp2_repr.R1	9054930.0	434230.0
Leq-ABas_048_Ex1_L3_clmp.fp2_repr.R2	8973361.0	515799.0
Leq-ABas_052_Ex1_L3_clmp.fp2_repr.R1	6726762.0	250125.0
Leq-ABas_052_Ex1_L3_clmp.fp2_repr.R2	6680965.0	295922.0
Leq-ABas_053_Ex1_L3_clmp.fp2_repr.R1	15024370.0	1155905.0
Leq-ABas_053_Ex1_L3_clmp.fp2_repr.R2	14689784.0	1490491.0
Leq-ABas_054_Ex1_L3_clmp.fp2_repr.R1	269390.0	7755.0
Leq-ABas_054_Ex1_L3_clmp.fp2_repr.R2	268646.0	8499.0
Leq-ABas_055_Ex1_L3_clmp.fp2_repr.R1	207829.0	5134.0
Leq-ABas_055_Ex1_L3_clmp.fp2_repr.R2	207552.0	5411.0
Leq-ABas_056_Ex1_L3_clmp.fp2_repr.R1	12683897.0	710196.0
Leq-ABas_056_Ex1_L3_clmp.fp2_repr.R2	12544252.0	849841.0
Leq-ABas_058_Ex1_L3_clmp.fp2_repr.R1	10661811.0	651655.0
Leq-ABas_058_Ex1_L3_clmp.fp2_repr.R2	10524125.0	789341.0
Leq-CMig_004-Ex1_L3_clmp.fp2_repr.R1	2119066.0	165598.0
Leq-CMig_004-Ex1_L3_clmp.fp2_repr.R2	2077549.0	207115.0
Leq-CMig_005-Ex1_L3_clmp.fp2_repr.R1	3682981.0	522912.0
Leq-CMig_005-Ex1_L3_clmp.fp2_repr.R2	3570137.0	635756.0
Leq-CMig_006-Ex1_L3_clmp.fp2_repr.R1	1713698.0	143481.0
Leq-CMig_006-Ex1_L3_clmp.fp2_repr.R2	1678199.0	178980.0
Leq-CMig_007-Ex1_L3_clmp.fp2_repr.R1	3572572.0	324685.0
Leq-CMig_007-Ex1_L3_clmp.fp2_repr.R2	3489359.0	407898.0
Leq-CMig_008-Ex1_L3_clmp.fp2_repr.R1	2492056.0	210941.0
Leq-CMig_008-Ex1_L3_clmp.fp2_repr.R2	2440564.0	262433.0
Leq-CMig_009-Ex1_L3_clmp.fp2_repr.R1	2270832.0	257230.0
Leq-CMig_009-Ex1_L3_clmp.fp2_repr.R2	2208968.0	319094.0
Leq-CMig_012-Ex1_L3_clmp.fp2_repr.R1	3979103.0	373094.0
Leq-CMig_012-Ex1_L3_clmp.fp2_repr.R2	3880037.0	472160.0
Leq-CMig_014-Ex1_L3_clmp.fp2_repr.R1	3776486.0	393889.0
Leq-CMig_014-Ex1_L3_clmp.fp2_repr.R2	3684485.0	485890.0
Leq-CMig_015-Ex1_L3_clmp.fp2_repr.R1	2606822.0	305982.0
Leq-CMig_015-Ex1_L3_clmp.fp2_repr.R2	2515712.0	397092.0
Leq-CMig_016-Ex1_L3_clmp.fp2_repr.R1	965118.0	80947.0
Leq-CMig_016-Ex1_L3_clmp.fp2_repr.R2	947914.0	98151.0
Leq-CMig_017-Ex1_L3_clmp.fp2_repr.R1	1851838.0	264867.0
Leq-CMig_017-Ex1_L3_clmp.fp2_repr.R2	1793181.0	323524.0
Leq-CMig_020-Ex1_L3_clmp.fp2_repr.R1	1011691.0	72744.0
Leq-CMig_020-Ex1_L3_clmp.fp2_repr.R2	997823.0	86612.0
Leq-CMig_021-Ex1_L3_clmp.fp2_repr.R1	1762050.0	199156.0
Leq-CMig_021-Ex1_L3_clmp.fp2_repr.R2	1706498.0	254708.0
