pos	5pC>T
1	0.00459766896783432
2	0.00846339368212237
3	0.00542894706830403
4	0.00635810559571309
5	0.00716596063096661
6	0.0101976775673394
7	0.0114972078209578
8	0.00921392930849813
9	0.0100429623978639
10	0.0108850567038887
11	0.0086142900193307
12	0.00864865122508657
13	0.0094130304964685
14	0.00935370497171401
15	0.0094445079267293
16	0.00973501757051952
17	0.00989389561940122
18	0.0098302078512386
19	0.0101621588372337
20	0.00964689814144891
21	0.0112763298867277
22	0.010150123177326
23	0.0113222848081487
24	0.01034722735604
25	0.00997887645433935
