pos	3pG>A
1	0.00684086605573787
2	0.00755837222895677
3	0.00527983340983643
4	0.0060241751745389
5	0.00707368445316529
6	0.00999561875636513
7	0.00971257366740197
8	0.00854179377669311
9	0.00933914645766017
10	0.00920907568972792
11	0.00875509560912867
12	0.00878930078569466
13	0.00905731640735241
14	0.00891562011527628
15	0.00908976043667239
16	0.00892069677465006
17	0.00898816639856231
18	0.009066919277353
19	0.0093585739805426
20	0.0090404176447198
21	0.0100361570247934
22	0.00954508582964279
23	0.0117951254491543
24	0.00939582566744348
25	0.00915323556832991
