Sde-ABul_001-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18653292
Sde-ABul_002-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18440052
Sde-ABul_003-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	17724571
Sde-ABul_004-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	24412291
Sde-ABul_006-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	8672936
Sde-ABul_007-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	19498377
Sde-ABul_008-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	5352799
Sde-ABul_009-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	17225549
Sde-ABul_011-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	820776
Sde-ABul_014-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	22596238
Sde-ABul_016-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18519472
Sde-ABul_017-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	19226772
Sde-ABul_019-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	26904644
Sde-ABul_020-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	8727707
Sde-ABul_022-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	8902494
Sde-ABul_024-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	8203563
Sde-ABul_027-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	19649768
Sde-ABul_028-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	14784978
Sde-ABul_029-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	13268402
Sde-ABul_030-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	15907593
Sde-ABul_031-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	8433168
Sde-ABul_032-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	943495
Sde-ABul_034-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	7929247
Sde-ABul_035-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18834246
Sde-ABul_039-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	19983621
Sde-ABul_040-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	15310155
Sde-ABul_041-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	17677367
Sde-ABul_042-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	24649435
Sde-ABul_043-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18499352
Sde-ABul_046-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	3877044
Sde-ABul_047-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	15190896
Sde-ABul_049-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	9953358
Sde-ABul_050-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	14787752
Sde-ABul_051-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	22959117
Sde-ABul_052-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	16429222
Sde-ABul_053-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	21309383
Sde-ABul_054-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	25307757
Sde-ABul_055-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	22826305
Sde-ABul_056-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	16333569
Sde-ABul_057-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	6135943
Sde-ABul_058-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	16078989
Sde-ABul_059-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18479970
Sde-ABul_060-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	13773236
Sde-ABul_062-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	5720774
Sde-ABul_063-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	26113860
Sde-ABul_065-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	11050585
Sde-ABul_066-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	28939646
Sde-ABul_067-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	22639680
Sde-ABul_068-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	14474691
Sde-ABul_069-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	18746685
Sde-ABul_070-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	17948948
Sde-ABul_071-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	20938530
Sde-ABul_072-Ex1-cssl.clmp.fp2_repr.ssl.Sde-CMat_061-RG.bam	20340772
