Sequence_Name	Extraction_ID
TzA01001	Tzo-AMvi_001-Ex1
TzA01013	Tzo-AMvi_013-Ex1
TzA01025	Tzo-AMvi_025-Ex1
TzA01037	Tzo-AMvi_037-Ex1
TzA01002	Tzo-AMvi_002-Ex1
TzA01014	Tzo-AMvi_014-Ex1
TzA01026	Tzo-AMvi_026-Ex1
TzA01038	Tzo-AMvi_038-Ex1
TzA01003	Tzo-AMvi_003-Ex1
TzA01015	Tzo-AMvi_015-Ex1
TzA01027	Tzo-AMvi_027-Ex1
TzA01039	Tzo-AMvi_039-Ex1
TzA01004	Tzo-AMvi_004-Ex1
TzA01016	Tzo-AMvi_016-Ex1
TzA01028	Tzo-AMvi_028-Ex1
TzA01040	Tzo-AMvi_040-Ex1
TzA01005	Tzo-AMvi_005-Ex1
TzA01017	Tzo-AMvi_017-Ex1
TzA01029	Tzo-AMvi_029-Ex1
TzA01041	Tzo-AMvi_041-Ex1
TzA01006	Tzo-AMvi_006-Ex1
TzA01018	Tzo-AMvi_018-Ex1
TzA01030	Tzo-AMvi_030-Ex1
TzA01042	Tzo-AMvi_042-Ex1
TzA01007	Tzo-AMvi_007-Ex1
TzA01019	Tzo-AMvi_019-Ex1
TzA01031	Tzo-AMvi_031-Ex1
TzA01043	Tzo-AMvi_043-Ex1
TzA01008	Tzo-AMvi_008-Ex1
TzA01020	Tzo-AMvi_020-Ex1
TzA01032	Tzo-AMvi_032-Ex1
TzA01044	Tzo-AMvi_044-Ex1
TzA01009	Tzo-AMvi_009-Ex1
TzA01021	Tzo-AMvi_021-Ex1
TzA01033	Tzo-AMvi_033-Ex1
TzA01045	Tzo-AMvi_045-Ex1
TzA01010	Tzo-AMvi_010-Ex1
TzA01022	Tzo-AMvi_022-Ex1
TzA01034	Tzo-AMvi_034-Ex1
TzA01046	Tzo-AMvi_046-Ex1
TzA01011	Tzo-AMvi_011-Ex1
TzA01023	Tzo-AMvi_023-Ex1
TzA01035	Tzo-AMvi_035-Ex1
TzA01047	Tzo-AMvi_047-Ex1
TzA01012	Tzo-AMvi_012-Ex1
TzA01024	Tzo-AMvi_024-Ex1
TzA01036	Tzo-AMvi_036-Ex1
TzA01048	Tzo-AMvi_048-Ex1
TzC01035	Tzo-CMvi_035-Ex1
TzC01083	Tzo-CMvi_083-Ex1
TzC01016	Tzo-CMvi_016-Ex1
TzC01065	Tzo-CMvi_065-Ex1
TzC01047	Tzo-CMvi_047-Ex1
TzC01012	Tzo-CMvi_012-Ex1
TzC01057	Tzo-CMvi_057-Ex1
TzC01048	Tzo-CMvi_048-Ex1
TzC01013	Tzo-CMvi_013-Ex1
TzC01091	Tzo-CMvi_091-Ex1
TzC01087	Tzo-CMvi_087-Ex1
TzC01018	Tzo-CMvi_018-Ex1
TzC01015	Tzo-CMvi_015-Ex1
TzC01030	Tzo-CMvi_030-Ex1
TzC01064	Tzo-CMvi_064-Ex1
TzC01029	Tzo-CMvi_029-Ex1
TzC01075	Tzo-CMvi_075-Ex1
TzC01090	Tzo-CMvi_090-Ex1
TzC01031	Tzo-CMvi_031-Ex1
TzC01078	Tzo-CMvi_078-Ex1
TzC01050	Tzo-CMvi_050-Ex1
TzC01088	Tzo-CMvi_088-Ex1
TzC01041	Tzo-CMvi_041-Ex1
TzC01061	Tzo-CMvi_061-Ex1
TzC01053	Tzo-CMvi_053-Ex1
TzC01076	Tzo-CMvi_076-Ex1
TzC01049	Tzo-CMvi_049-Ex1
TzC01044	Tzo-CMvi_044-Ex1
TzC01089	Tzo-CMvi_089-Ex1
TzC01066	Tzo-CMvi_066-Ex1
TzC01011	Tzo-CMvi_011-Ex1
TzC01081	Tzo-CMvi_081-Ex1
TzC01067	Tzo-CMvi_067-Ex1
TzC01038	Tzo-CMvi_038-Ex1
TzC01082	Tzo-CMvi_082-Ex1
TzC01077	Tzo-CMvi_077-Ex1
TzC01046	Tzo-CMvi_046-Ex1
TzC01068	Tzo-CMvi_068-Ex1
TzC01070	Tzo-CMvi_070-Ex1
TzC01051	Tzo-CMvi_051-Ex1
TzC01063	Tzo-CMvi_063-Ex1
TzC01006	Tzo-CMvi_006-Ex1
TzC01079	Tzo-CMvi_079-Ex1
TzC01020	Tzo-CMvi_020-Ex1
TzC01052	Tzo-CMvi_052-Ex1
TzC01054	Tzo-CMvi_054-Ex1
TzC01069	Tzo-CMvi_069-Ex1
TzC01058	Tzo-CMvi_058-Ex1
TzC01045	Tzo-CMvi_045-Ex1
TzC01094	Tzo-CMvi_094-Ex1
TzC01033	Tzo-CMvi_033-Ex1
TzC01007	Tzo-CMvi_007-Ex1
TzC01042	Tzo-CMvi_042-Ex1
TzC01027	Tzo-CMvi_027-Ex1
TzC01040	Tzo-CMvi_040-Ex1
