"","Position","C.T","G.A"
"1",1,0.371660835495163,0.364781363188358
"2",2,0.396282731400851,0.388986481425184
"3",3,0.411644419232749,0.412284107815513
"4",4,0.43296313284057,0.422197819390776
"5",5,0.460082741330332,0.41949208553718
"6",6,0.480438367524833,0.418143145895998
"7",7,0.490729117151049,0.424450744484326
"8",8,0.494204004751036,0.435847604754564
"9",9,0.496075237421744,0.446455070496062
"10",10,0.496742034937496,0.456233881994146
"11",11,0.496850017535588,0.464810173361231
"12",12,0.497924529772416,0.470864226221764
"13",-12,0.490988976301153,0.478111828021509
"14",-11,0.481703406709703,0.480429301949796
"15",-10,0.473116966225157,0.480571112932091
"16",-9,0.465581878112728,0.478090341761466
"17",-8,0.455876045739022,0.475685456927374
"18",-7,0.442252169458665,0.474381347035027
"19",-6,0.429108810743627,0.469775024178017
"20",-5,0.423239202027104,0.455648848565093
"21",-4,0.421239352738851,0.433506063692481
"22",-3,0.409435893438481,0.414399678102689
"23",-2,0.387274408570132,0.397654190764604
"24",-1,0.363294233250905,0.37283852627328
