pos	3pG>A
1	0.00718858720263356
2	0.00756381035129168
3	0.00551135001567427
4	0.00622516699687118
5	0.0074607811702115
6	0.0100002397420376
7	0.0096716238579946
8	0.00914335914026015
9	0.00906996325988017
10	0.00949886824971811
11	0.00919788308162226
12	0.00889338587709021
13	0.00916364668384054
14	0.00908847192102797
15	0.00896194691649593
16	0.00931750695423889
17	0.0093186711698409
18	0.00936191377733567
19	0.00943689145186416
20	0.00969004055618396
21	0.0102518428175584
22	0.00927031297163975
23	0.0120205881955608
24	0.00955219157128541
25	0.00949923740387835
