pos	5pC>T
1	0.00472838166123947
2	0.00874588217268061
3	0.00531473323113819
4	0.00652350069982347
5	0.00771743377354067
6	0.0105058738436438
7	0.0118432512593569
8	0.00964422910911602
9	0.00993387819228908
10	0.0112055084236583
11	0.00898765657905099
12	0.00915960500744804
13	0.00949838161986343
14	0.0100577480850443
15	0.00960380763632349
16	0.00999581029426217
17	0.010398636382826
18	0.0104609924353649
19	0.0104044804641388
20	0.00964704523135579
21	0.0111322399175977
22	0.0105054418994054
23	0.0113402475744396
24	0.0105403729670434
25	0.0100824931255729
