"","Position","C.T","G.A"
"1",1,0.363238709212619,0.363186792995281
"2",2,0.391422717496693,0.383481330833913
"3",3,0.408555543810797,0.404808167727644
"4",4,0.429474602393759,0.414889478269198
"5",5,0.455299189437497,0.413353342811233
"6",6,0.474542073745094,0.413272650524038
"7",7,0.484366626975047,0.420158429003409
"8",8,0.48736968502162,0.43208908164648
"9",9,0.489234055609878,0.442669132723724
"10",10,0.489911722247272,0.45240579167439
"11",11,0.488477499079062,0.462617902886556
"12",12,0.485393084525592,0.47293460449502
"13",-12,0.488421915419135,0.469825510818502
"14",-11,0.477388883796114,0.473957585034493
"15",-10,0.468860635319734,0.474047389720517
"16",-9,0.461721992574302,0.471190502413204
"17",-8,0.452634655558231,0.468242048947761
"18",-7,0.438453467871766,0.467506030888416
"19",-6,0.424200734765345,0.463886753098243
"20",-5,0.417541414403113,0.450457580445198
"21",-4,0.416143410824003,0.427846358301643
"22",-3,0.405396834596668,0.407869460510008
"23",-2,0.383449858000378,0.391194216596671
"24",-1,0.359387077734352,0.366868422209038
