pos	3pG>A
1	0.00682120784563105
2	0.00712098071502785
3	0.00505777023212635
4	0.00593486498058423
5	0.00734281155900658
6	0.00929569152075546
7	0.0093275837017664
8	0.0084914435208568
9	0.0089907149535253
10	0.00887940844768549
11	0.00879543603857427
12	0.00856472761298319
13	0.00879735482249794
14	0.0090766588813827
15	0.00884873545258364
16	0.00900271910139042
17	0.00930606869810147
18	0.009195391048808
19	0.00926132776455733
20	0.0088491937804191
21	0.0101092363210768
22	0.00870725926879824
23	0.0116846744630414
24	0.00899751561136104
25	0.00875000908934462
