"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0204740596688854,0.00869214128727781,7.44349412441469e-06,0.146261111014686,0.67361485876591,-24343.0614595951
"Std.",5.56312519953605e-05,9.00136799136063e-05,7.38945867311819e-06,0.00539440017392322,0.00220901012015558,1.75480034946532
"Acceptance ratio",0.12366,0.12714,0.16064,0.24022,0.1892,0.60466
"0%",0.0202719254290126,0.00828656542933884,3.04254055941651e-10,0.122672033089815,0.665418063590913,-24356.606424096
"2.5%",0.0203688771822415,0.00852089237488655,1.99692841310287e-07,0.135674887654433,0.66930591098791,-24347.324727898
"5%",0.0203812982392567,0.00854745365661231,4.58808966942939e-07,0.137311211017729,0.66989847088155,-24346.3575499124
"7.5%",0.020393089581227,0.00856545008326951,6.38311094969913e-07,0.138344304776556,0.670406663323281,-24345.8287340315
"10%",0.0204005657076151,0.00857894695480211,8.59240002846421e-07,0.139220357874781,0.670756615325394,-24345.3814110126
"12.5%",0.0204085263859503,0.00858749800149753,1.05032164773665e-06,0.140004795272728,0.671056950253687,-24345.0700134325
"15%",0.0204147912012518,0.00859626310744284,1.24172214838908e-06,0.140685196395655,0.671327084456536,-24344.7844341839
"17.5%",0.0204221351866994,0.00860529798511305,1.41821104458084e-06,0.141311482495632,0.671551463578199,-24344.5416225197
"20%",0.0204271751422016,0.00861383836613277,1.62053060355792e-06,0.141840275576847,0.67174527001558,-24344.3481099161
"22.5%",0.0204319634680106,0.008622834379415,1.86315002411662e-06,0.142253498344013,0.671941628533158,-24344.1731519844
"25%",0.0204358158101063,0.00863011026005375,2.11737066439457e-06,0.142712788439019,0.67210083862816,-24344.0055484814
"27.5%",0.0204402539013487,0.0086373669350284,2.34454725260652e-06,0.143138442518135,0.672265285488404,-24343.843552687
"30%",0.0204447517486842,0.00864394276335383,2.58834167416246e-06,0.143510751941563,0.672427675347174,-24343.6926503746
"32.5%",0.0204485793108799,0.00865001160107337,2.88454706313303e-06,0.143880354485414,0.672597759262476,-24343.5515241558
"35%",0.0204522614992824,0.00865705471796295,3.14420623885479e-06,0.144247161108671,0.672746235140636,-24343.4153168467
"37.5%",0.0204558060384852,0.00866290969870015,3.46000063213348e-06,0.144559500625104,0.672869388071994,-24343.2997533616
"40%",0.0204595761870632,0.00866815410398105,3.76751051614408e-06,0.14493498645392,0.673030786525883,-24343.1878954747
"42.5%",0.0204636510941726,0.0086735905657278,4.08879565466519e-06,0.145253619842634,0.673190540375005,-24343.0591588584
"45%",0.0204665651988312,0.0086792440162627,4.44029671663574e-06,0.145599326508455,0.67333361505668,-24342.9511137406
"47.5%",0.020470676774453,0.00868427753080086,4.81840162329007e-06,0.145931479812449,0.673463086431589,-24342.8480238271
"50%",0.0204744121755945,0.00869043349444985,5.1524230349256e-06,0.146281778214698,0.673619185360095,-24342.743659056
"52.5%",0.0204773383706054,0.00869626141157132,5.53195147874214e-06,0.146561552578798,0.673743920013146,-24342.6342373185
"55%",0.0204797621664344,0.00870163365282951,5.8891762248601e-06,0.146915018742229,0.673895864671843,-24342.5383027926
"57.5%",0.0204832077416766,0.00870732385231203,6.3979985681824e-06,0.147301228150514,0.674050249010638,-24342.4391795076
"60%",0.0204872704138277,0.00871290973346217,6.88495930024551e-06,0.147638535573055,0.674172700423358,-24342.3384305494
"62.5%",0.020491827874133,0.00871865704207209,7.35691782245515e-06,0.147962807243899,0.674328964662743,-24342.2427259992
"65%",0.0204959255440766,0.008725019294225,7.88694662294546e-06,0.148334327642203,0.674502876570052,-24342.1520839392
"67.5%",0.0204995202236519,0.00873119866936975,8.47861738691974e-06,0.148652821801659,0.67464917606067,-24342.0610566294
"70%",0.0205038678773845,0.00873831794470459,9.0544456668621e-06,0.148978610536555,0.674806773839826,-24341.9625037616
"72.5%",0.0205083808425953,0.00874719969038241,9.62577845163057e-06,0.149439563220825,0.67497650603883,-24341.869536864
"75%",0.0205122249289064,0.0087534576054121,1.03323477434726e-05,0.149835363806846,0.675153167521313,-24341.7743176273
"77.5%",0.0205154859810774,0.00876083461721026,1.11486065168138e-05,0.150295405072751,0.675329502363913,-24341.6779113729
"80%",0.0205213468061746,0.0087673387343196,1.20041133750065e-05,0.150739210385714,0.675523648496048,-24341.5716773239
"82.5%",0.0205266217146968,0.00877616988971375,1.29662861994617e-05,0.151272557757027,0.675696998319477,-24341.4744567282
"85%",0.0205325651991114,0.00878652060797381,1.41056893129178e-05,0.151813003553585,0.67595464797911,-24341.3595903424
"87.5%",0.0205390417823313,0.008796726371736,1.55319083264806e-05,0.152420360935892,0.676173482004511,-24341.2511694118
"90%",0.02054752859753,0.00880837172639137,1.70722931282545e-05,0.153161114071772,0.67642670775031,-24341.1348941646
"92.5%",0.0205542359134837,0.00882319023384948,1.93421296074253e-05,0.153918157059655,0.676816119310957,-24341.0059742261
"95%",0.0205663301964081,0.0088442737952882,2.24639805288925e-05,0.155107315745833,0.677266494036773,-24340.8467172721
"97.5%",0.0205857821614264,0.00887530854185471,2.711665099044e-05,0.156837277337908,0.677842773766557,-24340.6329825995
"100%",0.0206713768928713,0.00901809598007633,6.95335952736009e-05,0.167724856791974,0.681898441694987,-24340.1156428922
