Sample	Passed Filter	Low Quality	Too Many N	Too short
Sgr-AJol_001-Ex1-cssl.clmp.r1r2_fastp	19316092.0	0.0	0.0	179384.0
Sgr-AJol_002-Ex1-cssl.clmp.r1r2_fastp	8828478.0	0.0	0.0	73420.0
Sgr-AJol_003-Ex1-cssl.clmp.r1r2_fastp	21328496.0	0.0	0.0	192672.0
Sgr-AJol_004-Ex1-cssl.clmp.r1r2_fastp	18095672.0	0.0	0.0	144530.0
Sgr-AJol_005-Ex1-cssl.clmp.r1r2_fastp	10467784.0	0.0	0.0	91164.0
Sgr-AJol_006-Ex1-cssl.clmp.r1r2_fastp	10089636.0	0.0	0.0	100334.0
Sgr-AJol_007-Ex1-cssl.clmp.r1r2_fastp	11703320.0	0.0	0.0	104574.0
Sgr-AJol_008-Ex1-cssl.clmp.r1r2_fastp	7409484.0	0.0	0.0	62226.0
Sgr-AJol_009-Ex1-cssl.clmp.r1r2_fastp	4561674.0	0.0	0.0	41424.0
Sgr-AJol_010-Ex1-cssl.clmp.r1r2_fastp	6450756.0	0.0	0.0	60666.0
Sgr-AJol_011-Ex1-cssl.clmp.r1r2_fastp	3426090.0	0.0	0.0	30088.0
Sgr-AJol_012-Ex1-cssl.clmp.r1r2_fastp	8298362.0	0.0	0.0	75202.0
Sgr-AJol_013-Ex1-cssl.clmp.r1r2_fastp	14096420.0	0.0	0.0	106424.0
Sgr-AJol_014-Ex1-cssl.clmp.r1r2_fastp	16149716.0	0.0	0.0	126336.0
Sgr-AJol_015-Ex1-cssl.clmp.r1r2_fastp	10843202.0	0.0	0.0	87488.0
Sgr-AJol_016-Ex1-cssl.clmp.r1r2_fastp	14860210.0	0.0	0.0	114478.0
Sgr-AJol_017-Ex1-cssl.clmp.r1r2_fastp	15986092.0	0.0	0.0	130196.0
Sgr-AJol_018-Ex1-cssl.clmp.r1r2_fastp	11330598.0	0.0	0.0	110042.0
Sgr-AJol_020-Ex1-cssl.clmp.r1r2_fastp	8138828.0	0.0	0.0	72948.0
Sgr-AJol_021-Ex1-cssl.clmp.r1r2_fastp	6821600.0	0.0	0.0	59310.0
Sgr-AJol_022-Ex1-cssl.clmp.r1r2_fastp	5595918.0	0.0	0.0	50704.0
Sgr-AJol_023-Ex1-cssl.clmp.r1r2_fastp	6644524.0	0.0	0.0	55310.0
Sgr-AJol_024-Ex1-cssl.clmp.r1r2_fastp	7490592.0	0.0	0.0	59452.0
Sgr-AJol_025-Ex1-cssl.clmp.r1r2_fastp	16257664.0	0.0	0.0	122688.0
Sgr-AJol_026-Ex1-cssl.clmp.r1r2_fastp	18547146.0	0.0	0.0	146422.0
Sgr-AJol_027-Ex1-cssl.clmp.r1r2_fastp	16042234.0	0.0	0.0	138234.0
Sgr-AJol_028-Ex1-cssl.clmp.r1r2_fastp	15782012.0	0.0	0.0	114674.0
Sgr-AJol_029-Ex1-cssl.clmp.r1r2_fastp	15670944.0	0.0	0.0	131474.0
Sgr-AJol_030-Ex1-cssl.clmp.r1r2_fastp	20164504.0	0.0	0.0	185038.0
Sgr-AJol_031-Ex1-cssl.clmp.r1r2_fastp	19426086.0	0.0	0.0	177160.0
Sgr-AJol_032-Ex1-cssl.clmp.r1r2_fastp	12901668.0	0.0	0.0	105334.0
Sgr-AJol_034-Ex1-cssl.clmp.r1r2_fastp	12630138.0	0.0	0.0	104302.0
Sgr-AJol_035-Ex1-cssl.clmp.r1r2_fastp	14013134.0	0.0	0.0	122082.0
Sgr-AJol_036-Ex1-cssl.clmp.r1r2_fastp	4584626.0	0.0	0.0	36688.0
Sgr-AJol_037-Ex1-cssl.clmp.r1r2_fastp	14849206.0	0.0	0.0	122012.0
Sgr-AJol_038-Ex1-cssl.clmp.r1r2_fastp	12750210.0	0.0	0.0	117380.0
Sgr-AJol_039-Ex1-cssl.clmp.r1r2_fastp	20981526.0	0.0	0.0	181386.0
Sgr-AJol_041-Ex1-cssl.clmp.r1r2_fastp	16087344.0	0.0	0.0	138022.0
Sgr-AJol_042-Ex1-cssl.clmp.r1r2_fastp	20126292.0	0.0	0.0	213270.0
Sgr-AJol_043-Ex1-cssl.clmp.r1r2_fastp	24438984.0	0.0	0.0	250004.0
Sgr-AJol_044-Ex1-cssl.clmp.r1r2_fastp	15417768.0	0.0	0.0	140886.0
Sgr-AJol_045-Ex1-cssl.clmp.r1r2_fastp	11588580.0	0.0	0.0	110614.0
Sgr-AJol_046-Ex1-cssl.clmp.r1r2_fastp	15978978.0	0.0	0.0	153896.0
Sgr-AJol_047-Ex1-cssl.clmp.r1r2_fastp	16612652.0	0.0	0.0	162088.0
Sgr-AJol_048-Ex1-cssl.clmp.r1r2_fastp	21913916.0	0.0	0.0	199576.0
Sgr-AJol_049-Ex1-cssl.clmp.r1r2_fastp	18140840.0	0.0	0.0	145270.0
Sgr-AJol_050-Ex1-cssl.clmp.r1r2_fastp	18140052.0	0.0	0.0	162458.0
Sgr-AJol_051-Ex1-cssl.clmp.r1r2_fastp	25650652.0	0.0	0.0	212524.0
Sgr-AJol_052-Ex1-cssl.clmp.r1r2_fastp	21548928.0	0.0	0.0	157150.0
Sgr-AJol_053-Ex1-cssl.clmp.r1r2_fastp	20261220.0	0.0	0.0	176540.0
Sgr-AJol_054-Ex1-cssl.clmp.r1r2_fastp	21406134.0	0.0	0.0	215670.0
Sgr-AJol_055-Ex1-cssl.clmp.r1r2_fastp	11697574.0	0.0	0.0	106104.0
Sgr-AJol_056-Ex1-cssl.clmp.r1r2_fastp	17804720.0	0.0	0.0	153750.0
Sgr-AJol_057-Ex1-cssl.clmp.r1r2_fastp	19024980.0	0.0	0.0	157072.0
Sgr-AJol_058-Ex1-cssl.clmp.r1r2_fastp	13601592.0	0.0	0.0	121500.0
Sgr-AJol_059-Ex1-cssl.clmp.r1r2_fastp	14525816.0	0.0	0.0	135596.0
Sgr-AJol_060-Ex1-cssl.clmp.r1r2_fastp	15778180.0	0.0	0.0	140352.0
Sgr-AJol_061-Ex1-cssl.clmp.r1r2_fastp	19280876.0	0.0	0.0	150388.0
Sgr-AJol_062-Ex1-cssl.clmp.r1r2_fastp	15096838.0	0.0	0.0	116530.0
Sgr-AJol_063-Ex1-cssl.clmp.r1r2_fastp	19377430.0	0.0	0.0	157184.0
Sgr-AJol_064-Ex1-cssl.clmp.r1r2_fastp	15658100.0	0.0	0.0	117342.0
Sgr-AJol_066-Ex1-cssl.clmp.r1r2_fastp	27427798.0	0.0	0.0	229838.0
Sgr-AJol_067-Ex1-cssl.clmp.r1r2_fastp	30013396.0	0.0	0.0	272670.0
Sgr-AJol_068-Ex1-cssl.clmp.r1r2_fastp	14587584.0	0.0	0.0	121352.0
Sgr-AJol_069-Ex1-cssl.clmp.r1r2_fastp	26551266.0	0.0	0.0	268744.0
Sgr-AJol_070-Ex1-cssl.clmp.r1r2_fastp	10245778.0	0.0	0.0	95474.0
Sgr-AJol_071-Ex1-cssl.clmp.r1r2_fastp	16840198.0	0.0	0.0	153754.0
Sgr-AJol_072-Ex1-cssl.clmp.r1r2_fastp	24124994.0	0.0	0.0	214898.0
Sgr-AJol_073-Ex1-cssl.clmp.r1r2_fastp	10069224.0	0.0	0.0	83048.0
Sgr-AJol_074-Ex1-cssl.clmp.r1r2_fastp	18824228.0	0.0	0.0	160340.0
Sgr-AJol_075-Ex1-cssl.clmp.r1r2_fastp	18481028.0	0.0	0.0	152394.0
Sgr-AJol_076-Ex1-cssl.clmp.r1r2_fastp	12389226.0	0.0	0.0	106480.0
Sgr-AJol_077-Ex1-cssl.clmp.r1r2_fastp	20311752.0	0.0	0.0	172744.0
Sgr-AJol_078-Ex1-cssl.clmp.r1r2_fastp	24858638.0	0.0	0.0	244246.0
Sgr-AJol_079-Ex1-cssl.clmp.r1r2_fastp	22121950.0	0.0	0.0	194604.0
Sgr-AJol_080-Ex1-cssl.clmp.r1r2_fastp	18135450.0	0.0	0.0	164488.0
Sgr-AJol_081-Ex1-cssl.clmp.r1r2_fastp	25332496.0	0.0	0.0	222586.0
Sgr-AJol_082-Ex1-cssl.clmp.r1r2_fastp	25829736.0	0.0	0.0	234222.0
Sgr-AJol_083-Ex1-cssl.clmp.r1r2_fastp	23123528.0	0.0	0.0	208754.0
Sgr-AJol_084-Ex1-cssl.clmp.r1r2_fastp	24343088.0	0.0	0.0	213726.0
Sgr-AJol_085-Ex1-cssl.clmp.r1r2_fastp	14834854.0	0.0	0.0	141714.0
Sgr-AJol_086-Ex1-cssl.clmp.r1r2_fastp	16771944.0	0.0	0.0	162060.0
Sgr-AJol_087-Ex1-cssl.clmp.r1r2_fastp	20109744.0	0.0	0.0	175740.0
Sgr-AJol_088-Ex1-cssl.clmp.r1r2_fastp	19285104.0	0.0	0.0	178354.0
Sgr-AJol_089-Ex1-cssl.clmp.r1r2_fastp	14105206.0	0.0	0.0	113042.0
Sgr-AJol_090-Ex1-cssl.clmp.r1r2_fastp	24451296.0	0.0	0.0	250138.0
Sgr-AJol_091-Ex1-cssl.clmp.r1r2_fastp	21563112.0	0.0	0.0	195018.0
Sgr-AJol_092-Ex1-cssl.clmp.r1r2_fastp	19206224.0	0.0	0.0	191056.0
Sgr-AJol_093-Ex1-cssl.clmp.r1r2_fastp	15915822.0	0.0	0.0	152900.0
Sgr-AJol_094-Ex1-cssl.clmp.r1r2_fastp	26064604.0	0.0	0.0	247864.0
Sgr-AJol_095-Ex1-cssl.clmp.r1r2_fastp	10237874.0	0.0	0.0	113398.0
Sgr-AJol_096-Ex1-cssl.clmp.r1r2_fastp	8183282.0	0.0	0.0	77144.0
Sgr-AMvi_001-Ex1-cssl.clmp.r1r2_fastp	36933482.0	0.0	0.0	429788.0
Sgr-AMvi_002-Ex1-cssl.clmp.r1r2_fastp	53512640.0	0.0	0.0	568704.0
Sgr-AMvi_003-Ex1-cssl.clmp.r1r2_fastp	51253842.0	0.0	0.0	525684.0
Sgr-AMvi_004-Ex1-cssl.clmp.r1r2_fastp	41967470.0	0.0	0.0	423558.0
Sgr-AMvi_005-Ex1-cssl.clmp.r1r2_fastp	41948654.0	0.0	0.0	447400.0
Sgr-AMvi_006-Ex1-cssl.clmp.r1r2_fastp	30614676.0	0.0	0.0	335552.0
Sgr-AMvi_009-Ex1-cssl.clmp.r1r2_fastp	36843470.0	0.0	0.0	418960.0
Sgr-AMvi_011-Ex1-cssl.clmp.r1r2_fastp	27017412.0	0.0	0.0	274338.0
Sgr-AMvi_012-Ex1-cssl.clmp.r1r2_fastp	3828014.0	0.0	0.0	48192.0
Sgr-AMvi_013-Ex1-cssl.clmp.r1r2_fastp	34494164.0	0.0	0.0	415770.0
Sgr-AMvi_014-Ex1-cssl.clmp.r1r2_fastp	50948980.0	0.0	0.0	544732.0
Sgr-AMvi_015-Ex1-cssl.clmp.r1r2_fastp	6045716.0	0.0	0.0	80116.0
Sgr-AMvi_018-Ex1-cssl.clmp.r1r2_fastp	32239332.0	0.0	0.0	359538.0
Sgr-AMvi_019-Ex1-cssl.clmp.r1r2_fastp	18625442.0	0.0	0.0	199428.0
Sgr-AMvi_020-Ex1-cssl.clmp.r1r2_fastp	24964306.0	0.0	0.0	292312.0
Sgr-AMvi_022-Ex1-cssl.clmp.r1r2_fastp	43962140.0	0.0	0.0	509184.0
Sgr-AMvi_023-Ex1-cssl.clmp.r1r2_fastp	37620522.0	0.0	0.0	405010.0
Sgr-AMvi_025-Ex1-cssl.clmp.r1r2_fastp	8296040.0	0.0	0.0	96020.0
Sgr-AMvi_027-Ex1-cssl.clmp.r1r2_fastp	29451430.0	0.0	0.0	328258.0
Sgr-AMvi_029-Ex1-cssl.clmp.r1r2_fastp	36890498.0	0.0	0.0	455984.0
Sgr-AMvi_030-Ex1-cssl.clmp.r1r2_fastp	37125884.0	0.0	0.0	433958.0
Sgr-AMvi_031-Ex1-cssl.clmp.r1r2_fastp	32666780.0	0.0	0.0	378064.0
Sgr-AMvi_032-Ex1-cssl.clmp.r1r2_fastp	31302512.0	0.0	0.0	339568.0
Sgr-AMvi_033-Ex1-cssl.clmp.r1r2_fastp	37691354.0	0.0	0.0	435008.0
Sgr-AMvi_034-Ex1-cssl.clmp.r1r2_fastp	44584368.0	0.0	0.0	517528.0
Sgr-AMvi_035-Ex1-cssl.clmp.r1r2_fastp	48076730.0	0.0	0.0	577608.0
Sgr-AMvi_036-Ex1-cssl.clmp.r1r2_fastp	24055430.0	0.0	0.0	302732.0
Sgr-AMvi_037-Ex1-cssl.clmp.r1r2_fastp	52491408.0	0.0	0.0	611214.0
Sgr-AMvi_038-Ex1-cssl.clmp.r1r2_fastp	57053234.0	0.0	0.0	668832.0
Sgr-AMvi_039-Ex1-cssl.clmp.r1r2_fastp	46089298.0	0.0	0.0	648856.0
Sgr-AMvi_041-Ex1-cssl.clmp.r1r2_fastp	40037912.0	0.0	0.0	480446.0
Sgr-AMvi_042-Ex1-cssl.clmp.r1r2_fastp	31065122.0	0.0	0.0	354760.0
Sgr-AMvi_043-Ex1-cssl.clmp.r1r2_fastp	30306436.0	0.0	0.0	354966.0
Sgr-AMvi_044-Ex1-cssl.clmp.r1r2_fastp	49194698.0	0.0	0.0	560718.0
Sgr-AMvi_045-Ex1-cssl.clmp.r1r2_fastp	37700204.0	0.0	0.0	449000.0
Sgr-AMvi_046-Ex1-cssl.clmp.r1r2_fastp	34542642.0	0.0	0.0	396264.0
Sgr-AMvi_047-Ex1-cssl.clmp.r1r2_fastp	34150442.0	0.0	0.0	514328.0
