"","Position","C.T","G.A"
"1",1,0.560829626354212,0.258989546445285
"2",2,0.497429646458152,0.234340512228171
"3",3,0.458132797146568,0.241725913227167
"4",4,0.429023474893583,0.262880215233916
"5",5,0.404708069020716,0.287279847219339
"6",6,0.388966670839543,0.303095221003162
"7",7,0.382406988752663,0.308947597516123
"8",8,0.378610297682845,0.312455830627404
"9",9,0.376848957492727,0.314021716203432
"10",10,0.375744817691694,0.315057878608738
"11",11,0.378065159990992,0.312138078450443
"12",12,0.382678310567868,0.306411212769736
"13",-12,0.336856763581896,0.355675309489379
"14",-11,0.336291903246577,0.356269630305928
"15",-10,0.334163606365437,0.358356915336298
"16",-9,0.328129968843121,0.364017608663944
"17",-8,0.32154078649907,0.370183749042213
"18",-7,0.312634712993447,0.378468800713152
"19",-6,0.305670504623432,0.385849920571937
"20",-5,0.298621024329198,0.395153168909889
"21",-4,0.289307334650247,0.410302315202868
"22",-3,0.280121426723712,0.434553845648593
"23",-2,0.282579418961009,0.471989009670746
"24",-1,0.323129692418488,0.532611802924333
