"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0198880629018505,0.00870823409874825,1.05284029670121e-05,0.147549143477891,0.70407417809516,-19461.7093468242
"Std.",6.34909389909688e-05,0.000105816830040663,1.04739353511515e-05,0.00657428856511967,0.0027041879267893,1.75669113604342
"Acceptance ratio",0.13948,0.14836,0.11564,0.28318,0.22554,0.64042
"0%",0.0196485525509138,0.00829483527549355,4.1748587228079e-09,0.125327161276801,0.694685374175399,-19475.3316393687
"2.5%",0.0197624629506114,0.00850557639069634,3.07036589405488e-07,0.135055715711948,0.698848046738735,-19466.0371945105
"5%",0.0197858203960102,0.0085363398043132,6.2119003977735e-07,0.136833230830628,0.699601830441306,-19465.0731164149
"7.5%",0.0197981142110738,0.00855728463860449,8.21819866934034e-07,0.13817579854928,0.70011371105502,-19464.5044884204
"10%",0.0198076909355338,0.00857482554295528,1.09765929672788e-06,0.139084572686248,0.700571222638129,-19464.0884013394
"12.5%",0.0198171751578015,0.00858727820780606,1.38540403964363e-06,0.139984740631105,0.700934173577309,-19463.7450079336
"15%",0.0198233208271914,0.00859755856472364,1.75997533412432e-06,0.140698958906693,0.701256709213681,-19463.4433697689
"17.5%",0.0198290145453246,0.00860860747183366,2.09869548827675e-06,0.141359015013304,0.701505232783905,-19463.2078927852
"20%",0.0198337132778864,0.00861841335883836,2.41651257492073e-06,0.141969073218273,0.701760635730256,-19462.99070921
"22.5%",0.019839728671315,0.00862818022450932,2.7256597287721e-06,0.142496249061424,0.701997655711015,-19462.8086444982
"25%",0.0198450416699428,0.00863580154647817,3.02255936076488e-06,0.143081587222501,0.702252331352186,-19462.6430330172
"27.5%",0.019850443677374,0.00864393083735848,3.31464717023095e-06,0.143559966110748,0.702456244643268,-19462.4939517631
"30%",0.0198549164036526,0.00865106799353919,3.71599924499863e-06,0.144030757441262,0.702679698835106,-19462.3424170606
"32.5%",0.0198593021429031,0.00865852691823321,4.09570430744237e-06,0.144461838427264,0.70287426360602,-19462.1980869385
"35%",0.0198626897251184,0.00866560838331165,4.49747928933139e-06,0.144934806776649,0.703088198403582,-19462.0604981174
"37.5%",0.0198677390698608,0.00867270635344616,4.87670041154672e-06,0.145362227477532,0.703274444452726,-19461.9380823781
"40%",0.0198718526346201,0.00868017745853449,5.35359039890954e-06,0.14581267237363,0.703443539247927,-19461.8192942288
"42.5%",0.0198758646791622,0.00868701191559312,5.78552654598661e-06,0.146255158330558,0.703623058155269,-19461.7053048993
"45%",0.0198803541170677,0.00869390822106167,6.18723277851397e-06,0.146658944194007,0.703780415163535,-19461.5899639262
"47.5%",0.01988374222963,0.00870119220621533,6.75049852822361e-06,0.147011982430707,0.703967753968148,-19461.4813744866
"50%",0.0198874776422522,0.00870796320912617,7.20021431922344e-06,0.14741389622011,0.704096357117206,-19461.3806044351
"52.5%",0.0198917578511031,0.00871488867309258,7.6755552148247e-06,0.147868896103732,0.704259731167078,-19461.2741573958
"55%",0.0198953144507812,0.00872010351150408,8.28146778931143e-06,0.148289620338055,0.704418545371474,-19461.1776296639
"57.5%",0.0198991002149087,0.00872664077963852,8.96035461451251e-06,0.148684971617301,0.704558956285331,-19461.0807239814
"60%",0.0199031903959273,0.00873408851502985,9.5858078633158e-06,0.149145409651942,0.704739354371279,-19460.9805352557
"62.5%",0.0199072522914889,0.00874106747699126,1.02752103684713e-05,0.149580545002305,0.704909331644865,-19460.880067882
"65%",0.0199113980996108,0.0087480499627858,1.10721468919617e-05,0.150034862614721,0.705086133769941,-19460.7871143484
"67.5%",0.0199156408566617,0.00875607188756561,1.20546401667106e-05,0.150483478061105,0.705253899781083,-19460.6906008083
"70%",0.0199200227749153,0.00876311494673373,1.29034822205651e-05,0.150926388534911,0.70545237949456,-19460.5998397085
"72.5%",0.0199243714960695,0.00877056386911419,1.37920662736029e-05,0.151326534017993,0.705652623189764,-19460.5039894422
"75%",0.0199290322377284,0.00877878026498667,1.49236815854004e-05,0.151825307181785,0.705835489915119,-19460.4105986576
"77.5%",0.0199347279543983,0.00878716352119305,1.59971981273744e-05,0.152384358884951,0.706062484052096,-19460.3168919951
"80%",0.0199398499445996,0.0087961335932668,1.71962236839243e-05,0.153020826230229,0.706327983431865,-19460.2185070513
"82.5%",0.0199472154942729,0.00880728423286464,1.8456268204499e-05,0.153761026561655,0.706601759426401,-19460.115308382
"85%",0.0199534882466447,0.00881782581854788,1.98901762905737e-05,0.154422098937805,0.706864807685717,-19460.0124013627
"87.5%",0.0199617535211134,0.00883191403172207,2.17242381353881e-05,0.155188131166054,0.707140276453756,-19459.8999048792
"90%",0.0199718052970365,0.00884600707102958,2.41028795967339e-05,0.156117914280939,0.707466970298979,-19459.7882426474
"92.5%",0.0199823740812141,0.00886323058677515,2.72317063553922e-05,0.157306335589063,0.707922214812847,-19459.6542357787
"95%",0.0199952842518661,0.00888500323214227,3.13083937264992e-05,0.158756356690993,0.708508920585425,-19459.504619695
"97.5%",0.0200148073624769,0.00891701858019961,3.86040470754369e-05,0.160654564287263,0.709482487959154,-19459.2935120521
"100%",0.020111544050552,0.00907101339046507,0.00010698719047603,0.172511563646602,0.715395385020839,-19458.7648606674
