pos	3pG>A
1	0.00671996173687267
2	0.00721746251967974
3	0.00508500171339292
4	0.00587591588162527
5	0.00713255598162081
6	0.0092991710625471
7	0.00909298215609144
8	0.00861777170013133
9	0.00874728141185629
10	0.00884639852972362
11	0.00850087035093081
12	0.008659310261884
13	0.00862955648810993
14	0.00854572813465431
15	0.00904257421828675
16	0.00866944937192397
17	0.00899271437716562
18	0.00945384152632658
19	0.00915963698203432
20	0.00852442989108417
21	0.0101080586019143
22	0.00884339578206542
23	0.0116362249034289
24	0.00918545283686887
25	0.00844999032952961
