"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0207024911870703,0.00917197022261406,8.66700162020844e-06,0.146220930078852,0.689795563482491,-22541.4843089816
"Std.",5.90083045179822e-05,9.77374188962374e-05,8.60969246461413e-06,0.00568048220074912,0.00238294612826075,1.75273351281508
"Acceptance ratio",0.13094,0.13584,0.18698,0.24824,0.20084,0.63222
"0%",0.0204628761658301,0.00871246479493382,1.09521684523627e-09,0.1262832381727,0.679951260966528,-22556.615969507
"2.5%",0.020587771568373,0.00899391233922871,2.48881882143071e-07,0.135093687292646,0.685292475719552,-22545.7662248594
"5%",0.0206070991259245,0.00901843377008195,4.82382908540042e-07,0.136822996870388,0.685919541577726,-22544.8120211954
"7.5%",0.0206184236263431,0.00903402376077275,6.59156692446274e-07,0.138000933347353,0.686355314428859,-22544.2533233075
"10%",0.0206277747673389,0.00904648510126824,9.18316784820387e-07,0.138950704774035,0.686716011463717,-22543.8353095306
"12.5%",0.0206344027272847,0.00905773552382276,1.16640645734055e-06,0.139691758011521,0.68699635597239,-22543.5041569517
"15%",0.0206412037551137,0.00907163421792781,1.41480153371536e-06,0.140272000528162,0.687312424448446,-22543.2165236522
"17.5%",0.020646608563218,0.00908195589987312,1.6451295253186e-06,0.140824411107891,0.687546300799796,-22542.9651730747
"20%",0.0206521307115031,0.00908952737176324,1.89489262298007e-06,0.14139051785764,0.687743952182966,-22542.7514662262
"22.5%",0.0206578272297533,0.00909790957182083,2.15748612848693e-06,0.141818964553404,0.687963591548431,-22542.5545335326
"25%",0.0206624135301987,0.00910438036935697,2.47502323077411e-06,0.142315516068154,0.688156064929975,-22542.3808331344
"27.5%",0.0206663036595241,0.00911268612011766,2.794845882884e-06,0.142764090193951,0.688339656833329,-22542.230078316
"30%",0.0206708235701804,0.00912005567073994,3.11731516612821e-06,0.143257133194971,0.688498126967595,-22542.0785077584
"32.5%",0.0206748558052765,0.00912579327240392,3.4458243800306e-06,0.143666434331538,0.68865943650793,-22541.9389579039
"35%",0.0206783302825486,0.00913191692026501,3.74167009947794e-06,0.14411782978695,0.688814541766424,-22541.8134764603
"37.5%",0.0206825691383343,0.00913901009334503,4.097073977372e-06,0.144506132475524,0.68896372214747,-22541.6862888904
"40%",0.0206868482950929,0.0091446727540932,4.5288416738974e-06,0.144896728657103,0.689120474753806,-22541.5630954967
"42.5%",0.0206903926247358,0.00915127830628701,4.91190662475075e-06,0.145239232817365,0.689301441359103,-22541.4528294473
"45%",0.0206947630121475,0.00915696735575048,5.32229596505119e-06,0.145594728481782,0.689456414163486,-22541.3408409586
"47.5%",0.0206996016979698,0.00916446314574458,5.72567941340848e-06,0.145970255651759,0.689629650330495,-22541.2321318861
"50%",0.0207028234703343,0.00917041949629893,6.15308704282458e-06,0.146325295765505,0.689791018948119,-22541.1313250245
"52.5%",0.0207067272288442,0.00917662086979409,6.51910394127999e-06,0.146643702804342,0.689946361398294,-22541.0330842582
"55%",0.0207103759078089,0.00918174210669017,7.01541176564513e-06,0.14695996404374,0.690099889508274,-22540.9417304905
"57.5%",0.0207139834874834,0.00918792855107969,7.45290074781585e-06,0.147341989910258,0.690268537847294,-22540.8543020251
"60%",0.0207172955595068,0.0091942113295881,8.02222354830057e-06,0.147718546607736,0.690410048785064,-22540.7580504639
"62.5%",0.020721177378421,0.00920075659130732,8.54905707728429e-06,0.148068189506751,0.690551883545213,-22540.6629416372
"65%",0.0207255005129772,0.00920739135685923,9.14478644055566e-06,0.148429098402323,0.69073645218223,-22540.576571421
"67.5%",0.0207297524228599,0.00921374655120002,9.77298498197043e-06,0.14882904912692,0.690907178525041,-22540.488120431
"70%",0.020734215738715,0.00922052265728956,1.0542624277251e-05,0.14923363414109,0.691077838898995,-22540.4008771705
"72.5%",0.0207389529399693,0.00922818809988252,1.13530020054675e-05,0.149657877293923,0.691247814951001,-22540.3143104447
"75%",0.020743094371776,0.00923657394474961,1.21405055471434e-05,0.15008156573368,0.691452128090338,-22540.2217679526
"77.5%",0.0207473248537902,0.00924400538455231,1.29325327794848e-05,0.150528813804115,0.691643184009846,-22540.1261182444
"80%",0.020753030479167,0.00925202647468994,1.39215555738809e-05,0.151012099218049,0.691843008476138,-22540.0222801298
"82.5%",0.0207586296642799,0.00926196669376953,1.51042936880484e-05,0.151490532085171,0.692064549603131,-22539.9219258064
"85%",0.0207633106554222,0.00927162998656719,1.64085671320494e-05,0.152035192843848,0.692303154333943,-22539.8228291965
"87.5%",0.0207695178759091,0.00928429243314447,1.80558555687467e-05,0.152670458799131,0.692592063256172,-22539.7224689484
"90%",0.0207783116499097,0.00929710392347674,1.97787857747402e-05,0.153417614489259,0.692870435350069,-22539.5971045238
"92.5%",0.0207863990034907,0.00931544428107055,2.21288260200676e-05,0.154256941463625,0.693228105190616,-22539.4646404797
"95%",0.0207989199116007,0.00933737651306182,2.54952151624575e-05,0.155376662964615,0.693662335103091,-22539.3025526185
"97.5%",0.0208200978332282,0.00936861925047013,3.17113796268943e-05,0.15736514150901,0.694405857903863,-22539.0983640321
"100%",0.0209793668490722,0.00952217549775419,7.91219091789223e-05,0.172724664562134,0.700078191986252,-22538.5154258475
