pos	5pC>T
1	0.00470857864027467
2	0.00848189768409829
3	0.00541151464271678
4	0.00649489992990086
5	0.00743917352716495
6	0.0100697885552314
7	0.011723999443921
8	0.00958441087065015
9	0.00976630719524974
10	0.0111495505742224
11	0.00899807771960195
12	0.00892150421372292
13	0.00969929672436276
14	0.00991328943201302
15	0.00964206978791215
16	0.0100834492350487
17	0.010011166513726
18	0.00988775607218957
19	0.0105121084634529
20	0.0094923739186643
21	0.011371883494074
22	0.0105765988535461
23	0.011906364268569
24	0.010741331593339
25	0.00986948609451931
