"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0383603580223658,0.0271194781303839,0.00195624567676392,0.047377881923505,0.552906464329006,-23245.0043785696
"Std.",0.00012347338323697,0.0014531840437209,0.00137933453313592,0.00864343711210671,0.00221900351289929,1.66450407295841
"Acceptance ratio",0.2766,0.18614,0.12812,0.118,0.20058,0.63542
"0%",0.0378224628672149,0.0224970993177626,1.32961934383664e-06,0.0294585044067629,0.543474251545167,-23257.358292642
"2.5%",0.0381159543162417,0.0239759284137554,9.91642635136973e-05,0.0353878254474246,0.548485632204779,-23249.0385692988
"5%",0.0381545190089157,0.024490801300003,0.000161936900354328,0.0365206150850442,0.549221925210462,-23248.1519629448
"7.5%",0.0381806505149795,0.0247834124111894,0.000241831394544923,0.0373558568369508,0.549735402152665,-23247.6556173078
"10%",0.0382004612612027,0.0251109702789556,0.000341711386711514,0.0381494380680124,0.550106301782915,-23247.2581441487
"12.5%",0.0382184980612797,0.0253631125387388,0.000421850104340215,0.0388195521542096,0.55040091935849,-23246.9384025251
"15%",0.0382325963755049,0.0255547003659703,0.000493962236821421,0.0392136943034435,0.550645392838216,-23246.6675184916
"17.5%",0.0382447977506139,0.0257211066954514,0.000560506782116674,0.0397206774817368,0.550878918718142,-23246.4390147812
"20%",0.0382556030382812,0.0258811679667046,0.000622214766681169,0.0401233787171052,0.551091517140908,-23246.2440615945
"22.5%",0.0382668930611442,0.0259987012967361,0.0007056014976632,0.0405982867937062,0.551265540730432,-23246.0664570092
"25%",0.0382762597704742,0.0261138234040132,0.000782498817680188,0.0410018936484136,0.551422126771671,-23245.9107272941
"27.5%",0.0382862614393946,0.0262216562760659,0.000856387898666205,0.0415133755766337,0.551583486301335,-23245.752601416
"30%",0.0382968651014321,0.0263185987456268,0.000927129226924123,0.0419048863332266,0.551719363990248,-23245.604437188
"32.5%",0.0383054200049695,0.0264342699995189,0.00102730750544023,0.0423171454997751,0.551886228612555,-23245.4763931096
"35%",0.0383140945106413,0.0265571479332806,0.00112008774785996,0.0426606625545066,0.552056946550412,-23245.3493877414
"37.5%",0.0383225207228372,0.0266875344005978,0.00120963136480263,0.0431749288226239,0.552198159850453,-23245.227971109
"40%",0.0383309503762634,0.0268152822767867,0.00129518728135934,0.043641695317135,0.552331786058172,-23245.1079100477
"42.5%",0.0383381188493733,0.0269463186837491,0.00140444556815109,0.0442623116166826,0.552470306950044,-23244.9977455526
"45%",0.0383469358256889,0.0270777227564402,0.00150827863029367,0.0447751120229278,0.552599426085668,-23244.8935151591
"47.5%",0.0383539298413303,0.0271920232807304,0.00161029966890078,0.045332662032969,0.552732417412334,-23244.7945965122
"50%",0.0383626598308671,0.0273019807064171,0.00170279421837754,0.0458403510305078,0.552858337729095,-23244.6942761001
"52.5%",0.0383698509124493,0.0274069580381992,0.00182753590545306,0.0463624977729243,0.553012528084742,-23244.5900161757
"55%",0.038376648039828,0.0275144067506724,0.0019370398708412,0.0469580425327413,0.553143580388566,-23244.4968764865
"57.5%",0.0383841028830429,0.0276313830779876,0.0020853034042893,0.0474449277358112,0.553301315081795,-23244.3999283568
"60%",0.0383915347186838,0.0277421295244037,0.00221106137621031,0.0480119537354953,0.553451693495631,-23244.308830664
"62.5%",0.0383998878769343,0.0278583500513394,0.00234597989907085,0.0486310691614776,0.553601368602914,-23244.2282787284
"65%",0.0384075447787371,0.0279763211804206,0.00246982507316298,0.0491907873297226,0.553746001232357,-23244.1425547698
"67.5%",0.0384165436043145,0.0280721674668264,0.00257981856032769,0.0498318257634316,0.553903194116328,-23244.0550396969
"70%",0.0384254961238766,0.028157659297168,0.00269261634045339,0.0505848421467848,0.554064195194817,-23243.9671217669
"72.5%",0.0384341747011003,0.0282442320030166,0.00279543409231899,0.0514346475795482,0.554238456967834,-23243.8774494888
"75%",0.0384432771161348,0.0283354501186086,0.00292302688250584,0.0521083087301558,0.55439820488973,-23243.7899654999
"77.5%",0.0384538244452126,0.0284125421277863,0.0030731806220022,0.0528621579499339,0.554574632875047,-23243.6991386305
"80%",0.0384640095212342,0.0284835059601079,0.00320479998737466,0.0535908762051513,0.554799758231449,-23243.6106491248
"82.5%",0.0384752082655397,0.0285741882632081,0.003330912177208,0.0544799529544641,0.554991408648484,-23243.5120812196
"85%",0.0384881523735936,0.0286554780464336,0.00349112840394147,0.0555769523727116,0.555240358691549,-23243.407293988
"87.5%",0.0385018458767948,0.0287382402495811,0.0036526762565511,0.05655885174767,0.555489226723914,-23243.2938745019
"90%",0.0385168022468953,0.0288403219656915,0.0039255871506308,0.0581524954918658,0.555766346284275,-23243.1669969842
"92.5%",0.0385368826683983,0.028957412660668,0.00414415293531631,0.0605405709271253,0.556082615720634,-23243.0279592705
"95%",0.038564190663652,0.029096826801308,0.00447749539055421,0.0639865850204503,0.556514857154089,-23242.8737219097
"97.5%",0.0386044036176638,0.0292779981659655,0.00498164109145151,0.069314697482209,0.557279640774449,-23242.6841995621
"100%",0.0387951135807978,0.0300609578244675,0.00720083658243896,0.0921870767755074,0.563865882052198,-23242.1849851678
