"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0279554575152725,0.0108924566363595,1.14187115702394e-05,0.145680758415626,0.597031559790079,-15408.2055820757
"Std.",8.47341713545576e-05,0.000124675271611685,1.14568752306615e-05,0.00589149359992325,0.00223637983092018,1.7090594247273
"Acceptance ratio",0.19154,0.18766,0.12614,0.27992,0.1975,0.66722
"0%",0.0276356936386423,0.0104907949816227,2.64023577658028e-09,0.119531133153822,0.587877452949433,-15419.9033929558
"2.5%",0.0277848275039306,0.0106562708077037,3.09059948831391e-07,0.13425627525168,0.592779196077201,-15412.3183016544
"5%",0.0278121889725591,0.0106931046556618,6.10119937992782e-07,0.135936350660084,0.59337693401456,-15411.4652409772
"7.5%",0.0278323406288962,0.0107168069143612,9.432580107163e-07,0.137216042879302,0.593868472614409,-15410.8964356117
"10%",0.0278474743962862,0.0107348295492594,1.26663484254984e-06,0.138015352259791,0.594192833366087,-15410.4892351714
"12.5%",0.0278586327535388,0.0107478310535956,1.53322656105365e-06,0.138810625807063,0.594471038877404,-15410.1741962182
"15%",0.0278683182553472,0.0107618705079556,1.83456010942277e-06,0.139576950307309,0.594720278234017,-15409.9163985861
"17.5%",0.0278768340206829,0.0107742688557243,2.15251538780935e-06,0.140183016545918,0.594940585477346,-15409.6932466152
"20%",0.0278837548132085,0.0107848884526224,2.46353062532531e-06,0.140769354267983,0.595119523269371,-15409.4891058959
"22.5%",0.0278912981225587,0.0107961460363569,2.83555349217198e-06,0.141300782679218,0.595309919585462,-15409.2976818792
"25%",0.0278978520851412,0.0108066975055198,3.2136982615438e-06,0.14174644736497,0.595497384618151,-15409.1339971798
"27.5%",0.0279044419077511,0.0108160704307812,3.62405308705647e-06,0.142181388050482,0.59566460114283,-15408.9749669236
"30%",0.027910316012008,0.0108257706109344,4.05625993468978e-06,0.14262494351675,0.595843684946818,-15408.8401655819
"32.5%",0.0279173773528065,0.0108334456811054,4.52721850584947e-06,0.143046714617487,0.595992922177224,-15408.7006429678
"35%",0.0279228915138281,0.0108412392691036,4.95710185885307e-06,0.143473675149662,0.596140171918,-15408.5695745604
"37.5%",0.0279294819156276,0.010849490680657,5.43422886442615e-06,0.143829279532022,0.596311063145357,-15408.4494296642
"40%",0.0279344636784395,0.0108582176015411,5.88522508049895e-06,0.144225642739284,0.596467044456399,-15408.3322915229
"42.5%",0.0279393172576875,0.0108663193628809,6.37940203546574e-06,0.144559021468622,0.596598167837084,-15408.2230910572
"45%",0.0279448650346519,0.0108735080406445,6.88952223846828e-06,0.144872901408381,0.596722236972038,-15408.1140119339
"47.5%",0.0279498766800846,0.0108814903881165,7.33519491802006e-06,0.145242353384544,0.596867007390354,-15408.0025139624
"50%",0.027956095715056,0.0108892191281617,7.92792499170455e-06,0.14560478594436,0.597013013569376,-15407.8902842953
"52.5%",0.027961447456874,0.0108986698932636,8.53169900929237e-06,0.145972768543818,0.597118143381624,-15407.7884299243
"55%",0.0279674275123245,0.010906785735442,9.09614602916745e-06,0.146384458785075,0.597275205600723,-15407.6890990321
"57.5%",0.0279729334990154,0.0109150341297571,9.77639404192782e-06,0.146782961016172,0.597404119680554,-15407.5888117118
"60%",0.0279788962780641,0.0109221598586792,1.04985138617461e-05,0.147158055678682,0.597541967927348,-15407.493316627
"62.5%",0.0279846462045049,0.0109301937070574,1.1174274952721e-05,0.147575676489147,0.597687744427987,-15407.4081317262
"65%",0.0279907177092218,0.0109390012993134,1.17978967440569e-05,0.147935682912367,0.597851882764847,-15407.3089601562
"67.5%",0.0279965291817953,0.0109476202720831,1.25579429673315e-05,0.148346081277643,0.598032267243853,-15407.2150641141
"70%",0.0280022958876366,0.0109552897097632,1.35387469153993e-05,0.148785684028073,0.59820387966808,-15407.1253199174
"72.5%",0.0280078409519779,0.0109644047167232,1.44748487012949e-05,0.14922713689432,0.598350821376476,-15407.0330376074
"75%",0.0280136981705146,0.0109745992136806,1.57512977519731e-05,0.149713193770685,0.598519520705939,-15406.9387886953
"77.5%",0.0280199623209686,0.0109856122749691,1.69043786036363e-05,0.150131223269037,0.598718763519899,-15406.8518020265
"80%",0.0280276126544105,0.0109962478112488,1.82680496637909e-05,0.150636756474461,0.598902360698097,-15406.7515004147
"82.5%",0.0280340031112784,0.011006571717891,2.00304563294832e-05,0.151170727349697,0.599124762962873,-15406.6507817747
"85%",0.0280419370248958,0.0110217037190681,2.18051880401263e-05,0.151782423028063,0.599359152533598,-15406.5451205704
"87.5%",0.0280508837608916,0.011036872821417,2.39407937290337e-05,0.152532925546117,0.599641330635551,-15406.4359848193
"90%",0.0280621840489547,0.0110526765445438,2.64031846550971e-05,0.153245930559192,0.599954604853229,-15406.317947997
"92.5%",0.0280759895812128,0.0110780203712417,2.95442468929083e-05,0.154094998245788,0.600346357879623,-15406.186938569
"95%",0.0280939316012303,0.011102701060637,3.46652091896001e-05,0.155265737805877,0.600740586646803,-15406.0357278867
"97.5%",0.0281181380522082,0.011147246423588,4.27309144159424e-05,0.157341627301623,0.601496780920861,-15405.832891422
"100%",0.0282844025462206,0.0114150961267825,0.000121387751514392,0.167113624761419,0.604931072616545,-15405.2800061381
