Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_r1_screen	4304812	2252995.0	52.34	140.0	0.0	0.0	0.0	608.0	0.01	1698629.0	39.46	2166399.0	50.33	2313669.0	53.75	2150032.0	49.94	2242582.0	52.099999999999994	2152377.0	50.0	2193041.0	50.940000000000005	2200687.0	51.12	1930708	44.85
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_r2_screen	4304812	2252522.0	52.33	142.0	0.0	0.0	0.0	93.0	0.0	1692297.0	39.31	2163171.0	50.24	2313900.0	53.75	2146978.0	49.870000000000005	2241557.0	52.08	2149832.0	49.94	2191723.0	50.910000000000004	2199329.0	51.089999999999996	1930708	44.85
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_r1_screen	7858932	3237182.0	41.18	15.0	0.0	27.0	0.0	841.0	0.01	1869432.0	23.79	2911596.0	37.05	3435328.0	43.709999999999994	2944983.0	37.47	3216145.0	40.93	2970252.0	37.8	3071941.0	39.089999999999996	3075832.0	39.15	4367208	55.57
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_r2_screen	7858932	3236367.0	41.18	12.0	0.0	11.0	0.0	62.0	0.0	1858316.0	23.650000000000002	2908400.0	37.01	3435184.0	43.71	2941374.0	37.42	3215693.0	40.92	2967747.0	37.76	3070717.0	39.08	3074857.0	39.13	4367994	55.58
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_r1_screen	4150303	1449618.0	34.919999999999995	123.0	0.0	1.0	0.0	962.0	0.02	1002676.0	24.15	1361806.0	32.81	1512273.0	36.43	1344266.0	32.379999999999995	1436714.0	34.62	1349411.0	32.510000000000005	1386048.0	33.4	1389600.0	33.48	2574432	62.03
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_r2_screen	4150303	1450557.0	34.95	117.0	0.0	0.0	0.0	138.0	0.0	998162.0	24.05	1358935.0	32.75	1513031.0	36.46	1342151.0	32.330000000000005	1436249.0	34.61	1348848.0	32.5	1385394.0	33.38	1389825.0	33.48	2574432	62.03
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_r1_screen	8807783	3836599.0	43.56	46.0	0.0	0.0	0.0	1584.0	0.02	2219437.0	25.2	3483650.0	39.56	3992186.0	45.32	3532489.0	40.099999999999994	3815908.0	43.32	3555954.0	40.37	3666612.0	41.629999999999995	3678382.0	41.77	4751798	53.95
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_r2_screen	8807783	3832147.0	43.51	39.0	0.0	0.0	0.0	178.0	0.0	2205146.0	25.04	3473583.0	39.44	3989824.0	45.3	3522574.0	39.99	3810337.0	43.260000000000005	3546134.0	40.26	3659692.0	41.56	3672408.0	41.7	4755322	53.99
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_r1_screen	3517328	1480540.0	42.080000000000005	426.0	0.01	4.0	0.0	694.0	0.02	1070798.0	30.45	1536479.0	43.68	1590621.0	45.22	1395217.0	39.660000000000004	1481930.0	42.120000000000005	1395564.0	39.68	1426767.0	40.57	1433448.0	40.76	1782933	50.69
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_r2_screen	3517328	1481479.0	42.11	413.0	0.01	1.0	0.0	391.0	0.01	1067247.0	30.34	1534026.0	43.61	1590815.0	45.24	1393321.0	39.6	1482277.0	42.14	1393838.0	39.629999999999995	1426657.0	40.559999999999995	1432987.0	40.74	1782933	50.69
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_r1_screen	5546665	2108657.0	38.02	60.0	0.0	2.0	0.0	933.0	0.02	1405240.0	25.33	1929164.0	34.779999999999994	2197610.0	39.620000000000005	1958246.0	35.3	2095769.0	37.779999999999994	1965308.0	35.43	2020831.0	36.43	2030017.0	36.6	3308585	59.65
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_r2_screen	5546665	2107458.0	38.0	61.0	0.0	0.0	0.0	66.0	0.0	1398713.0	25.220000000000002	1925353.0	34.71	2197503.0	39.62	1953768.0	35.22	2094372.0	37.76	1962448.0	35.379999999999995	2018357.0	36.39	2027889.0	36.56	3308585	59.65
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_r1_screen	1496192	1215011.0	81.21000000000001	9.0	0.0	1.0	0.0	461.0	0.03	925444.0	61.86	1171702.0	78.31	1224220.0	81.82000000000001	1184626.0	79.17999999999999	1213220.0	81.08000000000001	1184697.0	79.18	1198793.0	80.12	1201976.0	80.33	264227	17.66
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_r2_screen	1496192	1214217.0	81.15	11.0	0.0	1.0	0.0	137.0	0.01	921906.0	61.62	1169185.0	78.15	1223127.0	81.75	1182290.0	79.02	1211979.0	81.0	1182800.0	79.05000000000001	1197497.0	80.04	1200578.0	80.24000000000001	265274	17.73
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_r1_screen	3389537	2178282.0	64.27	99.0	0.0	0.0	0.0	359.0	0.01	1719992.0	50.74	2125114.0	62.71	2218721.0	65.46000000000001	2110452.0	62.27	2172603.0	64.1	2114624.0	62.38	2139958.0	63.13	2145003.0	63.28	1132444	33.41
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_r2_screen	3389537	2177111.0	64.23	89.0	0.0	0.0	0.0	45.0	0.0	1710416.0	50.47	2118768.0	62.52	2217538.0	65.41000000000001	2105846.0	62.120000000000005	2170893.0	64.05	2110130.0	62.25	2136722.0	63.04	2142647.0	63.21	1133800	33.45
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_r1_screen	6537869	3360509.0	51.4	114.0	0.0	1.0	0.0	1606.0	0.02	2490349.0	38.09	3184017.0	48.699999999999996	3449026.0	52.76	3193240.0	48.84	3355124.0	51.32	3196608.0	48.89	3265931.0	49.949999999999996	3270770.0	50.03	3017226	46.15
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_r2_screen	6537869	3360973.0	51.41	112.0	0.0	0.0	0.0	357.0	0.01	2477802.0	37.900000000000006	3179048.0	48.63	3449644.0	52.769999999999996	3188131.0	48.76	3354779.0	51.31	3192766.0	48.839999999999996	3264937.0	49.95	3269577.0	50.01	3017226	46.15
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_r1_screen	3567848	1324326.0	37.12	33.0	0.0	11.0	0.0	541.0	0.01	967415.0	27.11	1229095.0	34.45	1375164.0	38.55	1240957.0	34.78	1318564.0	36.96	1245435.0	34.9	1275989.0	35.75	1282636.0	35.949999999999996	2165326	60.69
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_r2_screen	3567848	1326106.0	37.169999999999995	35.0	0.0	9.0	0.0	103.0	0.0	964459.0	27.029999999999998	1228938.0	34.440000000000005	1377103.0	38.6	1240538.0	34.76	1319800.0	36.99	1245969.0	34.92	1277202.0	35.8	1283820.0	35.98	2163543	60.64
SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_clmp.fp2_r1_screen	6962037	2023245.0	29.07	44.0	0.0	1.0	0.0	1363.0	0.02	1257556.0	18.07	1836106.0	26.37	2131810.0	30.62	1854309.0	26.63	2007565.0	28.84	1866797.0	26.810000000000002	1924317.0	27.64	1929864.0	27.720000000000002	4782223	68.69
SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_clmp.fp2_r2_screen	6962037	2027737.0	29.119999999999997	45.0	0.0	0.0	0.0	68.0	0.0	1251250.0	17.970000000000002	1835945.0	26.37	2136338.0	30.689999999999998	1853129.0	26.62	2010701.0	28.88	1869149.0	26.84	1927451.0	27.689999999999998	1933126.0	27.77	4778045	68.63
SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_clmp.fp2_r1_screen	7746034	4248099.0	54.830000000000005	29.0	0.0	1.0	0.0	1270.0	0.02	2925939.0	37.78	3916353.0	50.559999999999995	4358497.0	56.260000000000005	3986993.0	51.46	4230913.0	54.62	3999899.0	51.64	4102260.0	52.96	4122662.0	53.22	3329245	42.98
SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_clmp.fp2_r2_screen	7746034	4248232.0	54.84	36.0	0.0	0.0	0.0	110.0	0.0	2909212.0	37.56	3908840.0	50.46	4363065.0	56.32	3979594.0	51.37	4230622.0	54.61000000000001	3994371.0	51.56	4098488.0	52.910000000000004	4119628.0	53.18	3325372	42.93
SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_clmp.fp2_r1_screen	6157651	2150890.0	34.94	68.0	0.0	2.0	0.0	826.0	0.01	1384687.0	22.490000000000002	1946306.0	31.61	2270562.0	36.87	1966998.0	31.93	2140070.0	34.75	1978393.0	32.120000000000005	2043791.0	33.18	2053354.0	33.339999999999996	3831906	62.23
SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_clmp.fp2_r2_screen	6157651	2153989.0	34.99	52.0	0.0	0.0	0.0	142.0	0.0	1378917.0	22.400000000000002	1946424.0	31.61	2274722.0	36.95	1966596.0	31.93	2142642.0	34.8	1978314.0	32.12	2045498.0	33.22	2055124.0	33.38	3827595	62.16
SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_clmp.fp2_r1_screen	6232187	3131689.0	50.24	32.0	0.0	1.0	0.0	1092.0	0.02	2257664.0	36.22	2883362.0	46.27	3213119.0	51.559999999999995	2949303.0	47.32	3116829.0	50.01	2952329.0	47.37	3027108.0	48.57	3045941.0	48.88	2974622	47.73
SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_clmp.fp2_r2_screen	6232187	3129193.0	50.21	35.0	0.0	0.0	0.0	151.0	0.0	2245949.0	36.04	2876413.0	46.15	3213480.0	51.559999999999995	2942388.0	47.21	3113523.0	49.959999999999994	2946083.0	47.27	3022914.0	48.510000000000005	3042280.0	48.82	2974622	47.73
