pos	5pC>T
1	0.024694422038841
2	0.0317214347568479
3	0.020297908466466
4	0.0218724109362055
5	0.021206964262338
6	0.0312644528720747
7	0.0336004800068572
8	0.0288425982990263
9	0.0281278758052255
10	0.0329059642060123
11	0.02458001083843
12	0.0253787587479812
13	0.0297994269340974
14	0.0263277913678013
15	0.0264930037501512
16	0.0291004192785089
17	0.0259815481361963
18	0.0265827501966792
19	0.029823544031149
20	0.0271806276254015
21	0.031169798824406
22	0.0291825567899188
23	0.030336180418227
24	0.0286947050938338
25	0.0288190500231394
