pos	5pC>T
1	0.0190395312083085
2	0.0283132966396292
3	0.0170015693283827
4	0.0196401376654568
5	0.0197389019246397
6	0.0295431302181149
7	0.0332675617126378
8	0.0278231923279808
9	0.0286976143179495
10	0.0312490036523889
11	0.0237285597519202
12	0.0256412604790602
13	0.0274741246133798
14	0.027792122895898
15	0.0274585158527252
16	0.0284577023379238
17	0.0274724006108643
18	0.0274539510144386
19	0.0275911212930466
20	0.0284393185072313
21	0.0290593228703978
22	0.0288613265579032
23	0.0296950294188121
24	0.0290837400170037
25	0.0293283351886375
