pos	3pG>A
1	0.018241810040066
2	0.0264448462929476
3	0.0164660339967751
4	0.0199843667703291
5	0.0195436217264521
6	0.0292226100224449
7	0.0329102005470715
8	0.0277557364041157
9	0.0286716344021037
10	0.0308566073234236
11	0.0241035756464055
12	0.0250689103105804
13	0.0275255178011002
14	0.027824040075535
15	0.0274707152117616
16	0.0277754122093899
17	0.0274113821997832
18	0.0269608247150783
19	0.027389878318952
20	0.028358724054627
21	0.0287620899309618
22	0.0287767857441758
23	0.0291906177293893
24	0.0291889185580774
25	0.0289747275243159
