pos	5pC>T
1	0.00509033897662187
2	0.00829614477600409
3	0.00568299290156017
4	0.00671610879899012
5	0.00755402994512319
6	0.0105722603270172
7	0.0115600170261067
8	0.00998288555404365
9	0.00982246297398002
10	0.0112140243726772
11	0.00911981668463876
12	0.00907154783845058
13	0.0095453001096203
14	0.00998080854567597
15	0.00989503118817535
16	0.0101063119415362
17	0.0100822869237618
18	0.0101354484832009
19	0.0101973252812421
20	0.0100578706628592
21	0.0119860574229027
22	0.0100637024644489
23	0.0119765297353319
24	0.0112731419543086
25	0.0101166965600665
