"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0223396810109711,0.00938235710110189,9.95253020627042e-06,0.14867055806874,0.628465469450239,-17533.9056701032
"Std.",6.54879229824079e-05,0.000104617490004178,9.80547605465671e-06,0.00606975130953881,0.00224673545656931,1.69173627854
"Acceptance ratio",0.1491,0.1515,0.11214,0.27132,0.20164,0.6243
"0%",0.0221156655726927,0.00900036672030347,2.48117197485357e-09,0.12409103909912,0.62034999520798,-17546.9131057036
"2.5%",0.0222114389932824,0.00917933878464252,2.18415169109806e-07,0.136914134551607,0.624044476508452,-17538.0082938303
"5%",0.0222317852858386,0.00920848448315186,4.59360642231803e-07,0.138916808168015,0.624715820301176,-17537.1285322447
"7.5%",0.0222459856719023,0.00922980442450077,7.32648788316691e-07,0.139933077671628,0.625157159312641,-17536.6218727835
"10%",0.022255438702091,0.00924815360897824,9.64574357050452e-07,0.14090871664654,0.625567639502888,-17536.2389351855
"12.5%",0.02226397196088,0.0092611185119366,1.28517663158194e-06,0.141691244321848,0.625878500790116,-17535.8980115259
"15%",0.022271541902578,0.00927176352936908,1.63716684962157e-06,0.142392225205022,0.626141996234871,-17535.6286648913
"17.5%",0.0222783903055184,0.00928414827352817,1.87528286582636e-06,0.143040568451509,0.62635398727196,-17535.3975127815
"20%",0.0222854140035461,0.00929480288908681,2.21041225577466e-06,0.143532151648556,0.626584005362545,-17535.194177409
"22.5%",0.02229048974841,0.00930421654776894,2.51078332699236e-06,0.144064903128418,0.626784875979563,-17535.0024935848
"25%",0.0222957796252239,0.00931169506003122,2.8242129160335e-06,0.14462396586312,0.62696943214156,-17534.8281150411
"27.5%",0.0223002686551711,0.0093204691272392,3.17539941179783e-06,0.145020588203084,0.627150595077947,-17534.6666617
"30%",0.0223044339474196,0.00932753444743852,3.49137102152453e-06,0.14543291123268,0.627287543362375,-17534.5250614375
"32.5%",0.0223083769593574,0.00933517136278898,3.81633394301404e-06,0.145861097403989,0.627452005090379,-17534.3860034414
"35%",0.0223134648271897,0.0093412765775594,4.17022247000399e-06,0.146306255380722,0.627609537016954,-17534.2560694037
"37.5%",0.0223179115794527,0.00934844434244734,4.57712615070544e-06,0.146678735107369,0.627759328599846,-17534.1325836678
"40%",0.0223218604483837,0.00935549973551256,5.04710452181989e-06,0.147057585493406,0.627915950961272,-17534.0218280301
"42.5%",0.0223263949997844,0.00936183609547486,5.54563150626733e-06,0.147416491431581,0.628067400731685,-17533.9168039173
"45%",0.0223299513927533,0.00936882872187015,6.05185138948015e-06,0.147806299039385,0.628213041178805,-17533.8047687089
"47.5%",0.0223341170823753,0.00937537944092925,6.53335485934683e-06,0.148201901552793,0.628351973099883,-17533.7013927496
"50%",0.0223383081758287,0.00938184266672521,6.9375624503066e-06,0.148610199740681,0.628485688168203,-17533.5996656659
"52.5%",0.0223429794010193,0.00938842378804631,7.43184115677054e-06,0.148979611769028,0.628630304196723,-17533.4967959726
"55%",0.022347249368507,0.00939563156297215,7.9418009954195e-06,0.149352309875984,0.628775745241352,-17533.4053305902
"57.5%",0.0223507801119106,0.0094020156240348,8.49312544909165e-06,0.149709435723505,0.628916623405374,-17533.3062525174
"60%",0.022355313466761,0.00940817212514798,9.16922469501705e-06,0.150108031427948,0.629045788883368,-17533.2078874176
"62.5%",0.0223599313172502,0.00941543883834665,9.85938640082318e-06,0.150514354035496,0.629179212378505,-17533.1119803884
"65%",0.0223650293575494,0.00942180925047671,1.0631969869312e-05,0.150943920742156,0.629325781261443,-17533.0248673461
"67.5%",0.0223703825556877,0.00942946095031479,1.13516808701758e-05,0.151372481122248,0.629470417280927,-17532.9373812302
"70%",0.0223750667493428,0.00943656253308371,1.21951447398e-05,0.151809309198815,0.629622682605779,-17532.8412375262
"72.5%",0.0223790700252694,0.00944449661685057,1.29046152555181e-05,0.152235065752145,0.629811006316178,-17532.7513168208
"75%",0.0223841134678653,0.00945282543037172,1.39420320792012e-05,0.152724016590757,0.629968854159961,-17532.6606341985
"77.5%",0.0223898678515326,0.00946142266019794,1.50917540216658e-05,0.153232017392387,0.630129130415271,-17532.564226938
"80%",0.0223943090833712,0.00946946415565475,1.62352554860614e-05,0.153742760949092,0.630301175342663,-17532.4667396243
"82.5%",0.0224007319993507,0.00948019516949439,1.75539836481304e-05,0.154329719501631,0.630542135697127,-17532.3635558034
"85%",0.0224071312295362,0.00948984605575468,1.90254023735592e-05,0.154921599676607,0.630788296082197,-17532.2568487351
"87.5%",0.0224140600417657,0.0095007818451243,2.08638301673567e-05,0.155691968694802,0.631059652917484,-17532.1461221926
"90%",0.0224233715658495,0.0095175530083644,2.29149403631964e-05,0.156423839687407,0.631359420904213,-17532.0245028999
"92.5%",0.0224349418251917,0.00953633180524332,2.57799341095547e-05,0.157424674823772,0.631702863447306,-17531.8863627203
"95%",0.0224499939580427,0.00955618984290175,2.98092832520206e-05,0.158864946087637,0.632114230366561,-17531.7274436067
"97.5%",0.0224712194375315,0.00959334023152839,3.67926984070814e-05,0.161008793655987,0.632884309496579,-17531.5235885298
"100%",0.0225930846515611,0.00980110450679256,9.13838776132036e-05,0.176464086069934,0.637765513636225,-17530.9488541692
