Sequence_Name	Extraction_ID
HtA07003	Hte-AMvi_003-Ex1-cssl
HtA07004	Hte-AMvi_004-Ex1-cssl
HtA07006	Hte-AMvi_006-Ex1-cssl
HtA07007	Hte-AMvi_007-Ex1-cssl
HtA07008	Hte-AMvi_008-Ex1-cssl
HtA07009	Hte-AMvi_009-Ex1-cssl
HtA07010	Hte-AMvi_010-Ex1-cssl
HtA07011	Hte-AMvi_011-Ex1-cssl
HtA07012	Hte-AMvi_012-Ex1-cssl
HtA07013	Hte-AMvi_013-Ex1-cssl
HtA07014	Hte-AMvi_014-Ex1-cssl
HtA07016	Hte-AMvi_016-Ex1-cssl
HtA07017	Hte-AMvi_017-Ex1-cssl
HtA07019	Hte-AMvi_019-Ex1-cssl
HtA03022	Hte-AMvi_022-Ex1-cssl
HtA03023	Hte-AMvi_023-Ex1-cssl
HtA03024	Hte-AMvi_024-Ex1-cssl
HtA03026	Hte-AMvi_026-Ex1-cssl
HtA03027	Hte-AMvi_027-Ex1-cssl
HtA03028	Hte-AMvi_028-Ex1-cssl
HtA03029	Hte-AMvi_029-Ex1-cssl
HtA03030	Hte-AMvi_030-Ex1-cssl
HtA03031	Hte-AMvi_031-Ex1-cssl
HtA03032	Hte-AMvi_032-Ex1-cssl
HtA03033	Hte-AMvi_033-Ex1-cssl
HtA03034	Hte-AMvi_034-Ex1-cssl
HtA03035	Hte-AMvi_035-Ex1-cssl
HtA03036	Hte-AMvi_036-Ex1-cssl
HtA03037	Hte-AMvi_037-Ex1-cssl
HtA03038	Hte-AMvi_038-Ex1-cssl
HtA03039	Hte-AMvi_039-Ex1-cssl
HtA03040	Hte-AMvi_040-Ex1-cssl
HtA03041	Hte-AMvi_041-Ex1-cssl
HtA03043	Hte-AMvi_043-Ex1-cssl
HtA03044	Hte-AMvi_044-Ex1-cssl
HtA03045	Hte-AMvi_045-Ex1-cssl
HtA03046	Hte-AMvi_046-Ex1-cssl
HtA03047	Hte-AMvi_047-Ex1-cssl
HtA02001	Hte-ATic_001-Ex1-cssl
HtA02002	Hte-ATic_002-Ex1-cssl
HtA02003	Hte-ATic_003-Ex1-cssl
HtA02004	Hte-ATic_004-Ex1-cssl
HtA02005	Hte-ATic_005-Ex1-cssl
HtA02006	Hte-ATic_006-Ex1-cssl
HtA02007	Hte-ATic_007-Ex1-cssl
HtA02008	Hte-ATic_008-Ex1-cssl
HtA02010	Hte-ATic_010-Ex1-cssl
HtA02011	Hte-ATic_011-Ex1-cssl
HtA02012	Hte-ATic_012-Ex1-cssl
HtA02013	Hte-ATic_013-Ex1-cssl
HtA02014	Hte-ATic_014-Ex1-cssl
HtA02015	Hte-ATic_015-Ex1-cssl
HtA02017	Hte-ATic_017-Ex1-cssl
HtA02019	Hte-ATic_019-Ex1-cssl
HtA02020	Hte-ATic_020-Ex1-cssl
HtA02021	Hte-ATic_021-Ex1-cssl
HtA02022	Hte-ATic_022-Ex1-cssl
HtA02023	Hte-ATic_023-Ex1-cssl
HtA02024	Hte-ATic_024-Ex1-cssl
HtA02025	Hte-ATic_025-Ex1-cssl
HtA02026	Hte-ATic_026-Ex1-cssl
HtA02027	Hte-ATic_027-Ex1-cssl
HtA02029	Hte-ATic_029-Ex1-cssl
HtA02030	Hte-ATic_030-Ex1-cssl
HtA02031	Hte-ATic_031-Ex1-cssl
HtA02032	Hte-ATic_032-Ex1-cssl
HtA02033	Hte-ATic_033-Ex1-cssl
HtA02034	Hte-ATic_034-Ex1-cssl
HtA02035	Hte-ATic_035-Ex1-cssl
HtA02036	Hte-ATic_036-Ex1-cssl
HtA02037	Hte-ATic_037-Ex1-cssl
HtA02038	Hte-ATic_038-Ex1-cssl
HtA02039	Hte-ATic_039-Ex1-cssl
HtA02041	Hte-ATic_041-Ex1-cssl
HtA02044	Hte-ATic_044-Ex1-cssl
HtA02045	Hte-ATic_045-Ex1-cssl
HtA02046	Hte-ATic_046-Ex1-cssl
HtA02047	Hte-ATic_047-Ex1-cssl
HtA02048	Hte-ATic_048-Ex1-cssl
HtA02049	Hte-ATic_049-Ex1-cssl
