Sample	command
Hte-ATic_001-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_001-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_001-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_001-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_001-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_001-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_001-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_001-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_001-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_001-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_002-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_002-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_002-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_002-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_002-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_002-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_002-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_002-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_002-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_002-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_003-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_003-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_003-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_003-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_003-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_003-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_003-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_003-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_003-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_003-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_004-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_004-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_004-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_004-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_004-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_004-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_004-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_004-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_004-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_004-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_005-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_005-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_005-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_005-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_005-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_005-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_005-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_005-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_005-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_005-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_006-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_006-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_006-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_006-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_006-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_006-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_006-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_006-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_006-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_006-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_007-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_007-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_007-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_007-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_007-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_007-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_007-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_007-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_007-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_007-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_008-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_008-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_008-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_008-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_008-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_008-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_008-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_008-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_008-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_008-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_010-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_010-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_010-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_010-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_010-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_010-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_010-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_010-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_010-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_010-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Hte-ATic_011-Ex1-cssl.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Hte-ATic_011-Ex1-cssl.clmp.r1.fq.gz --in2 fq_fp1_clmp/Hte-ATic_011-Ex1-cssl.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Hte-ATic_011-Ex1-cssl.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Hte-ATic_011-Ex1-cssl.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Hte-ATic_011-Ex1-cssl.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Hte-ATic_011-Ex1-cssl.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Hte-ATic_011-Ex1-cssl.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Hte-ATic_011-Ex1-cssl.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Hte-ATic_011-Ex1-cssl.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
