Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Hte-ATic_001-Ex1-cssl.clmp.r1r2_fastp	120382.0	0.0	0.0	4004.0	0.0
Hte-ATic_002-Ex1-cssl.clmp.r1r2_fastp	1269636.0	0.0	0.0	49836.0	0.0
Hte-ATic_003-Ex1-cssl.clmp.r1r2_fastp	2314090.0	0.0	0.0	96852.0	0.0
Hte-ATic_004-Ex1-cssl.clmp.r1r2_fastp	2897428.0	0.0	0.0	125992.0	0.0
Hte-ATic_005-Ex1-cssl.clmp.r1r2_fastp	2348814.0	0.0	0.0	91358.0	0.0
Hte-ATic_006-Ex1-cssl.clmp.r1r2_fastp	3209262.0	0.0	0.0	152894.0	0.0
Hte-ATic_007-Ex1-cssl.clmp.r1r2_fastp	1827826.0	0.0	0.0	72050.0	0.0
Hte-ATic_008-Ex1-cssl.clmp.r1r2_fastp	629586.0	0.0	0.0	22404.0	0.0
Hte-ATic_010-Ex1-cssl.clmp.r1r2_fastp	848944.0	0.0	0.0	31152.0	0.0
Hte-ATic_011-Ex1-cssl.clmp.r1r2_fastp	1000208.0	0.0	0.0	37206.0	0.0
Hte-ATic_012-Ex1-cssl.clmp.r1r2_fastp	1139236.0	0.0	0.0	46138.0	0.0
Hte-ATic_013-Ex1-cssl.clmp.r1r2_fastp	2494216.0	0.0	0.0	99788.0	0.0
Hte-ATic_014-Ex1-cssl.clmp.r1r2_fastp	940400.0	0.0	0.0	34768.0	0.0
Hte-ATic_015-Ex1-cssl.clmp.r1r2_fastp	2060438.0	0.0	0.0	81406.0	0.0
Hte-ATic_017-Ex1-cssl.clmp.r1r2_fastp	1239968.0	0.0	0.0	45128.0	0.0
Hte-ATic_019-Ex1-cssl.clmp.r1r2_fastp	1486670.0	0.0	0.0	60864.0	0.0
Hte-ATic_020-Ex1-cssl.clmp.r1r2_fastp	1899670.0	0.0	0.0	79580.0	0.0
Hte-ATic_021-Ex1-cssl.clmp.r1r2_fastp	1887886.0	0.0	0.0	64148.0	0.0
Hte-ATic_022-Ex1-cssl.clmp.r1r2_fastp	1763326.0	0.0	0.0	68242.0	0.0
Hte-ATic_023-Ex1-cssl.clmp.r1r2_fastp	1628328.0	0.0	0.0	68908.0	0.0
Hte-ATic_024-Ex1-cssl.clmp.r1r2_fastp	1304480.0	0.0	0.0	52734.0	0.0
Hte-ATic_025-Ex1-cssl.clmp.r1r2_fastp	1387522.0	0.0	0.0	51786.0	0.0
