pos	5pC>T
1	0.00428554249850965
2	0.00813481436633056
3	0.00516158800132306
4	0.00625738385031733
5	0.00696488130272709
6	0.00949645178405624
7	0.0104563057125039
8	0.00859604760465052
9	0.00923440990996946
10	0.0103947792211776
11	0.00833086254237944
12	0.00832025461984017
13	0.0092856854377297
14	0.00940669295640341
15	0.00961666412429287
16	0.00924607650043238
17	0.0094073912825064
18	0.00949121791552004
19	0.00987457802029549
20	0.00917657654652501
21	0.010766231417029
22	0.0096926568922152
23	0.010841319101047
24	0.00997069629259093
25	0.00972329408884915
