pos	3pG>A
1	0.0180194526790308
2	0.0277772982304704
3	0.0164813603662525
4	0.0200535394655557
5	0.0190164809501568
6	0.0287788755669632
7	0.0325425290382021
8	0.0269513968139822
9	0.0278110139591962
10	0.0283842053441076
11	0.0233968804159445
12	0.0237931085065497
13	0.0255073368716828
14	0.0258655614073358
15	0.0259206623826001
16	0.0259288046012747
17	0.026473764451785
18	0.0241983794179777
19	0.0254439647674621
20	0.0251533934385174
21	0.026869542124256
22	0.0250354576022693
23	0.0269767885229493
24	0.0275035373046533
25	0.0280135150140385
