"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0161965584362276,0.00312267469846933,1.38651159083876e-05,0.230442861707679,0.557220448388207,-19807.3924202547
"Std.",4.66961807194215e-05,5.82274651961469e-05,1.41084904063939e-05,0.017543207150986,0.0019596775270842,1.7321985790428
"Acceptance ratio",0.10658,0.16612,0.15392,0.21642,0.18248,0.59306
"0%",0.01601479014505,0.00293314793703697,2.92060597942303e-09,0.173950407930069,0.549481293465747,-19818.5039518812
"2.5%",0.0161058041227165,0.00301193365592621,3.01091558225458e-07,0.197538956948764,0.553359501022452,-19811.5871912297
"5%",0.0161173704661641,0.00302941585247696,6.74462854114665e-07,0.202400873503156,0.554036901136545,-19810.6851243771
"7.5%",0.0161267498137249,0.00303948841985057,1.02484024914339e-06,0.205788864109559,0.55442575518394,-19810.0694494726
"10%",0.0161347157334524,0.00304745250541624,1.39440402751627e-06,0.208432970677819,0.554730411854204,-19809.6640180018
"12.5%",0.0161414158724624,0.00305545339196632,1.79450272430999e-06,0.210488708169352,0.555017642534925,-19809.3627469729
"15%",0.0161469550075166,0.00306182580695639,2.12873701505851e-06,0.212225708801605,0.555228977220857,-19809.1137678386
"17.5%",0.016153261817845,0.00306761415524756,2.48522915171872e-06,0.214002675840604,0.555428196646213,-19808.8874678187
"20%",0.016157979295518,0.00307388534556853,2.87161265625852e-06,0.215411978740452,0.555593879254318,-19808.6831876413
"22.5%",0.0161614680823494,0.00307871332775617,3.36615618658503e-06,0.216578271295828,0.5557355315133,-19808.5056113852
"25%",0.0161654158664814,0.00308266214964889,3.78394552722985e-06,0.217919540676642,0.555885927387185,-19808.3345810517
"27.5%",0.0161695357873304,0.00308721495596868,4.2843341228194e-06,0.219372500163428,0.55601786161755,-19808.1660670823
"30%",0.0161730869150298,0.00309182546608182,4.73126615699421e-06,0.220625861046521,0.556171085567862,-19808.0262233706
"32.5%",0.0161757166696448,0.003095691039474,5.29591378330096e-06,0.221884095088716,0.556280888589413,-19807.8934365447
"35%",0.0161796758611098,0.00309909613513514,5.81628887251198e-06,0.223092695209359,0.556422721174219,-19807.7627685576
"37.5%",0.0161831806488395,0.00310275757806536,6.35727919846476e-06,0.224331609448893,0.556546921481768,-19807.6315649959
"40%",0.0161858724399567,0.00310620336226207,6.88228389252349e-06,0.225554815064428,0.556683346590292,-19807.5063596325
"42.5%",0.0161885123273846,0.00310980579287961,7.48890058538704e-06,0.226818788918979,0.556813331224847,-19807.3918161547
"45%",0.0161912391649106,0.00311405976321519,8.13184366322517e-06,0.227984293961316,0.556929767568531,-19807.284600267
"47.5%",0.0161941318765652,0.0031178652451428,8.84828738630345e-06,0.229023928065414,0.557040217810517,-19807.1750457999
"50%",0.0161971867146717,0.00312106084348842,9.40786758208764e-06,0.23006923951411,0.557174924107017,-19807.0787974548
"52.5%",0.0161996239545981,0.00312522055263411,1.00351149097756e-05,0.231103744606193,0.557303201871326,-19806.9733030089
"55%",0.0162021612191696,0.00312878355586844,1.08723094479524e-05,0.232202087027076,0.557426197658791,-19806.8707697004
"57.5%",0.0162051824867561,0.00313194503084988,1.17442415648005e-05,0.233590859068756,0.557536046013007,-19806.7705374663
"60%",0.0162076552644145,0.00313573658644277,1.25266583049995e-05,0.234615427714981,0.557666382125577,-19806.6764538007
"62.5%",0.0162117507680455,0.00313967864000043,1.3597884996438e-05,0.235898610115131,0.557807621432844,-19806.5821157411
"65%",0.0162152306188983,0.0031446707486121,1.46163521230212e-05,0.237228801383711,0.55794823851502,-19806.488002285
"67.5%",0.0162179937353431,0.00314877031225915,1.55517362596565e-05,0.238321340419924,0.55807999779938,-19806.3980635373
"70%",0.0162207371646021,0.00315295861482664,1.66160263838805e-05,0.239561895797208,0.558225870257842,-19806.3086377177
"72.5%",0.0162245943783789,0.00315778255127713,1.78497290407393e-05,0.240907777068391,0.558389731446825,-19806.2139786822
"75%",0.0162285346417518,0.00316215519435299,1.91017112027252e-05,0.242033319939615,0.558557107580106,-19806.1133151611
"77.5%",0.0162324803581089,0.00316655083131236,2.06322234549041e-05,0.243523044438925,0.558735110998839,-19806.0189788138
"80%",0.0162363974014269,0.00317170063826321,2.23284393164212e-05,0.244873615576704,0.558888619671753,-19805.9272191081
"82.5%",0.0162401098237115,0.00317767387008611,2.48638258833577e-05,0.246787707138874,0.559092453276929,-19805.8234417865
"85%",0.0162454219328398,0.00318374654876827,2.67747782882303e-05,0.248553044282049,0.559285787054608,-19805.7222164994
"87.5%",0.0162492963651544,0.00319072156795384,2.93217505596104e-05,0.250715865952068,0.559518996646866,-19805.6057129204
"90%",0.0162558252404401,0.00319886896552226,3.255576534868e-05,0.253212861714228,0.559812683715284,-19805.4888995786
"92.5%",0.0162629534975665,0.00320717871994137,3.61060109551199e-05,0.256270566987125,0.56009884763605,-19805.3542746617
"95%",0.0162731588818968,0.00322082692048956,4.16784772176611e-05,0.259931917120626,0.560474905368177,-19805.19276099
"97.5%",0.0162872227856555,0.00323881346153352,5.14949450374558e-05,0.266129672116865,0.561145132804878,-19804.9912379588
"100%",0.0163652115489711,0.00333980825356177,0.000148986615777189,0.295335568039527,0.564438434337509,-19804.4493643168
