"","Position","C.T","G.A"
"1",1,0.545576413531633,0.43743428535697
"2",2,0.569434804648177,0.470984320320429
"3",3,0.579868382822861,0.505760596175197
"4",4,0.587642281727023,0.53155031255303
"5",5,0.600159453473092,0.543034179188826
"6",6,0.613905996144325,0.546825490959281
"7",7,0.624487829729705,0.549949058187101
"8",8,0.627961260452459,0.559210693077516
"9",9,0.625985138953836,0.572773857028751
"10",10,0.619539843124948,0.588910121037284
"11",11,0.61095309211544,0.60448348104063
"12",12,0.599982056436499,0.619669560883418
"13",-12,0.615378741753504,0.605133758365649
"14",-11,0.605908110251848,0.609400179534698
"15",-10,0.596885913844215,0.611714343321589
"16",-9,0.585181773557509,0.614651706192715
"17",-8,0.573611124026189,0.615390854348912
"18",-7,0.562346706326554,0.613555221440501
"19",-6,0.556104103553551,0.605189576314115
"20",-5,0.551421846566335,0.592031590534084
"21",-4,0.543172282183868,0.576815109886998
"22",-3,0.522285764857583,0.565371372914543
"23",-2,0.488548885360604,0.554679745250056
"24",-1,0.452987027862674,0.532238486981763
