pos	3pG>A
1	0.0168650685006516
2	0.0274288421301962
3	0.016170955772932
4	0.01954945624029
5	0.0198072038529081
6	0.028749152677539
7	0.0309446012178821
8	0.0256020599843813
9	0.0279063670670374
10	0.0301490669962314
11	0.0234808307355978
12	0.0229150119142176
13	0.0252577174402884
14	0.0258035726934028
15	0.0260363544912188
16	0.0269095264937993
17	0.0255545595537912
18	0.026258749955584
19	0.0259919782266151
20	0.0268968314394074
21	0.0270333437207853
22	0.0269751037641847
23	0.0277753878803522
24	0.0273710091477745
25	0.0279404877697323
