pos	5pC>T
1	0.0185501923198184
2	0.0318054151846289
3	0.0192103723644596
4	0.0200759741851156
5	0.0206384253685819
6	0.030581022166496
7	0.0334901182819783
8	0.0274155379890237
9	0.0290551021116116
10	0.0310019910044312
11	0.0239553141255734
12	0.0241691700202158
13	0.0273920302987111
14	0.0274974232327459
15	0.0274539869564559
16	0.027953543435663
17	0.0271267695276811
18	0.0280361849865127
19	0.0275368290924075
20	0.0288025757233968
21	0.0291569408910679
22	0.0288818736534278
23	0.0291085506367495
24	0.0301985098733913
25	0.0297057953796749
