filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_004-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	236547	117.81	4.41657	917888635	4407809	0.0212089	0.480212
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_021-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	270040	122.689	5.02069	917888635	4773384	0.0261096	0.52004
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_012-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	345420	120.18	4.87086	917888635	6032158	0.0320102	0.657178
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_002-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	329926	120.906	4.81736	917888635	5926603	0.0311046	0.645678
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_024-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	335818	119.688	4.57913	917888635	6157746	0.0307195	0.67086
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_003-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	348336	130.86	5.78944	917888635	5688973	0.0358823	0.619789
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_032-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	366554	118.184	4.69524	917888635	6395693	0.0327156	0.696783
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_001-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	370024	120.072	4.81412	917888635	6558675	0.0343988	0.714539
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_028-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	401161	126.133	5.63988	917888635	6405711	0.0393593	0.697875
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_006-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	390593	121.195	4.88989	917888635	6904178	0.0367808	0.75218
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_010-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	443191	126.415	5.96239	917888635	6962376	0.045226	0.758521
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_017-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	499684	125.097	5.88057	917888635	7842223	0.0502422	0.854376
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_035-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	536228	121.455	5.17004	917888635	9019822	0.0508045	0.982671
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_008-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	536273	120.534	5.33936	917888635	8566057	0.0498288	0.933235
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_009-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	578999	118.868	5.25787	917888635	9041791	0.0517934	0.985064
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_034-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	624767	118.455	5.22497	917888635	9874114	0.0562072	1.07574
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_046-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	68973	124.05	3.89835	917888635	1597902	0.00678642	0.174085
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_020-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	639104	121.656	5.32491	917888635	10232217	0.0593597	1.11476
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_023-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	629584	119.241	5.11026	917888635	10282784	0.0572484	1.12026
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_007-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	677810	122.799	6.1442	917888635	9740666	0.0652025	1.0612
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_044-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	164461	112.534	4.01943	917888635	3105084	0.0135971	0.338285
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_025-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	866822	124.509	5.78854	917888635	13266669	0.0836644	1.44535
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_036-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	488525	128.069	6.37476	917888635	7197746	0.0499885	0.784163
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_048-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	339061	126.481	5.82971	917888635	5227089	0.0331984	0.569469
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_042-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	376694	127.849	5.37098	917888635	6473198	0.0378776	0.705227
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_049-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	350997	135.848	6.35644	917888635	5658023	0.0391822	0.616417
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_037-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	573428	121.192	5.60385	917888635	8696661	0.0530944	0.947464
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_051-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	409167	129.646	6.02554	917888635	6341383	0.0416284	0.690866
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_054-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	398801	124.781	5.75821	917888635	6136361	0.0384954	0.66853
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_056-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	354372	119.727	4.57249	917888635	6520525	0.0324822	0.710383
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_066-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	285894	124.834	5.29157	917888635	4892024	0.0282022	0.532965
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_053-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	485818	119.641	5.2994	917888635	7684807	0.044368	0.837227
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_041-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	615858	122.899	5.53156	917888635	9946715	0.0599428	1.08365
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_058-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	453683	122.15	5.75175	917888635	6895985	0.0432122	0.751288
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_061-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	393995	123.55	5.50944	917888635	6240381	0.0374566	0.679863
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_059-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	446100	119.52	4.74874	917888635	7887799	0.0408079	0.859342
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_057-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	552009	123.51	5.89614	917888635	8306163	0.0533554	0.904921
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_068-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	424657	123.806	5.59725	917888635	6820414	0.0415906	0.743055
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_073-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	315595	131.454	6.26428	917888635	5094904	0.034771	0.555068
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_075-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	304959	129.664	5.98026	917888635	4995181	0.0325448	0.544203
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_082-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	136917	130.079	4.47807	917888635	2820945	0.0137624	0.30733
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_072-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	502214	122.879	5.41529	917888635	8066984	0.047593	0.878863
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_078-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	295320	122.578	5.2895	917888635	4944149	0.0284916	0.538644
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_064-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	619437	122.885	6.2371	917888635	8819982	0.0599322	0.960899
mkBAMbaitREF_contam_Contempfp2_deprecated/Sgr-CJol_081-Ex1-cssl.clmp.fp2.ssl.Sgr-SgC0072C-contam-R1R2-noIsolate-fromPROBES-RG.bam	247555	121.793	4.57722	917888635	4645940	0.0231678	0.506155
