"","Position","C.T","G.A"
"1",1,0.488561947800679,0.325606060893621
"2",2,0.476445920157352,0.317100618411486
"3",3,0.463008996464848,0.326395063798156
"4",4,0.451263730214882,0.33744324625212
"5",5,0.442460074185268,0.345846136146875
"6",6,0.435488430018962,0.352473052668358
"7",7,0.43088079611131,0.356381100495538
"8",8,0.427448748143604,0.359032244274758
"9",9,0.425817786675542,0.359609662210436
"10",10,0.422784919264111,0.362017881678418
"11",11,0.42025517431073,0.36386985751158
"12",12,0.418383413304305,0.364988766881221
"13",-12,0.369532668584843,0.413840663817563
"14",-11,0.372504892754957,0.412235769913209
"15",-10,0.374439893997769,0.411569268202068
"16",-9,0.372419539995305,0.414397846817846
"17",-8,0.369262705119439,0.418252794937638
"18",-7,0.361400868216549,0.425970974185716
"19",-6,0.354045642094164,0.433212304729014
"20",-5,0.353953567494012,0.435305291008335
"21",-4,0.358322648648236,0.434959883850588
"22",-3,0.356246262400016,0.441232238165153
"23",-2,0.351265856879566,0.453182089049104
"24",-1,0.359493028992658,0.466039112476634
