"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0592900392144613,0.0168394526604985,0.0736828620668417,0.58760453480511,0.477181289723743,-2823.89657413262
"Std.",0.000506002333407223,0.00298173563481554,0.160442229843637,0.377674914905486,0.00515765288639243,1.62739849241901
"Acceptance ratio",0.2928,0.12596,0.2613,0.19916,0.24474,0.73688
"0%",0.0572724877500239,0.0131709083280513,4.00377326920109e-06,0.000196221532408392,0.456967850933749,-2835.08087492876
"2.5%",0.0583062014867353,0.0146230422981932,0.00253713892543631,0.0157064354892102,0.467017845294566,-2827.65193098847
"5%",0.0584613320591054,0.0147668017473269,0.00287840148684167,0.0214345089406109,0.468657826755518,-2826.85961955421
"7.5%",0.0585445364884521,0.0148644496573305,0.00355559213034958,0.0272016546363011,0.469768252104112,-2826.36644856882
"10%",0.058626456245331,0.0149328156834598,0.00452542753552453,0.032430825422702,0.470614019342671,-2825.97999044255
"12.5%",0.0587022967618372,0.0150013215412146,0.00596331308406121,0.0407990095244024,0.471278432184268,-2825.68659703566
"15%",0.0587625619895579,0.0150441769813572,0.00677161410248331,0.0529301876078994,0.471910826217712,-2825.44775390489
"17.5%",0.0588171556640885,0.0151021296370601,0.00813879696382818,0.0615768756818326,0.472437185764116,-2825.24919909024
"20%",0.0588621652125511,0.0151590950106297,0.00859188936639729,0.0704576672598455,0.472882044134982,-2825.06163419813
"22.5%",0.0589070571844297,0.0151998326715274,0.00941727754523917,0.0912420026601254,0.47332351144977,-2824.89814244745
"25%",0.0589512541581953,0.0152433442170371,0.0102149788396194,0.11942810992959,0.473724502403141,-2824.74927278805
"27.5%",0.0589853478144905,0.015277932489255,0.0111049402488819,0.170459973726854,0.474120268091939,-2824.62178741967
"30%",0.0590264954479321,0.0153141729882091,0.0119353891835537,0.251563999286593,0.474522294737592,-2824.5021421338
"32.5%",0.0590661090132552,0.0153445734584892,0.012613870305524,0.373223421221722,0.474862688133591,-2824.38847692379
"35%",0.0591012255856912,0.0153844645778191,0.0133527651527809,0.461749341106245,0.475211408625255,-2824.28583716114
"37.5%",0.0591358440757366,0.0154182615595365,0.0139549996991246,0.532047186553546,0.475540348071107,-2824.18751075338
"40%",0.0591683399971522,0.0154577020430907,0.0146466634272274,0.577173923466398,0.475916316452772,-2824.08984517134
"42.5%",0.0591978703364766,0.0154966694927912,0.0157695568135515,0.614442478051782,0.476197783206511,-2823.99692489952
"45%",0.0592288259163465,0.015535629911639,0.0166048836328472,0.650435166329011,0.476530030459479,-2823.89954001483
"47.5%",0.0592592426909203,0.0155781517549111,0.0176831606990608,0.680943817356398,0.476842683885939,-2823.81038878579
"50%",0.0592922996905385,0.0156141187192222,0.0187629475415506,0.714635823152672,0.477154758551176,-2823.72492416574
"52.5%",0.0593256737987872,0.0156487423527051,0.0198787022633546,0.742435274574236,0.477445401071988,-2823.64248231694
"55%",0.0593565932032589,0.0156957426099406,0.0210689064399366,0.77084417318788,0.477767065192331,-2823.56201622206
"57.5%",0.0593893086408618,0.0157472957305675,0.0221942294173205,0.800708879472751,0.478111474743205,-2823.48110267305
"60%",0.0594184053871563,0.01579716808901,0.0233596846367056,0.828468597797984,0.478424960366681,-2823.40532524609
"62.5%",0.0594515782748314,0.0158513004355808,0.0246708719602945,0.851419036205515,0.478749822237777,-2823.3299775447
"65%",0.0594847983762508,0.0159129783831421,0.0261067493290963,0.874095603680003,0.479097542591217,-2823.24822954285
"67.5%",0.0595189256062586,0.0159942283377193,0.0278645287956886,0.89672954640403,0.479464680973911,-2823.16796815546
"70%",0.0595507525143573,0.016080933734835,0.0304367864754877,0.914710320304803,0.479806618801181,-2823.08697582563
"72.5%",0.0595881138027824,0.0162237081585752,0.0329885165276979,0.934546230077263,0.48017315275152,-2823.00522536732
"75%",0.0596316134767832,0.0164566792090414,0.0369159870500293,0.949197211076684,0.480576351991561,-2822.91409091311
"77.5%",0.0596730999143017,0.0169874433391622,0.0433558178159411,0.962085803444371,0.48100327758737,-2822.82109403749
"80%",0.0597176151354892,0.0177120444841456,0.0520544111010003,0.972673385320082,0.481531657338515,-2822.70907387971
"82.5%",0.0597619198071158,0.0185297078698608,0.0670804287420746,0.980649683613122,0.481978113170134,-2822.55740568091
"85%",0.0598141776673388,0.0194958151801736,0.0921608509868935,0.987463993960542,0.482514081518668,-2822.37049511
"87.5%",0.0598722374638482,0.0205145639981676,0.133134908463241,0.992359485395543,0.483116804229791,-2822.12176565627
"90%",0.0599422336847918,0.0218926525659441,0.204012290585706,0.994965746811146,0.483846320533721,-2821.87661873834
"92.5%",0.0600154184323666,0.0233904744475346,0.304727714127856,0.996293919119459,0.48472994053514,-2821.6162320969
"95%",0.0601247756156908,0.0246234351903818,0.456254287983718,0.998254489866851,0.48576840393412,-2821.33344978419
"97.5%",0.0602742715965194,0.025754428776419,0.658577817479981,0.999014647779461,0.487355823733802,-2821.00058703599
"100%",0.0612089314643734,0.0294441985098389,0.997513595924908,0.999974734486889,0.497827037879354,-2820.38975240786
