"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0481162498899508,0.0152642352528054,0.000129125926028179,0.119954808364945,0.507713815198137,-16666.4344624222
"Std.",0.000140196812705602,0.000356602808338143,0.000127208585507072,0.0118795870524317,0.00186967481327348,1.70271861393596
"Acceptance ratio",0.16884,0.1578,0.17532,0.17176,0.17822,0.60668
"0%",0.0475731911011182,0.0141052675604401,4.45702269835871e-08,0.0860412046162192,0.50111783007683,-16679.0392510642
"2.5%",0.0478334125970901,0.0145692325864277,4.10939062691365e-06,0.0981648905240551,0.504150592012776,-16670.6160428343
"5%",0.0478815224327448,0.0146943962091613,7.86959159405916e-06,0.100954332479584,0.504712706928118,-16669.7199339372
"7.5%",0.0479154623822436,0.0147655004989633,1.1436607730355e-05,0.103408261014738,0.505056438195098,-16669.1680291636
"10%",0.0479347416342735,0.0148172204086281,1.46087134241502e-05,0.104994984263471,0.505316314359215,-16668.720764227
"12.5%",0.0479512843621368,0.0148606299813849,1.90047647887188e-05,0.106421406129274,0.50554493518952,-16668.3676139908
"15%",0.0479684918980228,0.0148994209649708,2.34157984165552e-05,0.107677589730329,0.505733262399059,-16668.1015361007
"17.5%",0.0479828087067712,0.0149320236024601,2.67777491657326e-05,0.108777644842913,0.50593907683313,-16667.8480882096
"20%",0.0479955303265359,0.0149599647804345,3.04979681464313e-05,0.109745640324019,0.506108867848448,-16667.6431865615
"22.5%",0.0480080808528468,0.0149855986403503,3.53114924883845e-05,0.110539914513753,0.506306450775967,-16667.4561847963
"25%",0.0480208030196975,0.0150182548347444,3.93600458360344e-05,0.111575909689168,0.506450318962215,-16667.283145436
"27.5%",0.048032715457684,0.0150444174040357,4.43212090988007e-05,0.112434749943727,0.506567486925481,-16667.1307323724
"30%",0.0480441079750445,0.0150697671931353,4.84983828219333e-05,0.113281506467429,0.506703169401697,-16666.9978512846
"32.5%",0.0480542671155375,0.0150959359896625,5.31908314405193e-05,0.114051706971311,0.506849299074101,-16666.8667373063
"35%",0.0480640252523001,0.0151209993905392,5.71789800918359e-05,0.114918515531988,0.506961587351344,-16666.7480491624
"37.5%",0.0480744120344646,0.0151443257046445,6.27027095959983e-05,0.11583216021314,0.507098218820338,-16666.6363316692
"40%",0.0480836197601619,0.015166004419155,6.74363258819167e-05,0.116582619016311,0.507221549341097,-16666.5204032092
"42.5%",0.0480932036004299,0.0151894477266376,7.24449270831429e-05,0.117336138503734,0.507326793523867,-16666.4086237524
"45%",0.0481024056183276,0.0152129845037978,7.74021511387362e-05,0.118084943106027,0.507456728679964,-16666.3085701248
"47.5%",0.0481119269347074,0.015233472934965,8.40800810459604e-05,0.118830446708195,0.507575537989673,-16666.2032149981
"50%",0.0481207114232452,0.0152532600363968,8.95772528301649e-05,0.119581607901824,0.507692489712556,-16666.1127657685
"52.5%",0.048129260901675,0.015273906756288,9.5479881051771e-05,0.120408471975671,0.507822026063366,-16666.0115771595
"55%",0.0481371680486353,0.0152943851918082,0.000101623836314411,0.121166261429155,0.507922123269544,-16665.9185908455
"57.5%",0.0481461659862024,0.0153183024244144,0.000108833281686136,0.121849463115431,0.508039032108045,-16665.8271490842
"60%",0.0481528514042391,0.0153404274557167,0.000116744530412418,0.122564811118596,0.508155199931539,-16665.7362255994
"62.5%",0.0481618938673003,0.0153656431006831,0.000123977949050589,0.123330772616657,0.508268076244169,-16665.647906267
"65%",0.0481711910440909,0.0153895160833839,0.000133717450760624,0.124065820738834,0.508397794243421,-16665.5597757523
"67.5%",0.0481818664603836,0.0154150058371651,0.000143312053623628,0.124750971106003,0.508538043323553,-16665.475838969
"70%",0.0481925489700277,0.0154480232589755,0.000152940841680004,0.125613521508846,0.50866463348943,-16665.3854660228
"72.5%",0.0482034582729852,0.0154759295771638,0.000165029306377095,0.126545529081458,0.508827222292159,-16665.2951792134
"75%",0.0482135739038002,0.015507054269937,0.000177053066874518,0.127441451401473,0.508976820728781,-16665.1983857261
"77.5%",0.0482257566026382,0.0155380874526985,0.000193902098595142,0.128589104779405,0.509102905362348,-16665.1079578993
"80%",0.0482363051710334,0.0155697255758509,0.000210405902515104,0.129541570810771,0.509279045440566,-16665.0157505497
"82.5%",0.048247700264742,0.0156047536111104,0.000227266585163925,0.13084147885371,0.509463570041275,-16664.9167718421
"85%",0.0482623552457995,0.015642761126145,0.000245030658134527,0.132326714857104,0.50969147824601,-16664.8171095205
"87.5%",0.0482757612196538,0.0156782780056358,0.000266094828849568,0.133806247447212,0.509898264615778,-16664.7085992773
"90%",0.0482910568772822,0.0157248495582786,0.000294063758998097,0.135634044426282,0.510149262635128,-16664.5825208646
"92.5%",0.0483139211249228,0.0157943117687228,0.000332927612749783,0.137649147683473,0.510483040738578,-16664.4672482929
"95%",0.0483440282555897,0.015876192801831,0.000380771022822458,0.140134997751824,0.510855376072972,-16664.3186946935
"97.5%",0.0483843110234723,0.0159962265006411,0.000471182656871915,0.144683645694245,0.51142690960842,-16664.1115541682
"100%",0.0485726548535109,0.0165040637129308,0.00124966170066094,0.168094153764845,0.515264897086111,-16663.5782516474
