"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0109451416546973,0.00276073371340152,4.37751600559114e-06,0.195030384366945,0.696730543043109,-81386.1293577953
"Std.",2.50759767366942e-05,3.41062533452745e-05,4.31421513067865e-06,0.00951208171120653,0.0018982683374001,1.72491128393391
"Acceptance ratio",0.104,0.18504,0.1869,0.2134,0.15756,0.6056
"0%",0.0108619582828968,0.00264212663713862,2.69230912437233e-10,0.162428603672608,0.689406661956037,-81404.2218305489
"2.5%",0.0108960801198567,0.00269539869821957,9.90989385751641e-08,0.176498934174581,0.692975260147266,-81390.3467190225
"5%",0.010904963101033,0.00270596325710791,2.02062806178958e-07,0.179471364905631,0.693547969262261,-81389.4096265923
"7.5%",0.0109090303198892,0.0027120897180635,3.27216200473688e-07,0.181347608675366,0.693940809410083,-81388.8067357872
"10%",0.0109136945419792,0.00271669752285626,4.65668351327515e-07,0.182997217787643,0.694246486425531,-81388.4075930227
"12.5%",0.0109165705200223,0.00272172897427641,6.00388093950251e-07,0.184217969597635,0.694517982484192,-81388.1007797724
"15%",0.0109189374332792,0.00272531037031646,7.37436974826275e-07,0.185273723735185,0.694736136375006,-81387.8558671042
"17.5%",0.0109215717818979,0.00272911991790695,8.72990132233667e-07,0.186167178358787,0.69493285875777,-81387.6157570258
"20%",0.0109240697653845,0.00273177731312607,9.93074904098323e-07,0.186979178195955,0.69513285823303,-81387.4115516538
"22.5%",0.0109262376886917,0.00273465791992148,1.1569074213566e-06,0.187761833847713,0.69530343587438,-81387.2211360405
"25%",0.0109282078239604,0.00273735835697801,1.28189771416417e-06,0.188571237073222,0.695466174145481,-81387.0465281316
"27.5%",0.0109301657917802,0.0027400148438486,1.45986237615975e-06,0.189274501377424,0.695602926301314,-81386.8933333553
"30%",0.0109319343357868,0.00274278979236509,1.61001331919865e-06,0.189871652281953,0.695731323936831,-81386.7577111902
"32.5%",0.0109335485601021,0.00274500379933918,1.74162124547364e-06,0.190544551232096,0.695868840271049,-81386.6190811812
"35%",0.0109350907516365,0.00274728056974913,1.88383815446276e-06,0.191132831235588,0.695991607999278,-81386.4865786028
"37.5%",0.0109365019762819,0.00274983503881666,2.07473988126503e-06,0.19180776972033,0.696127881386537,-81386.3611771689
"40%",0.0109382740558332,0.00275184893414218,2.27656715792064e-06,0.192496765582317,0.696265852772703,-81386.2507136937
"42.5%",0.0109399550215996,0.00275387629727687,2.48251748969615e-06,0.193129212606999,0.696369273331882,-81386.1307548026
"45%",0.0109418105274767,0.00275578872602204,2.67300712863732e-06,0.193807636931181,0.696503914529115,-81386.0253866671
"47.5%",0.010943495588851,0.00275800430590315,2.89204962678218e-06,0.194349175427483,0.696622738827232,-81385.923802604
"50%",0.0109452319576183,0.00275992813853521,3.10120689805458e-06,0.194913101132096,0.696763257775799,-81385.8169194955
"52.5%",0.0109467074075511,0.00276209262488184,3.30905704671304e-06,0.195516257535703,0.696897435586289,-81385.7203037001
"55%",0.0109482667930166,0.0027643441419635,3.54165079153237e-06,0.196174314117198,0.697028180209284,-81385.6197714534
"57.5%",0.010949809620136,0.00276666760447453,3.79382554507384e-06,0.196787085920412,0.697142059633668,-81385.5242075173
"60%",0.0109511036583755,0.00276887998535407,4.10749387628086e-06,0.197447623504021,0.697250870941306,-81385.429496976
"62.5%",0.0109525933428907,0.00277099954588435,4.36523124954679e-06,0.198032532858128,0.697378644211632,-81385.3362860039
"65%",0.0109541142141724,0.00277326101760094,4.64865171444975e-06,0.19869337750254,0.697501470995088,-81385.2389075938
"67.5%",0.0109559119949636,0.00277541213983147,4.93812837015822e-06,0.199407666248967,0.697635328473267,-81385.1468679378
"70%",0.0109573402935499,0.00277761132890657,5.28336361246596e-06,0.2001012831826,0.69774667001326,-81385.0546016801
"72.5%",0.01095894534608,0.00278021976282401,5.6390570822071e-06,0.20073781034891,0.697885292815382,-81384.9559939406
"75%",0.0109612060459177,0.00278303475423492,6.12025697045261e-06,0.201450704908475,0.698024086587652,-81384.8600484422
"77.5%",0.0109637813225953,0.00278552284522468,6.51294772854116e-06,0.202245829021602,0.698165794703072,-81384.7684762316
"80%",0.0109659785220323,0.00278875729810909,7.0158494304134e-06,0.203092998098062,0.698334807238723,-81384.6675518971
"82.5%",0.0109685241818069,0.00279224455677181,7.52854638871582e-06,0.203996887270577,0.698491520097706,-81384.5628639029
"85%",0.0109712527808117,0.00279605884300146,8.21212011284631e-06,0.204950004100396,0.698679823776657,-81384.4576273238
"87.5%",0.0109741377787867,0.00280062775122934,9.06878999076409e-06,0.206011787586493,0.698879692558218,-81384.3564073238
"90%",0.0109779897731392,0.00280560705240481,1.00875155571753e-05,0.207196899085642,0.699102876391428,-81384.2257053281
"92.5%",0.0109826178084153,0.00281116708676135,1.12408112774677e-05,0.20875342916642,0.699449080352564,-81384.0827835825
"95%",0.0109875590164219,0.00281764469207793,1.28971139428286e-05,0.210474005052914,0.699830031510504,-81383.9372271138
"97.5%",0.0109951501580377,0.00282980514467795,1.59059943637202e-05,0.213586976721398,0.700411524913703,-81383.718712173
"100%",0.0110340565456091,0.00289702419251641,4.70671984528967e-05,0.233259858070093,0.703736400863167,-81383.1171462267
