Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_clmp_fp2_r1_screen	3721610	333021.0	8.95	72.0	0.0	0.0	0.0	1051.0	0.02	79032.0	2.12	193782.0	5.21	456440.0	12.270000000000001	177709.0	4.7700000000000005	335384.0	9.01	196496.0	5.27	241891.0	6.5	230111.0	6.18	3220681	86.54
LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_clmp_fp2_r2_screen	3721610	337954.0	9.07	76.0	0.0	0.0	0.0	32.0	0.0	78242.0	2.1	193334.0	5.2	465378.0	12.5	176706.0	4.75	338750.0	9.09	197721.0	5.3100000000000005	244359.0	6.5600000000000005	232738.0	6.26	3211749	86.3
LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_clmp_fp2_r1_screen	3571464	269827.0	7.56	33.0	0.0	0.0	0.0	621.0	0.02	57270.0	1.61	155060.0	4.34	394300.0	11.049999999999999	141944.0	3.9800000000000004	283165.0	7.92	157666.0	4.41	196588.0	5.52	188096.0	5.26	3146459	88.1
LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_clmp_fp2_r2_screen	3571464	273574.0	7.66	47.0	0.0	0.0	0.0	28.0	0.0	55828.0	1.57	154900.0	4.34	402074.0	11.26	141782.0	3.97	287252.0	8.040000000000001	158601.0	4.44	198397.0	5.55	190506.0	5.33	3138245	87.87
LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_clmp_fp2_r1_screen	5001887	442435.0	8.85	7.0	0.0	0.0	0.0	704.0	0.01	167707.0	3.36	284053.0	5.68	615497.0	12.3	271130.0	5.42	460486.0	9.2	291275.0	5.82	344922.0	6.9	330182.0	6.59	4346139	86.89
LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_clmp_fp2_r2_screen	5001887	445915.0	8.92	7.0	0.0	0.0	0.0	69.0	0.0	165596.0	3.31	283748.0	5.67	622332.0	12.440000000000001	270965.0	5.42	463116.0	9.27	292596.0	5.84	345696.0	6.91	332348.0	6.64	4339136	86.75
LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_clmp_fp2_r1_screen	4872370	496864.0	10.200000000000001	28.0	0.0	1.0	0.0	717.0	0.01	125084.0	2.57	299433.0	6.15	690756.0	14.169999999999998	278750.0	5.72	518250.0	10.639999999999999	305929.0	6.27	376080.0	7.72	359228.0	7.38	4140540	84.98
LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_clmp_fp2_r2_screen	4872370	501720.0	10.3	35.0	0.0	0.0	0.0	33.0	0.0	123381.0	2.53	299890.0	6.16	699267.0	14.350000000000001	279383.0	5.7299999999999995	522482.0	10.73	307342.0	6.3	378425.0	7.7700000000000005	361785.0	7.41	4131282	84.79
LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_clmp_fp2_r1_screen	4608961	426120.0	9.25	30.0	0.0	0.0	0.0	637.0	0.01	126410.0	2.74	258712.0	5.609999999999999	599117.0	12.990000000000002	244997.0	5.319999999999999	444561.0	9.639999999999999	266453.0	5.78	322586.0	7.0	311973.0	6.779999999999999	3969237	86.12
LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_clmp_fp2_r2_screen	4608961	431868.0	9.37	24.0	0.0	0.0	0.0	29.0	0.0	124750.0	2.7	259684.0	5.630000000000001	609595.0	13.239999999999998	246297.0	5.34	450849.0	9.79	268441.0	5.82	324949.0	7.06	315302.0	6.8500000000000005	3958175	85.88
LlA01006_CKDL210012719-1a-AK6260-7UDI246_HF5TCDSX2_L1_clmp_fp2_r1_screen	5688425	677423.0	11.91	8.0	0.0	0.0	0.0	692.0	0.01	318168.0	5.59	468580.0	8.24	902490.0	15.86	454551.0	7.9799999999999995	704968.0	12.399999999999999	479484.0	8.43	550068.0	9.68	534120.0	9.379999999999999	4737320	83.28
LlA01006_CKDL210012719-1a-AK6260-7UDI246_HF5TCDSX2_L1_clmp_fp2_r2_screen	5688425	683613.0	12.01	6.0	0.0	0.0	0.0	64.0	0.0	314075.0	5.52	468391.0	8.24	912708.0	16.05	454700.0	7.989999999999999	710131.0	12.479999999999999	481138.0	8.46	553365.0	9.73	538598.0	9.47	4727081	83.1
LlA01007_CKDL210012719-1a-AK7010-AK1864_HF5TCDSX2_L1_clmp_fp2_r1_screen	3206971	272596.0	8.51	37.0	0.0	0.0	0.0	746.0	0.02	82836.0	2.58	163732.0	5.109999999999999	372711.0	11.620000000000001	150076.0	4.68	273068.0	8.51	165279.0	5.16	200518.0	6.26	191662.0	5.98	2794554	87.14
LlA01007_CKDL210012719-1a-AK7010-AK1864_HF5TCDSX2_L1_clmp_fp2_r2_screen	3206971	275388.0	8.600000000000001	44.0	0.0	0.0	0.0	22.0	0.0	81918.0	2.5599999999999996	164118.0	5.12	377830.0	11.78	150053.0	4.68	275527.0	8.59	166798.0	5.21	201692.0	6.28	193880.0	6.050000000000001	2789744	86.99
LlA01008_CKDL210012719-1a-AK7010-AK2587_HF5TCDSX2_L1_clmp_fp2_r1_screen	1996979	159433.0	7.98	12.0	0.0	0.0	0.0	238.0	0.01	66741.0	3.34	101595.0	5.08	228826.0	11.46	97544.0	4.88	163704.0	8.2	102997.0	5.1499999999999995	120904.0	6.050000000000001	116491.0	5.84	1751949	87.73
LlA01008_CKDL210012719-1a-AK7010-AK2587_HF5TCDSX2_L1_clmp_fp2_r2_screen	1996979	160461.0	8.04	9.0	0.0	0.0	0.0	24.0	0.0	66199.0	3.3099999999999996	101000.0	5.05	230517.0	11.530000000000001	97421.0	4.88	164489.0	8.24	102741.0	5.140000000000001	120816.0	6.04	116591.0	5.84	1749752	87.62
LlA01009_CKDL210012719-1a-5UDI312-7UDI214_HF5TCDSX2_L1_clmp_fp2_r1_screen	3583288	304450.0	8.5	28.0	0.0	1.0	0.0	797.0	0.02	95569.0	2.67	185010.0	5.16	436115.0	12.17	174670.0	4.88	318869.0	8.89	190619.0	5.32	232759.0	6.5	220723.0	6.16	3112802	86.87
LlA01009_CKDL210012719-1a-5UDI312-7UDI214_HF5TCDSX2_L1_clmp_fp2_r2_screen	3583288	307370.0	8.58	30.0	0.0	1.0	0.0	44.0	0.0	94307.0	2.63	184743.0	5.16	441539.0	12.32	174532.0	4.869999999999999	321542.0	8.959999999999999	191906.0	5.35	233811.0	6.52	222355.0	6.21	3107427	86.72
LlA01010_CKDL210012719-1a-5UDI312-AK1864_HF5TCDSX2_L1_clmp_fp2_r1_screen	5187261	515849.0	9.95	16.0	0.0	1.0	0.0	701.0	0.01	165198.0	3.18	311884.0	6.01	728819.0	14.049999999999999	294494.0	5.68	535300.0	10.32	319398.0	6.16	388414.0	7.49	374222.0	7.2	4403984	84.9
