pos	3pG>A
1	0.0183856488331767
2	0.0296199442119944
3	0.0182429508305869
4	0.0213863566053428
5	0.020481562807602
6	0.0305350643803558
7	0.0341002396927951
8	0.0274251048827086
9	0.0294408699033911
10	0.031249065262816
11	0.0240083231869362
12	0.0244132980844496
13	0.0271703349772726
14	0.0275133989976443
15	0.0271847474023507
16	0.0278179262280476
17	0.0267636995168274
18	0.0262650042840784
19	0.0276028530578804
20	0.0272981032285219
21	0.0281102143055942
22	0.0279440473693551
23	0.0290630282540449
24	0.0289691664015656
25	0.029475446518404
