"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0519662927791935,0.0324914422560487,2.05478644535103e-05,0.185741817588349,0.55832595270942,-30790.8876512332
"Std.",0.000110504391418797,0.000218626122137446,2.08555147995166e-05,0.00535766353839332,0.00148499037135088,1.74559271488778
"Acceptance ratio",0.2531,0.13866,0.11486,0.2115,0.26136,0.66798
"0%",0.0514746379652246,0.0316021189050215,2.17197543412836e-09,0.166014929066841,0.5521117012604,-30805.0468514164
"2.5%",0.051751912887255,0.0320629302456759,5.89132606146699e-07,0.175742215997129,0.555423927647402,-30795.1472784271
"5%",0.0517862655433286,0.0321285085401785,1.06547267590274e-06,0.17717364799291,0.555900073762519,-30794.1782101901
"7.5%",0.0518106758948018,0.0321762956659561,1.60108271370709e-06,0.178138742986339,0.556204489279517,-30793.6289212569
"10%",0.0518266894708929,0.0322069362262608,2.10696651756499e-06,0.178925109620026,0.55644298552873,-30793.2138269937
"12.5%",0.0518410309906718,0.0322360624605707,2.77079430933609e-06,0.179617738157757,0.556619604118882,-30792.8803193496
"15%",0.0518527395871008,0.032261903953119,3.22399996350166e-06,0.180206579569206,0.556791469770288,-30792.608018571
"17.5%",0.0518643591977994,0.0322823511774303,3.83238396144397e-06,0.18067168649049,0.556936893576082,-30792.3619574045
"20%",0.0518738277811533,0.0323038740373559,4.45958327830575e-06,0.181239464263593,0.557083976527885,-30792.1445703388
"22.5%",0.0518826436449391,0.0323271665685099,5.05118528152538e-06,0.181607706028074,0.557194674714008,-30791.9587230787
"25%",0.0518928798883295,0.0323470640552365,5.77477344368747e-06,0.182031387695061,0.557309687661367,-30791.7818453351
"27.5%",0.0518994427066691,0.0323628418710311,6.47538750193107e-06,0.182427624675659,0.557425334216781,-30791.6246393113
"30%",0.0519077381978206,0.0323787996038981,7.10306092906529e-06,0.182795182416725,0.55753484888234,-30791.4823419729
"32.5%",0.0519165180372809,0.032394396462929,7.93242704203641e-06,0.18318162944987,0.557654042639112,-30791.3483831779
"35%",0.0519241227654546,0.032408829972334,8.58367829562164e-06,0.183491663344299,0.557751900526391,-30791.2150795949
"37.5%",0.0519319085721235,0.0324232311982636,9.4588701374786e-06,0.183834205780571,0.557852431419011,-30791.0940464764
"40%",0.0519386240246413,0.0324378213001941,1.04259257059626e-05,0.184194617088695,0.557950568520297,-30790.9744117681
"42.5%",0.0519453755101035,0.0324502879807195,1.11663684212013e-05,0.184524979158218,0.5580394807123,-30790.8701176349
"45%",0.0519516923224307,0.0324628472908737,1.20143718168183e-05,0.184924989508696,0.558137008519537,-30790.7651787483
"47.5%",0.0519584412280269,0.0324773722082856,1.32441452346712e-05,0.185262340380261,0.558235259880988,-30790.6663174692
"50%",0.0519653213132542,0.0324888400351917,1.410479093933e-05,0.185618063365192,0.558328465924759,-30790.566134801
"52.5%",0.0519722876407666,0.0325023303048506,1.52270559609038e-05,0.185951583911079,0.558411917534268,-30790.4648374998
"55%",0.0519801077286784,0.0325153221314651,1.65273818834736e-05,0.186359408024189,0.558515023958499,-30790.3678327012
"57.5%",0.0519861831368103,0.0325317340962764,1.77666902159374e-05,0.186711870725995,0.558611603915538,-30790.2743550807
"60%",0.0519924715245866,0.0325443690181678,1.88280650176792e-05,0.187114201010973,0.558697010402739,-30790.1759414053
"62.5%",0.052000145637643,0.0325592615550359,2.00409027828945e-05,0.187462560485454,0.558799473657098,-30790.0849562284
"65%",0.0520079647588434,0.0325731436055241,2.15384573141964e-05,0.187836807308588,0.558893386191561,-30789.991940501
"67.5%",0.0520149437374525,0.0325905855658909,2.31617066872952e-05,0.188188165464084,0.559012077669364,-30789.9057959268
"70%",0.0520220956373553,0.0326069326706566,2.49243202287512e-05,0.188529876491158,0.559112294405755,-30789.8196957409
"72.5%",0.0520305623290919,0.0326251211835812,2.63853695058721e-05,0.188937451588642,0.559208714052572,-30789.7205364824
"75%",0.0520390182074885,0.0326439050520859,2.82077127944122e-05,0.189310955776497,0.559318519162647,-30789.6304824296
"77.5%",0.0520486978885028,0.0326620168751116,3.03608040513278e-05,0.189772439342493,0.559431818848197,-30789.5383586465
"80%",0.052058991021077,0.0326803228920208,3.24128323709929e-05,0.190268185879393,0.559557143302412,-30789.4382569927
"82.5%",0.0520695689627978,0.0327031690383846,3.54512419415336e-05,0.190797746425334,0.559703009477333,-30789.330686934
"85%",0.0520802723132147,0.0327231182681086,3.87950386740506e-05,0.191364868273741,0.559866106297227,-30789.2180638863
"87.5%",0.0520931847332175,0.0327487952527013,4.25440064175068e-05,0.19199009675836,0.560045353991408,-30789.0990178787
"90%",0.0521077758358859,0.0327754136175277,4.77681076930461e-05,0.192730518257212,0.560251237964289,-30788.9741517472
"92.5%",0.0521270430714632,0.0328077752055694,5.44057563817409e-05,0.193589195605156,0.560483264432967,-30788.8336205698
"95%",0.0521481155380101,0.0328479799876375,6.17252114032318e-05,0.194727594415944,0.560763694927429,-30788.6798944454
"97.5%",0.0521849428682403,0.0329084452024649,7.75500580701797e-05,0.196296016123245,0.561257920686687,-30788.5009612299
"100%",0.0524010731147902,0.0332958429641923,0.000215279529010524,0.208522834491775,0.563671591256045,-30787.9402623411
